,English,English_cleaned,Spanish,French,German
603,you are important,you are important,eres importante,tu es important,Du bist wichtig
604,you are in my way,you are in my way,estás en mi camino,tu es sur mon chemin,Du bist mir im Weg
605,you are my father,you are my father,Eres mi padre,tu es mon père,du bist mein Vater
606,you are my friend,you are my friend,eres mi amigo,vous êtes mon ami,du bist mein Freund
607,you are so stupid,you are so stupid,eres muy estúpido,tu es tellement stupide,Sie sind so dumm
608,you are very nice,you are very nice,eres muy amable,tu es très gentil,Du bist sehr nett
609,you are very rich,you are very rich,tu eres muy rico,tu es très riche,du bist sehr reich
610,you bet i'm angry,you bet i am angry,Apuesto a que estoy enojado,tu paries que je suis en colère,"Sie wetten, ich bin wütend"
611,you both did well,you both did well,ambos lo hicieron bien,vous avez bien fait tous les deux,ihr beide habt es gut gemacht
612,you broke my nose,you broke my nose,me rompiste la nariz,tu m'as cassé le nez,Du hast mir die Nase gebrochen
613,you came too late,you came too late,llegaste demasiado tarde,tu es venu trop tard,du bist zu spät gekommen
614,you can come home,you can come home,puedes volver a casa,tu peux rentrer à la maison,Du kannst nach Hause kommen
615,you can have both,you can have both,puedes tener ambos,tu peux avoir les deux,du kannst beides haben
616,you can park here,you can park here,te puedes estacionar aquí,vous pouvez vous garer ici,du kannst hier parken
617,you can trust him,you can trust him,Puedes confiar en el,tu peux lui faire confiance,du kannst ihm vertrauen
618,you can wait here,you can wait here,puedes esperar aquí,tu peux attendre ici,Sie können hier warten
619,you can't beat me,you cannot beat me,no puedes vencerme,tu ne peux pas me battre,du kannst mich nicht schlagen
620,you can't come in,you cannot come in,no puedes entrar,tu ne peux pas entrer,du kannst nicht reinkommen
621,you can't deny it,you cannot deny it,no puedes negarlo,tu ne peux pas le nier,du kannst es nicht leugnen
622,you can't do that,you cannot do that,usted no puede hacer eso,tu ne peux pas faire ça,Das kannst du nicht tun
623,you can't give up,you cannot give up,no puedes rendirte,tu ne peux pas abandonner,du kannst nicht aufgeben
624,you can't help me,you cannot help me,usted no me puede ayudar,tu ne peux pas m'aider,Du kannst mir nicht helfen
625,you can't just go,you cannot just go,no puedes simplemente ir,tu ne peux pas juste partir,du kannst nicht einfach gehen
626,you can't miss it,you cannot miss it,No puedes perdértelo,Vous ne pouvez pas le manquer,Du kannst ihn nicht verpassen
627,you can't save me,you cannot save me,no puedes salvarme,Tu ne peux pas me sauver,du kannst mich nicht retten
628,you could help me,you could help me,usted me podría ayudar,tu pourrais m'aider,du könntest mir helfen
629,you could've died,you could have died,podrías haber muerto,tu aurais pu mourir,du hättest sterben können
630,you did a bad job,you did a bad job,hiciste un mal trabajo,tu as fait du mauvais boulot,Du hast einen schlechten Job gemacht
631,"you did well, tom",you did well  tom,lo hiciste bien tom,tu as bien fait tom,das hast du gut gemacht Tom
632,you did your best,you did your best,hiciste lo mejor que pudiste,tu as fait de ton mieux,du hast dein Bestes gegeben
633,you did your part,you did your part,hiciste tu parte,tu as fait ta part,du hast deinen teil getan
634,you do a nice job,you do a nice job,haces un buen trabajo,tu fais du bon boulot,Sie machen einen guten Job
635,you do work a lot,you do work a lot,trabajas mucho,tu travailles beaucoup,du arbeitest viel
636,you don't know us,you do not know us,no nos conoces,tu ne nous connais pas,Sie kennen uns nicht
637,you gave it to me,you gave it to me,tú me lo diste,tu me l'as donné,du hast es mir gegeben
638,you got here fast,you got here fast,llegaste rápido,tu es arrivé vite,du bist schnell hier
639,you guessed right,you guessed right,lo adivinaste,tu as bien deviné,du hast richtig geraten
640,you had better go,you had better go,es mejor que te vayas,tu ferais mieux d'y aller,Du solltest besser gehen
641,you had me fooled,you had me fooled,me has engañado,tu m'as trompé,Du hast mich getäuscht
642,you had no choice,you had no choice,no tuviste elección,tu n'avais pas le choix,Du hattest keine Wahl
643,you have a future,you have a future,tienes un futuro,tu as un avenir,Du hast eine Zukunft
644,you have no fever,you have no fever,no tienes fiebre,tu n'as pas de fièvre,du hast kein fieber
645,you have no heart,you have no heart,no tienes corazón,tu n'as pas de coeur,du hast kein Herz
646,you have no proof,you have no proof,no tienes pruebas,tu n'as aucune preuve,du hast keinen beweis
647,you have no taste,you have no taste,no tienes gusto,tu n'as pas de goût,Du hast keinen Geschmack
648,you have one hour,you have one hour,tienes una hora,tu as une heure,Sie haben eine Stunde
649,you have problems,you have problems,tienes problemas,tu as des problèmes,Du hast Probleme
650,you have to fight,you have to fight,Tienes que pelear,tu dois te battre,du musst kämpfen
651,you have to focus,you have to focus,tienes que concentrarte,tu dois te concentrer,du musst dich konzentrieren
652,you have to leave,you have to leave,tienes que irte,tu dois partir,du musst gehen
653,you have visitors,you have visitors,tienes visitas,vous avez des visiteurs,Sie haben Besuch
654,you know too much,you know too much,sabes demasiado,tu en sais trop,du weißt zu viel
655,you learn quickly,you learn quickly,aprendes rápido,tu apprends vite,du lernst schnell
656,you like everyone,you like everyone,te gustan todos,tu aimes tout le monde,du magst alle
657,you look european,you look european,te ves europeo,tu as l'air européen,du siehst europäisch aus
658,you look japanese,you look japanese,te ves japones,tu as l'air japonais,du siehst japanisch aus
659,you look fabulous,you look fabulous,estás estupenda,tu es radieuse,du siehst fabelhaft aus
660,you look familiar,you look familiar,Pareces familiar,tu me sembles familier,Du siehst vertraut aus
661,you look handsome,you look handsome,te ves guapo,tu es beau,du siehst gut aus
662,you look terrible,you look terrible,Te ves terrible,tu as un air terrible,du siehst schrecklich aus
663,you look terrific,you look terrific,te ves genial,Tu es sensationnel,du siehst schlimm aus
664,you lost the game,you lost the game,perdiste el juego,Tu as perdu le jeu,du hast das Spiel verloren
665,you made an error,you made an error,cometiste un error,tu as fait une erreur,du hast einen fehler gemacht
666,you made me proud,you made me proud,me hiciste sentir orgulloso,tu m'as rendu fier,du hast mich stolz gemacht
667,you make me laugh,you make me laugh,Me haces reir,tu me fais rire,du bringst mich zum Lachen
668,you may be needed,you may be needed,usted puede ser necesario,vous pourriez être nécessaire,Sie können gebraucht werden
669,you may enter now,you may enter now,puedes entrar ahora,vous pouvez entrer maintenant,Sie können jetzt eintreten
670,you may go in now,you may go in now,puedes entrar ahora,tu peux entrer maintenant,Sie können jetzt hineingehen
671,you may need this,you may need this,puede que necesites esto,vous pourriez en avoir besoin,Sie können dies benötigen
672,you may park here,you may park here,puedes aparcar aquí,vous pouvez vous garer ici,Sie können hier parken
673,you missed a spot,you missed a spot,te perdiste un lugar,tu as raté un endroit,Du hast eine Stelle verpasst
674,you must help her,you must help her,debes ayudarla,tu dois l'aider,du musst ihr helfen
675,you must hurry up,you must hurry up,debes darte prisa,tu dois te dépêcher,du musst dich beeilen
676,you must stop him,you must stop him,debes detenerlo,tu dois l'arrêter,du musst ihn aufhalten
677,you need stitches,you need stitches,necesitas puntos,vous avez besoin de points de suture,Sie brauchen Stiche
678,you need to hurry,you need to hurry,tienes que darte prisa,tu dois te dépêcher,du musst dich beeilen
679,you need to leave,you need to leave,Necesitas irte,tu dois partir,du musst gehen
680,you need to relax,you need to relax,Necesitas relajarte,Tu a besoin de te relaxer,Du musst dich entspannen
681,you need to sleep,you need to sleep,necesita dormir,vous avez besoin de dormir,Du musst schlafen
682,you never gave up,you never gave up,nunca te rendiste,tu n'as jamais abandonné,du hast nie aufgegeben
683,you owe me a beer,you owe me a beer,me debes una cerveza,tu me dois une bière,Du schuldest mir ein Bier
684,you owe me a kiss,you owe me a kiss,me debes un beso,tu me dois un baiser,Du schuldest mir einen Kuss
685,you read too much,you read too much,lees demasiado,tu lis trop,du liest zu viel
686,you run very fast,you run very fast,corres muy rápido,tu cours très vite,du läufst sehr schnell
687,you saved my life,you saved my life,me salvaste la vida,tu m'as sauvé la vie,du hast mein Leben gerettet
688,you should go now,you should go now,deberías irte ahora,tu devrais partir maintenant,du solltest jetzt gehen
689,you should try it,you should try it,deberías probarlo,tu devrais l'essayer,Du solltest es versuchen
690,you sound nervous,you sound nervous,suenas nervioso,tu as l'air nerveux,du klingst nervös
691,you talk too fast,you talk too fast,hablas demasiado rápido,tu parles trop vite,du redest zu schnell
692,you talk too much,you talk too much,hablas demasiado,vous parlez trop,du redest zu viel
693,you two may leave,you two may leave,ustedes dos pueden irse,vous deux pouvez partir,Sie beide können gehen
694,you understand me,you understand me,Tu me entiendes,vous me comprenez,du verstehst mich
695,you weren't ready,you were not ready,no estabas listo,tu n'étais pas prêt,du warst nicht bereit
696,you won't be shot,you will not be shot,no te dispararán,tu ne seras pas fusillé,du wirst nicht erschossen
697,you won't need it,you will not need it,no lo necesitarás,tu n'en auras pas besoin,Sie werden es nicht brauchen
698,you won't need me,you will not need me,no me necesitarás,tu n'auras pas besoin de moi,du wirst mich nicht brauchen
699,you won't succeed,you will not succeed,no tendrás éxito,tu ne réussiras pas,es wird dir nicht gelingen
700,you work too hard,you work too hard,usted trabaja demasiado duro,tu travailles trop dur,du arbeitest zu hart
701,you work too much,you work too much,Trabajas mucho,tu travaille trop,du arbeitest zu viel
702,you would like it,you would like it,te gustaría,tu aimerais ça,es würde dir gefallen
703,you'd better come,you would better come,será mejor que vengas,tu ferais mieux de venir,Sie sollten besser kommen
704,you'll be jealous,you will be jealous,estarás celoso,tu vas être jaloux,Sie werden neidisch sein
705,you'll find a job,you will find a job,encontrarás un trabajo,vous trouverez un travail,du wirst eine arbeit finden
706,you're a bad liar,you are a bad liar,eres un mal mentiroso,tu es un mauvais menteur,Du bist ein schlechter Lügner
707,you're a disgrace,you are a disgrace,eres una desgracia,tu es une honte,Du bist eine Schande
708,you're a good boy,you are a good boy,tu eres un buen chico,tu es un bon garçon,Du bist ein guter Junge
709,you're a good guy,you are a good guy,eres un buen chico,tu es un bon gars,Sie sind ein guter Kerl
710,you're a good kid,you are a good kid,eres un buen chico,tu es un bon garçon,Du bist ein gutes Kind
711,you're a good man,you are a good man,eres un buen hombre,vous êtes un homme bon,du bist ein guter Mann
712,you're a murderer,you are a murderer,eres un asesino,tu es un meurtrier,Du bist ein Mörder
713,you're a prisoner,you are a prisoner,eres un prisionero,tu es prisonnier,Du bist ein Gefangener
714,you're a romantic,you are a romantic,eres un romantico,Vous êtes un ROMANTIQUE,Du bist ein Romantiker
715,you're a survivor,you are a survivor,eres un sobreviviente,tu es un survivant,Du bist ein Überlebender
716,you're a tall boy,you are a tall boy,eres un chico alto,tu es un grand garçon,Du bist ein großer Junge
717,you're aggressive,you are aggressive,eres agresivo,tu es agressif,du bist aggressiv
718,you're all insane,you are all insane,Estás loco,vous êtes tous fous,ihr seid alle verrückt
719,you're articulate,you are articulate,eres elocuente,tu es articulé,du bist artikuliert
720,you're back again,you are back again,estás de vuelta otra vez,tu es de retour,du bist wieder da
721,you're contagious,you are contagious,eres contagioso,tu es contagieux,du bist ansteckend
722,you're courageous,you are courageous,eres valiente,tu es courageux,du bist mutig
723,you're diplomatic,you are diplomatic,eres diplomático,tu es diplomate,du bist diplomatisch
724,you're disgusting,you are disgusting,eres asqueroso,vous êtes dégoûtant,Sie sind widerlich
725,you're free to go,you are free to go,te puedes ir,tu es libre de partir,Sie können gehen
726,you're half right,you are half right,tienes la mitad de razón,tu as à moitié raison,du hast halb recht
727,you're here early,you are here early,estás aquí temprano,tu es ici tôt,Sie sind früh hier
728,you're hurting me,you are hurting me,me estas lastimando,tu me fais mal,Du tust mir weh
729,you're incredible,you are incredible,eres increíble,vous êtes incroyable,du bist unglaublich
730,you're just a boy,you are just a boy,eres solo un chico,tu n'es qu'un garçon,Du bist nur ein Junge
731,you're just a kid,you are just a kid,eres solo un niño,tu n'es qu'un enfant,Du bist nur ein Kind
732,you're just tired,you are just tired,solo estas cansado,tu es juste fatigué,du bist nur müde
733,you're killing me,you are killing me,usted me está matando,vous me tuez,du bringst mich um
734,you're not normal,you are not normal,no eres normal,vous n'êtes pas normal,du bist nicht normal
735,you're overworked,you are overworked,estás sobrecargado de trabajo,tu es surmené,du bist überarbeitet
736,you're particular,you are particular,eres especial,tu es particulier,du bist besonders
737,you're productive,you are productive,eres productivo,tu es productif,du bist produktiv
738,you're quite safe,you are quite safe,estás bastante seguro,tu es tout à fait en sécurité,du bist ganz sicher
739,you're remarkable,you are remarkable,eres notable,tu es remarquable,du bist bemerkenswert
740,"you're right, tom",you are right  tom,tienes razón tom,tu as raison tom,du hast recht tom
741,you're scaring me,you are scaring me,me estás asustando,tu me fais peur,du machst mir Angst
742,you're so serious,you are so serious,eres tan serio,Tu es si sérieux,Du bist so ernst
743,you're surrounded,you are surrounded,estas rodeado,tu es entouré,du bist umzingelt
744,you're telling me,you are telling me,tú me estás diciendo,tu me dis,Du erzählst mir
745,you're the expert,you are the expert,tu eres el experto,vous êtes l'expert,Sie sind der Experte
746,you're the leader,you are the leader,tu eres el lider,tu es le chef,Du bist der Anführer
747,you're the master,you are the master,tu eres el maestro,vous êtes le maître,du bist der Meister
748,you're the oldest,you are the oldest,eres el mayor,tu es le plus vieux,Du bist der Älteste
749,you're the owners,you are the owners,ustedes son los dueños,vous êtes les propriétaires,Sie sind die Eigentümer
750,you're too humble,you are too humble,eres demasiado humilde,tu es trop humble,du bist zu bescheiden
751,you're too polite,you are too polite,eres demasiado educado,tu es trop poli,du bist zu höflich
752,you're too skinny,you are too skinny,eres demasiado flaco,tu es trop maigre,du bist zu dünn
753,you're very angry,you are very angry,estas muy enojado,tu es très en colère,du bist sehr wütend
754,you're very brave,you are very brave,eres muy valiente,tu es très courageux,Du bist sehr mutig
755,you're very funny,you are very funny,eres muy gracioso,tu es très drôle,Sie sind sehr lustig
756,you're very sharp,you are very sharp,eres muy fuerte,tu es très pointu,du bist sehr scharf
757,you're very smart,you are very smart,Eres muy inteligente,tu es très intelligent,Sie sind sehr schlau
758,you're very timid,you are very timid,eres muy timido,tu es très timide,du bist sehr schüchtern
759,you're very upset,you are very upset,estas muy molesto,tu es très énervé,du bist sehr verärgert
760,you've been great,you have been great,has sido genial,tu as été super,du warst großartig
761,you've got cancer,you have got cancer,tienes cancer,tu as un cancer,Sie haben Krebs
762,you've had enough,you have had enough,has tenido suficiente,tu en as assez,du hast genug
763,your book is here,your book is here,tu libro está aquí,votre livre est ici,Ihr Buch ist da
764,your face is pale,your face is pale,tu cara esta pálida,ton visage est pâle,dein Gesicht ist blass
765,"your name, please",your name  please,tu nombre por favor,votre nom s'il vous plait,dein Name bitte
766,your time is over,your time is over,tu tiempo se ha acabado,ton temps est fini,Deine Zeit ist vorbei
767,your tire is flat,your tire is flat,tu neumático está pinchado,ton pneu est à plat,dein Reifen ist platt
768,your wife is here,your wife is here,tu esposa está aquí,ta femme est là,Ihre Frau ist hier
769,a cat has two ears,a cat has two ears,un gato tiene dos orejas,un chat a deux oreilles,Eine Katze hat zwei Ohren
770,a cat scratched me,a cat scratched me,un gato me arañó,un chat m'a griffé,eine Katze hat mich gekratzt
771,a child is missing,a child is missing,falta un niño,un enfant a disparu,ein Kind fehlt
772,a child needs love,a child needs love,un niño necesita amor,un enfant a besoin d'amour,ein Kind braucht Liebe
773,a guard is outside,a guard is outside,un guardia está afuera,un garde est à l'extérieur,eine Wache ist draußen
774,a lot has happened,a lot has happened,han pasado muchas cosas,il s'est passé beaucoup de choses,es ist viel passiert
775,a revolt broke out,a revolt broke out,estalló una revuelta,une révolte éclate,eine Revolte brach aus
776,a storm is brewing,a storm is brewing,una tormenta se está gestando,une tempête se prépare,ein Sturm braut sich zusammen
777,admission was free,admission was free,la entrada era gratis,l'entrée était gratuite,der eintritt war frei
778,all apples are red,all apples are red,todas las manzanas son rojas,toutes les pommes sont rouges,Alle Äpfel sind rot
779,all my plants died,all my plants died,todas mis plantas murieron,toutes mes plantes sont mortes,Alle meine Pflanzen sind gestorben
780,all of us like her,all of us like her,a todos nos gusta ella,nous l'aimons tous,wir alle mögen sie
781,all of us stood up,all of us stood up,todos nos pusimos de pie,nous nous sommes tous levés,wir standen alle auf
782,am i bothering you,am i bothering you,Te estoy molestando,Est-ce que je vous dérange,Störe ich dich
783,am i seeing things,am i seeing things,estoy viendo cosas,Est-ce que je vois des choses,Sehe ich Dinge
784,answer my question,answer my question,responder a mi pregunta,répondez à ma question,beantworte meine Frage
785,anyone can do that,anyone can do that,cualquiera puede hacer eso,n'importe qui peut faire ça,das kann jeder
786,are meals included,are meals included,las comidas están incluidas,les repas sont-ils inclus,sind Mahlzeiten inbegriffen
787,are these for sale,are these for sale,estos estan a la venta,sont-ils à vendre,sind diese zu verkaufen
788,are they all ready,are they all ready,¿Están todos listos?,sont-ils tous prêts,sind sie alle bereit
789,are they satisfied,are they satisfied,¿Están satisfechos?,sont-ils satisfaits,sind sie zufrieden
790,are we ready to go,are we ready to go,Estamos listos para ir,sommes-nous prêts à partir,sind wir bereit zu gehen
791,are you a buddhist,are you a buddhist,eres budista,es-tu bouddhiste,bist du buddhist
792,are you a believer,are you a believer,eres creyente,es-tu un croyant,bist du gläubig
793,are you a criminal,are you a criminal,eres un criminal,es-tu un criminel,bist du ein krimineller
794,are you about done,are you about done,¿Estás a punto de terminar?,es-tu sur le point de finir,Bist du fertig
795,are you better now,are you better now,estás mejor ahora,vas-tu mieux maintenant,geht es dir jetzt besser
796,are you both crazy,are you both crazy,¿Están locos los dos?,êtes-vous tous les deux fous,seid ihr beide verrückt
797,are you busy today,are you busy today,Estas ocupado hoy,êtes-vous occupé aujourd'hui,bist du heute beschäftigt
798,are you courageous,are you courageous,eres valiente,es-tu courageux,bist du mutig
799,are you feeling ok,are you feeling ok,te sientes bien,tu te sens bien,Geht es dir gut
800,are you free today,are you free today,Estás libre hoy,Es-tu libre aujourd'hui,hast du frei heute
801,are you frightened,are you frightened,estas asustado,as-tu peur,bist du beängstigt
802,"are you going, too",are you going  too,vas a ir también,vas-tu aussi,gehst du auch
803,are you guys armed,are you guys armed,¿Están armados?,êtes-vous armés,seid ihr bewaffnet
804,are you happy here,are you happy here,Estas feliz aqui,es-tu heureux ici,bist du glücklich hier
805,are you having fun,are you having fun,Te estás divirtiendo,est-ce que tu t'amuses,Hast du Spaß
806,are you here alone,are you here alone,estas aquí solo,es-tu seul ici,bist du hier alleine
807,are you here often,are you here often,¿Estás aquí a menudo?,es-tu souvent ici,bist du oft hier
808,are you hungry now,are you hungry now,tienes hambre ahora,est-ce que tu as faim là,Bist du jetzt hungrig
809,are you in a hurry,are you in a hurry,Tienes prisa,Etes-vous pressé,Sind Sie in Eile
810,are you in trouble,are you in trouble,estas en problemas,as-tu des problèmes,Bist Du in Schwierigkeiten
811,are you interested,are you interested,Estás interesado,Es tu intéressé,Bist du interessiert
812,are you kidding me,are you kidding me,Me estás tomando el pelo,vous plaisantez j'espère,Willst du mich verarschen
813,are you mocking me,are you mocking me,te estás burlando de mi,Est-ce que tu te moques de moi,Verspottest du mich
814,are you on holiday,are you on holiday,estás de vacaciones,es-tu en vacances,bist du im Urlaub
815,are you productive,are you productive,eres productivo,es-tu productif,bist du produktiv
816,are you registered,are you registered,estas registrado,es-tu inscrit,bist du registriert
817,are you still sick,are you still sick,Aún estás enfermo,es-tu toujours malade,bist du noch krank
818,are you sure of it,are you sure of it,¿estás seguro de ello?,en es-tu sûr,bist du dir da sicher
819,are you using that,are you using that,estas usando eso,est-ce que tu l'utilises,benutzt du das
820,are you vegetarian,are you vegetarian,Eres vegetariana,êtes-vous végétarien,Bist du Vegetarier
821,aren't you thirsty,are not you thirsty,no tienes sed,n'as-tu pas soif,bist du nicht durstig
822,ask her for advice,ask her for advice,pídele consejo,lui demander conseil,frage sie um Rat
823,ask him for advice,ask him for advice,pedirle consejo,lui demander conseil,fragen Sie ihn um Rat
824,attendance is free,attendance is free,la asistencia es gratuita,la participation est gratuite,die Teilnahme ist kostenlos
825,beer contains hops,beer contains hops,la cerveza contiene lúpulo,la bière contient du houblon,Bier enthält Hopfen
826,better him than me,better him than me,mejor el que yo,mieux lui que moi,besser er als ich
827,birds are chirping,birds are chirping,los pájaros cantan,les oiseaux gazouillent,Vögel zwitschern
828,both girls laughed,both girls laughed,ambas chicas se rieron,les deux filles ont ri,beide Mädchen lachten
829,both men were shot,both men were shot,ambos hombres fueron baleados,les deux hommes ont été abattus,beide Männer wurden erschossen
830,"boys, be ambitious",boys  be ambitious,"chicos, sean ambiciosos",garçons soyez ambitieux,"Jungs, seid ehrgeizig"
831,breakfast is ready,breakfast is ready,el desayuno esta listo,Le petit déjeuner est prêt,Fruhstuck ist fertig
832,bring me the flute,bring me the flute,tráeme la flauta,apportez-moi la flûte,Bring mir die Flöte
833,"buy low, sell high",buy low  sell high,comprar barato vender caro,acheter bas vendre haut,"günstig kaufen, teuer verkaufen"
834,call me right back,call me right back,llámame de vuelta,rappelle moi tout de suite,ruf mich gleich zurück
835,call off your dogs,call off your dogs,llama a tus perros,rappelez vos chiens,Rufen Sie Ihre Hunde ab
836,can i borrow yours,can i borrow yours,Me prestas el tuyo,puis-je emprunter le vôtre,Kann ich mir deins ausleihen
837,can i count on you,can i count on you,Puedo contar contigo,est-ce que je peux compter sur toi,kann ich mich auf dich verlassen
838,can i do that here,can i do that here,¿Puedo hacer eso aquí?,puis-je le faire ici,kann ich das hier machen
839,can i get a pillow,can i get a pillow,¿Puedo conseguir una almohada?,puis-je avoir un oreiller,Kann ich ein Kissen bekommen?
840,can i get a refund,can i get a refund,Puedo obtener un reembolso,puis-je obtenir un remboursement,kann ich eine rückerstattung bekommen
841,can i go there now,can i go there now,¿Puedo ir allí ahora?,puis-je y aller maintenant,kann ich jetzt dorthin gehen
842,can i hide in here,can i hide in here,¿Puedo esconderme aquí?,puis-je me cacher ici,kann ich mich hier verstecken
843,can i rent rackets,can i rent rackets,puedo alquilar raquetas,puis-je louer des raquettes,Kann ich Schläger ausleihen?
844,can i say it aloud,can i say it aloud,¿Puedo decirlo en voz alta?,puis-je le dire à haute voix,kann ich es laut sagen
845,can i see that one,can i see that one,puedo ver ese,puis-je voir celui-là,kann ich das sehen
846,can i see the menu,can i see the menu,Puedo ver el menú,est-ce que je peux voir le menu,Kann ich die Speisekarte sehen
847,can i see this one,can i see this one,puedo ver este,puis-je voir celui-ci,kann ich diese sehen
848,can i sit with you,can i sit with you,Puedo sentarme contigo,je peux m'asseoir avec toi,Kann ich mich zu Dir setzen
849,can i speak to you,can i speak to you,Puedo hablar con Usted,puis-je te parler,kann ich mit Ihnen sprechen
850,can i take a break,can i take a break,puedo tomar un descanso,puis-je faire une pause,kann ich eine pause machen
851,can i use your pen,can i use your pen,Puedo usar tu bolígrafo,Puis-je utiliser votre stylo,Kann ich deinen Stift benutzen
852,can anyone help me,can anyone help me,Alguien puede ayudarme,Quelqu'un peut-il m'aider,Kann mir jemand helfen
853,can he do this job,can he do this job,puede hacer este trabajo,peut-il faire ce travail,kann er diesen Job machen
854,can we have a talk,can we have a talk,podemos tener una charla,pouvons-nous avoir une conversation,können wir uns unterhalten
855,can you believe it,can you believe it,Puedes creerlo,Peux-tu le croire,können Sie es glauben
856,can you forgive me,can you forgive me,puedes perdonarme,peux tu me pardonner,kannst du mir vergeben
857,can you look at me,can you look at me,puedes mirarme,peux-tu me regarder,kannst du mich anschauen
858,can you pick it up,can you pick it up,puedes recogerlo,pouvez-vous le ramasser,kannst du es abholen
859,can you read music,can you read music,Puedes leer música,peux-tu lire la musique,Kannst du Noten lesen
860,caution is advised,caution is advised,se recomienda precaución,la prudence est de mise,Vorsicht ist geboten
861,change is possible,change is possible,el cambio es posible,le changement est possible,Änderung ist möglich
862,check your pockets,check your pockets,revisa tus bolsillos,vérifie tes poches,überprüfen Sie Ihre Taschen
863,children need love,children need love,los niños necesitan amor,les enfants ont besoin d'amour,Kinder brauchen Liebe
864,choose your weapon,choose your weapon,elije tu arma,choisis ton arme,wähle deine Waffe
865,clean up that mess,clean up that mess,limpia ese desastre,nettoyer ce gâchis,mach das Chaos weg
866,"cold water, please",cold water  please,agua fría por favor,eau froide svp,kaltes wasser bitte
867,come along with me,come along with me,ven conmigo,Viens avec moi,geh mit mir
868,come along with us,come along with us,ven con nosotros,viens avec nous,komm mit uns
869,come and sit by me,come and sit by me,ven y siéntate a mi lado,viens t'asseoir près de moi,komm und setz dich zu mir
870,come back in a day,come back in a day,volver en un dia,reviens dans un jour,komm in einem Tag wieder
871,come back tomorrow,come back tomorrow,vuelve mañana,reviens demain,Komm morgen zurück
872,come into the room,come into the room,entra en la habitación,entrer dans la chambre,ins Zimmer kommen
873,come near the fire,come near the fire,acércate al fuego,approchez-vous du feu,Komm in die Nähe des Feuers
874,"come on, try again",come on  try again,"vamos, inténtalo de nuevo",allez réessayer,komm versuch es nochmal
875,control yourselves,control yourselves,controlaros,contrôlez-vous,beherrscht euch
876,count up to thirty,count up to thirty,contar hasta treinta,compter jusqu'à trente,bis dreißig zählen
877,crime does not pay,crime does not pay,el crimen no paga,le crime ne paie pas,Verbrechen zahlt sich nicht aus
878,death is permanent,death is permanent,la muerte es permanente,la mort est permanente,der Tod ist dauerhaft
879,did i get it right,did i get it right,Lo entendí bien,Ai-je bien compris,Habe ich es richtig gesagt
880,did i just do that,did i just do that,acabo de hacer eso,est-ce que je viens de faire ça,habe ich das gerade gemacht
881,did i mention that,did i mention that,¿Mencioné eso?,ai-je mentionné que,habe ich das erwähnt
882,did i say it wrong,did i say it wrong,lo dije mal,ai-je mal dit,habe ich es falsch gesagt
883,did i say too much,did i say too much,dije demasiado,ai-je trop dit,habe ich zu viel gesagt
884,did i surprise you,did i surprise you,¿Te sorprendí?,t'ai-je surpris,habe ich dich überrascht
885,did tom sleep well,did tom sleep well,Tom durmió bien,est-ce que tom a bien dormi,hat Tom gut geschlafen
886,did anyone call me,did anyone call me,Alguien me llamó,Est-ce que quelqu'un m'a appelé,Hat mich jemand angerufen
887,did anyone hear me,did anyone hear me,¿Alguien me escuchó?,est-ce que quelqu'un m'a entendu,hat mich jemand gehört
888,did anyone miss me,did anyone miss me,alguien me extrañó,est-ce que quelqu'un m'a manqué,hat mich jemand vermisst
889,did she sleep well,did she sleep well,ella durmió bien,a-t-elle bien dormi,hat sie gut geschlafen
890,did they live here,did they live here,¿vivieron aquí?,vivaient-ils ici,haben sie hier gewohnt
891,did we wake you up,did we wake you up,¿Te despertamos?,Est-ce qu'on t'a réveillé,haben wir dich geweckt
892,did you check this,did you check this,revisaste esto,avez-vous vérifié cela,hast du das überprüft
893,did you enjoy that,did you enjoy that,disfrutaste eso,est-ce que tu as aimé ça,Hast du es genossen
894,did you find a job,did you find a job,Encontraste trabajo,as-tu trouvé un travail,hast du einen Job gefunden
895,did you invite him,did you invite him,lo invitaste,tu l'as invité,hast du ihn eingeladen
896,did you murder tom,did you murder tom,¿asesinaste a tom?,as-tu tué tom,hast du tom ermordet
897,did you paint this,did you paint this,¿pintaste esto?,avez-vous peint ceci,hast du das gemalt
898,did you see anyone,did you see anyone,viste a alguien,avez-vous vu quelqu'un,hast du jemanden gesehen
899,did you sleep well,did you sleep well,Dormiste bien,avez-vous bien dormi,hast Du gut geschlafen
900,did you write that,did you write that,escribiste eso,avez-vous écrit cela,hast du das geschrieben
901,did you write this,did you write this,Escribiste esto,avez-vous écrit ceci,hast du das geschrieben
902,didn't you hear me,did not you hear me,no me escuchaste,ne m'as-tu pas entendu,hast du mich nicht gehört
903,dinner was awesome,dinner was awesome,la cena fue genial,le dîner était génial,Abendessen war super
904,divide and conquer,divide and conquer,divide y conquistaras,diviser et conquérir,teile und herrsche
905,do i have a choice,do i have a choice,¿tengo una opción?,ai-je le choix,habe ich eine Wahl
906,do i have it right,do i have it right,lo tengo bien,est-ce que j'ai raison,habe ich es richtig
907,do i have to study,do i have to study,tengo que estudiar,dois-je étudier,muss ich studieren
908,do i need a reason,do i need a reason,¿Necesito una razón?,ai-je besoin d'une raison,brauche ich einen grund
909,do as he tells you,do as he tells you,haz lo que te dice,fais ce qu'il te dit,mach was er dir sagt
