,English,English_cleaned,Spanish,French,German
554,where are your kids,where are your kids,Dónde están tus hijos,où sont vos enfants,wo sind deine Kinder
555,where could they be,where could they be,¿Dónde podrían estar?,où pourraient-ils être,wo könnten sie sein
556,where have you been,where have you been,Dónde has estado,où étais-tu,wo bist du gewesen
557,where is tom buried,where is tom buried,donde esta enterrado tom,où est enterré tom,wo ist tom begraben
558,where is his family,where is his family,donde esta su familia,où est sa famille,wo ist seine familie
559,where is it located,where is it located,donde está localizado,où est-il situé,wo befindet es sich
560,where is the bridge,where is the bridge,donde esta el puente,où est le pont,wo ist die brücke
561,where is the butter,where is the butter,donde esta la mantequilla,où est le beurre,wo ist die Butter
562,where is the school,where is the school,dónde está la escuela,où est l'école,wo ist die Schule
563,where is the toilet,where is the toilet,donde esta el inodoro,où sont les toilettes,Wo ist die Toilette
564,where is your house,where is your house,Donde esta tu casa,où est ta maison,Wo ist dein Haus
565,where is your money,where is your money,donde esta tu dinero,où est ton argent,wo ist dein geld
566,where were you born,where were you born,donde naciste,où êtes-vous né,Wo bist du geboren
567,where's mary's ring,where is mary s ring,donde esta el anillo de mary,où est la bague de marie,Wo ist Marias Ring
568,where's the airport,where is the airport,donde esta el aeropuerto,où est l'aéroport,wo ist der Flughafen
569,where's the kitchen,where is the kitchen,donde esta la cocina,Ou est la cuisine,wo ist die Küche
570,where's the library,where is the library,Donde está la biblioteca,où est la bibliothèque,wo befindet sich die Bibliothek
571,where's the mistake,where is the mistake,donde esta el error,où est l'erreur,wo ist der fehler
572,where's the station,where is the station,dónde está la estación,ou est la gare,Wo ist die Station
573,where's your father,where is your father,Dónde está tu Padre,où est ton père,wo ist dein Vater
574,where's your mother,where is your mother,dónde está tu madre,où est ta mère,wo ist deine Mutter
575,where's your school,where is your school,Dónde está su escuela,où est ton école,Wo ist deine Schule
576,where's your sister,where is your sister,donde está tu hermana,où est ta sœur,Wo ist deine Schwester
577,where's your weapon,where is your weapon,donde esta tu arma,où est ton arme,wo ist deine waffe
578,which book is yours,which book is yours,cual libro es el tuyo,quel livre est le tien,welches buch ist deins
579,which one is broken,which one is broken,cual esta roto,lequel est cassé,welche kaputt ist
580,which team will win,which team will win,qué equipo ganará,quelle équipe va gagner,welche Mannschaft gewinnt
581,who am i addressing,who am i addressing,a quien me dirijo,à qui je m'adresse,wen spreche ich an
582,who am i forgetting,who am i forgetting,a quien estoy olvidando,qui est-ce que j'oublie,Wen vergesse ich
583,who are those women,who are those women,quienes son esas mujeres,qui sont ces femmes,wer sind diese Frauen
584,who are we fighting,who are we fighting,contra quien estamos peleando,qui combattons-nous,gegen wen kämpfen wir
585,who are you texting,who are you texting,A quién le escribes,A qui écris tu,Wem schreibst du
586,who baked this cake,who baked this cake,quien horneó este pastel,qui a fait ce gâteau,der diesen Kuchen gebacken hat
587,who believes in god,who believes in god,quien cree en dios,qui croit en dieu,der an Gott glaubt
588,who broke the chair,who broke the chair,quien rompio la silla,qui a cassé la chaise,der den Stuhl kaputt gemacht hat
589,who called the cops,who called the cops,quien llamó a la policía,qui a appelé les flics,wer hat die polizei gerufen
590,who could forget it,who could forget it,quién podría olvidarlo,qui pourrait l'oublier,wer könnte es vergessen
591,who did that to you,who did that to you,quien te hizo eso,qui t'as fait ça,Wer hat dir das gemacht
592,who did this to you,who did this to you,quien te hizo esto,Qui vous a fait cela,Wer hat dir das angetan
593,who did you go with,who did you go with,con quién fuiste,avec qui es-tu allé,mit wem bist du gegangen
594,who did you talk to,who did you talk to,con quien hablaste,à qui as-tu parlé,Mit wem hast du geredet
595,who do you work for,who do you work for,Para quién trabajas,Pour qui travailles-tu,für wen arbeitest du
596,who else helped you,who else helped you,quien mas te ayudo,qui d'autre t'a aidé,wer hat dir noch geholfen
597,who found my wallet,who found my wallet,quien encontro mi billetera,qui a trouvé mon portefeuille,der mein Portemonnaie gefunden hat
598,who is in the house,who is in the house,quien está en la casa,qui est dans la maison,wer ist im haus
599,who is on the train,who is on the train,quien esta en el tren,qui est dans le train,wer sitzt im zug
600,who is your brother,who is your brother,quien es tu hermano,qui est ton frère,wer ist dein Bruder
601,who is your teacher,who is your teacher,quién es tu profesor,qui est votre enseignant,wer ist dein lehrer
602,who knew about this,who knew about this,quien sabia de esto,qui était au courant de ça,wer wusste davon
603,who let you come in,who let you come in,quien te dejo entrar,qui t'a laissé entrer,der dich hereingelassen hat
604,who locked the door,who locked the door,quien cerró la puerta,qui a fermé la porte,der die Tür verschlossen hat
605,who owns this house,who owns this house,quien es el dueño de esta casa,à qui appartient cette maison,wem gehört dieses Haus
606,who owns this truck,who owns this truck,quien es el dueño de este camion,à qui appartient ce camion,wem gehört dieser wagen
607,who sent this to us,who sent this to us,quien nos envió esto,qui nous a envoyé ça,der uns das geschickt hat
608,who should i inform,who should i inform,a quien debo informar,qui dois-je informer,wen soll ich informieren
609,who stole the apple,who stole the apple,quien robó la manzana,qui a volé la pomme,der den Apfel gestohlen hat
610,who wants apple pie,who wants apple pie,quien quiere tarta de manzana,qui veut de la tarte aux pommes,wer will apfelkuchen
611,who was responsible,who was responsible,quien fue el responsable,qui était responsable,wer war verantwortlich
612,who won the contest,who won the contest,quien gano el concurso,qui a gagné le concours,wer hat den Wettbewerb gewonnen
613,who would wear that,who would wear that,quien usaria eso,qui porterait ça,wer würde das tragen
614,who wrote that poem,who wrote that poem,quien escribio ese poema,qui a écrit ce poème,der dieses Gedicht geschrieben hat
615,who wrote the bible,who wrote the bible,quien escribio la biblia,qui a écrit la bible,der die Bibel geschrieben hat
616,who wrote this song,who wrote this song,quien escribio esta cancion,qui a écrit cette chanson,der dieses Lied geschrieben hat
617,who's tom afraid of,who is tom afraid of,de quien tiene miedo tom,de qui a-t-il peur,vor wem hat tom angst
618,who's got questions,who is got questions,quien tiene preguntas,qui a des questions,wer hat fragen
619,who's here with you,who is here with you,quien esta aqui contigo,qui est ici avec toi,wer ist hier bei dir
620,who's on duty today,who is on duty today,Quién está en turno hoy,Qui est-ce qui travaille aujourd'hui,wer hat heute Dienst
621,who's replacing you,who is replacing you,quien te reemplaza,qui te remplace,wer ersetzt dich
622,who's that cute boy,who is that cute boy,quien es ese chico lindo,qui est ce garçon mignon,wer ist der süße junge
623,who's that cute guy,who is that cute guy,quien es ese chico lindo,qui est ce mec mignon,wer ist der süße Kerl
624,who's the pizza for,who is the pizza for,para quien es la pizza,à qui est la pizza,für wen ist die pizza
625,who's this hot babe,who is this hot babe,quien es esta nena caliente,qui est cette fille chaude,Wer ist dieses heiße Babe
626,whose fault is that,whose fault is that,de quien es la culpa,à qui la faute,wessen Schuld ist das
627,whose house is this,whose house is this,de quien es esta casa,à qui est cette maison,wessen Haus ist das
628,whose idea was that,whose idea was that,de quien fue la idea,dont l'idée était que,wessen Idee war das
629,whose paper is this,whose paper is this,de quien es este papel,à qui est ce papier,Wessen Papier ist das?
630,whose phone is that,whose phone is that,De quién es ese teléfono,à qui est ce téléphone,Wessen Handy ist das
631,whose phone is this,whose phone is this,de quien es este telefono,à qui est ce téléphone,Wessen Telefon ist das?
632,why am i doing this,why am i doing this,Por qué estoy haciendo esto,pourquoi est-ce que je fais cela,warum mache ich das
633,why am i still here,why am i still here,¿Por qué sigo aquí?,pourquoi suis-je encore ici,warum bin ich noch hier
634,why are we laughing,why are we laughing,por qué nos reímos,pourquoi rions-nous,warum lachen wir
635,why are you all sad,why are you all sad,¿Por qué estás todo triste?,pourquoi êtes-vous tous tristes,warum seid ihr alle traurig
636,why are you at home,why are you at home,porque estas en casa,pourquoi es-tu à la maison,warum bist du zu hause
637,why are you cursing,why are you cursing,por que estas maldiciendo,pourquoi maudissez-vous,warum fluchst du
638,why are you limping,why are you limping,porque estas cojeando,pourquoi boites-tu,warum humpelst du
639,why are you running,why are you running,por qué estás corriendo,pourquoi cours-tu,Warum rennst du
640,why are you so busy,why are you so busy,porque estas tan ocupado,pourquoi es-tu si occupé,Warum bist du so beschäftigt
641,why are you so fast,why are you so fast,por que eres tan rapido,pourquoi es-tu si rapide,warum bist du so schnell
642,why are you so lazy,why are you so lazy,¿Por qué eres tan perezoso?,pourquoi es-tu si paresseux,warum bist du so faul
643,why are you so mean,why are you so mean,porque eres tan malo,pourquoi es tu si méchant,warum bist du so gemein
644,why are you staying,why are you staying,porque te quedas,pourquoi restes-tu,warum bleibst du
645,why are you waiting,why are you waiting,por qué estas esperando,pourquoi attends tu,Warum wartest du
646,why are you with me,why are you with me,porque estas conmigo,pourquoi es-tu avec moi,warum bist du bei mir
647,why are you worried,why are you worried,Por que estas preocupado,pourquoi es-tu inquiet,Weshalb bist du besorgt
648,why are you yelling,why are you yelling,Por qué estás gritando,pourquoi cries-tu,Warum schreist du
649,why can't i do that,why cannot i do that,¿Por qué no puedo hacer eso?,pourquoi je ne peux pas faire ça,warum kann ich das nicht
650,why can't i see you,why cannot i see you,por qué no puedo verte,Pourquoi je ne peux pas te voir,Warum kann ich dich nicht sehen
651,why can't you do it,why cannot you do it,¿Por qué no puedes hacerlo?,pourquoi ne peux-tu pas le faire,warum kannst du das nicht
652,why did i trust you,why did i trust you,¿Por qué confié en ti?,pourquoi t'ai-je fait confiance,warum habe ich dir vertraut
653,why did tom do that,why did tom do that,porque tom hizo eso,pourquoi tom a fait ça,warum hat tom das gemacht
654,why did tom want it,why did tom want it,¿Por qué lo quería Tom?,Pourquoi Tom l'a-t-il voulu,warum wollte tom es
655,why did we say that,why did we say that,¿Por qué dijimos eso?,pourquoi avons-nous dit cela,warum haben wir das gesagt
656,why did you call me,why did you call me,por qué me llamaste,pourquoi m'as-tu appelé,warum hast du mich angerufen
657,why did you do that,why did you do that,Por qué hiciste eso,pourquoi fais-tu ça,warum hast du das getan
658,why did you go home,why did you go home,por qué te fuiste a casa,pourquoi es-tu rentré à la maison,warum bist du nach hause gegangen
659,why did you kiss me,why did you kiss me,porqué me besaste,pourquoi m'as-tu embrassé,warum hast du mich geküsst
660,why did you like it,why did you like it,por qué te gusta,pourquoi avez-vous aimé,Warum hat es dir gefallen
661,why didn't tom move,why did not tom move,¿Por qué Tom no se movió?,pourquoi n'a-t-il pas bougé,warum bewegte sich tom nicht
662,why didn't you come,why did not you come,por qué no viniste,pourquoi tu n'es pas venu,warum bist du nicht gekommen
663,why do you say that,why do you say that,Por qué dices eso,Pourquoi dites vous cela,Warum sagst du das
664,why do you think so,why do you think so,Por qué piensas eso,Pourquoi penses-tu ça,warum denkst du das
665,why don't we all go,why do not we all go,porque no vamos todos,pourquoi n'allons-nous pas tous,warum gehen wir nicht alle
666,why don't you start,why do not you start,porque no empiezas,pourquoi ne commencez-vous pas,warum fängst du nicht an
667,why is tom quitting,why is tom quitting,¿Por qué Tom renuncia?,pourquoi tom démissionne,warum hört tom auf
668,why is the bus late,why is the bus late,¿Por qué llega tarde el autobús?,pourquoi le bus est en retard,Warum hat der Bus Verspätung
669,why is the dog here,why is the dog here,¿Por qué está el perro aquí?,pourquoi le chien est-il ici,Warum ist der Hund hier?
670,why is the light on,why is the light on,¿Por qué está encendida la luz?,pourquoi la lumière est-elle allumée,warum ist das Licht an
671,why is the sky blue,why is the sky blue,porque el cielo es azul,pourquoi le ciel est bleu,Warum ist der Himmel blau
672,why is this so hard,why is this so hard,Por qué es tan difícil,Pourquoi est-ce si difficile,warum ist das so schwer
673,why not let tom try,why not let tom try,¿Por qué no dejar que Tom lo intente?,pourquoi ne pas laisser tom essayer,warum nicht Tom versuchen lassen
674,why should tom sing,why should tom sing,¿Por qué Tom debería cantar?,Pourquoi Tom devrait-il chanter,warum sollte tom singen
675,why worry about tom,why worry about tom,¿Por qué preocuparse por Tom?,pourquoi s'inquiéter pour tom,warum sorgst du dich um tom
676,why would i do that,why would i do that,Por qué habría de hacer eso,Pourquoi devrais-je le faire,Warum sollte ich das tun
677,why would tom leave,why would tom leave,¿Por qué Tom se iría?,pourquoi Tom partirait,warum sollte tom gehen
678,will he ever change,will he ever change,¿alguna vez cambiará?,changera-t-il un jour,wird er sich jemals ändern
679,will you eat dinner,will you eat dinner,vas a comer la cena,Voulez-vous dîner,wirst du zu Abend essen
680,will you go with us,will you go with us,¿Irás con nosotros?,Veux-tu venir avec nous,wirst du mit uns gehen
681,would tom like that,would tom like that,a tom le gustaria eso,je serais comme ça,würde Tom das gefallen
682,would you all relax,would you all relax,¿Podrían todos relajarse?,voulez-vous tous vous détendre,würdet ihr euch alle entspannen
683,would you chill out,would you chill out,¿Te relajarías?,voulez-vous vous détendre,würdest du dich entspannen
684,would you elaborate,would you elaborate,podrías elaborar,développeriez-vous,würdest du das näher erläutern
685,would you excuse me,would you excuse me,¿Me disculparías?,voulez-vous m'excuser,würdest du mich entschuldigen
686,would you follow me,would you follow me,Me seguirías,Voulez-vous me suivre,würden Sie mir folgen
687,would you like that,would you like that,Te gustaría eso,voulez-vous que,Würde dir das gefallen
688,would you like this,would you like this,te gustaria esto,aimerais-tu cela,würdest du das mögen
689,wow what a big box,wow what a big box,wow que caja mas grande,wow quelle grosse boite,"Wow, was für eine große Kiste"
690,yesterday i was ill,yesterday i was ill,ayer estuve enfermo,hier j'étais malade,gestern war ich krank
691,you always say that,you always say that,siempre dices eso,Tu dis toujours cela,das sagst du immer
692,you are a good cook,you are a good cook,Eres un buen cocinero,tu es un bon cuisinier,Du bist ein guter Koch
693,you are such a liar,you are such a liar,Eres un mentiroso,tu es un menteur,du bist so ein Lügner
694,you asked to see me,you asked to see me,pediste verme,tu as demandé à me voir,du wolltest mich sehen
695,you ate my sandwich,you ate my sandwich,te comiste mi sándwich,tu as mangé mon sandwich,Du hast mein Sandwich gegessen
696,you broke the rules,you broke the rules,rompiste las reglas,tu as enfreint les règles,Du hast die Regeln gebrochen
697,you can not miss it,you can not miss it,No puedes perdértelo,Vous ne pouvez pas le manquer,Du kannst ihn nicht verpassen
698,you can rely on him,you can rely on him,puedes confiar en el,tu peux compter sur lui,du kannst dich auf ihn verlassen
699,you can sing a song,you can sing a song,puedes cantar una canción,tu peux chanter une chanson,du kannst ein Lied singen
700,you can't blame him,you cannot blame him,no puedes culparlo,tu ne peux pas lui en vouloir,du kannst es ihm nicht verübeln
701,you can't defeat me,you cannot defeat me,no puedes derrotarme,tu ne peux pas me vaincre,du kannst mich nicht besiegen
702,you can't deny that,you cannot deny that,no puedes negar eso,tu ne peux pas le nier,das kannst du nicht leugnen
703,you can't handle it,you cannot handle it,no puedes manejarlo,Tu ne peux pas gérer ça,du kannst damit nicht umgehen
704,you can't have both,you cannot have both,no puedes tener ambos,tu ne peux pas avoir les deux,du kannst nicht beides haben
705,you can't have that,you cannot have that,no puedes tener eso,tu ne peux pas avoir ça,das kannst du nicht haben
706,you can't have this,you cannot have this,no puedes tener esto,tu ne peux pas avoir ça,das kannst du nicht haben
707,you can't help them,you cannot help them,no puedes ayudarlos,tu ne peux pas les aider,du kannst ihnen nicht helfen
708,you can't just quit,you cannot just quit,no puedes simplemente renunciar,tu ne peux pas juste arrêter,du kannst nicht einfach aufhören
709,you can't sit there,you cannot sit there,no puedes sentarte ahí,tu ne peux pas t'asseoir là,da kann man nicht sitzen
710,you can't stay here,you cannot stay here,no puedes quedarte aquí,tu ne peux pas rester ici,Du kannst nicht hier bleiben
711,you can't swim here,you cannot swim here,no puedes nadar aquí,tu ne peux pas nager ici,du kannst hier nicht schwimmen
712,you can't trust tom,you cannot trust tom,no puedes confiar en tom,tu ne peux pas faire confiance à tom,du kannst tom nicht vertrauen
713,you can't wear that,you cannot wear that,no puedes usar eso,tu ne peux pas porter ça,das kannst du nicht tragen
714,you could stop this,you could stop this,podrías detener esto,tu pourrais arrêter ça,du könntest das unterbinden
715,you could've called,you could have called,podrías haber llamado,tu aurais pu appeler,du hättest anrufen können
716,you deserve a medal,you deserve a medal,te mereces una medalla,tu mérites une médaille,Du verdienst eine Medaille
717,you deserve a prize,you deserve a prize,te mereces un premio,tu mérites un prix,Sie verdienen einen Preis
718,you disappointed me,you disappointed me,me decepcionaste,tu m'as déçu,du hast mich enttäuscht
719,you don't know that,you do not know that,tu no sabes eso,Tu ne le sais pas,"Sie wissen nicht, dass"
720,you don't know them,you do not know them,no los conoces,tu ne les connais pas,du kennst sie nicht
721,you don't look well,you do not look well,no te ves bien,tu n'as pas l'air bien,Du siehst nicht gut aus
722,you don't need luck,you do not need luck,no necesitas suerte,tu n'as pas besoin de chance,Glück braucht man nicht
723,you don't need that,you do not need that,no necesitas eso,tu n'as pas besoin de ça,das brauchst du nicht
724,you don't want this,you do not want this,tu no quieres esto,Tu ne veux pas ça,das willst du nicht
725,you don't work here,you do not work here,tu no trabajas aqui,tu ne travailles pas ici,du arbeitest hier nicht
726,you guys are no fun,you guys are no fun,ustedes no son divertidos,vous n'êtes pas drôle,ihr macht keinen Spaß
727,you guys having fun,you guys having fun,ustedes se divierten,vous vous amusez,ihr habt Spaß
728,you guys looked mad,you guys looked mad,ustedes parecían enojados,vous aviez l'air fou,ihr saht sauer aus
729,you have a big nose,you have a big nose,tienes una nariz grande,tu as un gros nez,Du hast eine große Nase
730,you have a good job,you have a good job,tu tienes un buen trabajo,tu as un bon travail,Du hast einen guten Job
731,you have dirty feet,you have dirty feet,tienes los pies sucios,tu as les pieds sales,Du hast schmutzige Füße
732,you have everything,you have everything,lo tienes todo,tu as tout,Du hast alles
733,you have many books,you have many books,tienes muchos libros,tu as beaucoup de livres,Du hast viele Bücher
734,you have my respect,you have my respect,tienes mi respeto,tu as mon respect,Du hast meinen Respekt
735,you have one minute,you have one minute,tienes un minuto,tu as une minute,Sie haben eine Minute
736,you have work to do,you have work to do,Tienes trabajo que hacer,vous avez du travail à faire,du hast zu tun
737,you heard correctly,you heard correctly,has oído bien,tu as bien entendu,du hast richtig gehört
738,you just screwed up,you just screwed up,acabas de arruinarlo,tu viens de merder,du hast es einfach vermasselt
739,you knew i was here,you knew i was here,sabías que estaba aquí,tu savais que j'étais ici,"Du wusstest, dass ich hier bin"
740,you know i love you,you know i love you,sabes que te quiero,tu sais que je t'aime,"Sie wissen, ich liebe dich"
741,you know everything,you know everything,tu sabes todo,vous savez tout,du weißt alles
742,you know it's a lie,you know it is a lie,sabes que es mentira,tu sais que c'est un mensonge,"Sie wissen, dass es eine Lüge ist"
743,you know who i mean,you know who i mean,sabes a quién me refiero,tu sais de qui je parle,du weißt wen ich meine
744,you know who she is,you know who she is,Tú sabes quien es ella,Vous savez qui elle est,"Du weißt, wer sie ist"
745,you know why i left,you know why i left,sabes por qué me fui,tu sais pourquoi je suis parti,"Du weißt, warum ich gegangen bin"
746,you lied to the fbi,you lied to the fbi,le mentiste al fbi,tu as menti au fbi,Sie haben das FBI angelogen
747,you look incredible,you look incredible,te ves increíble,Tu es incroyable,Du siehst unglaublich aus
748,you look like a boy,you look like a boy,pareces un chico,tu ressembles à un garçon,Du siehst aus wie ein Junge
749,you look like a cop,you look like a cop,pareces un policía,tu ressembles à un flic,Sie sehen aus wie ein Polizist
750,you look like a kid,you look like a kid,pareces un niño,tu ressembles à un gamin,Du siehst aus wie ein Kind
751,you look pale today,you look pale today,te ves pálido hoy,tu es pâle aujourd'hui,Du siehst heute blass aus
752,you look very tired,you look very tired,Te ves muy cansado,tu as l'air très fatigué,du siehst sehr müde aus
753,you lost an earring,you lost an earring,perdiste un arete,tu as perdu une boucle d'oreille,Du hast einen Ohrring verloren
754,you may come in now,you may come in now,puedes entrar ahora,tu peux entrer maintenant,Sie können jetzt eintreten
755,you may go anywhere,you may go anywhere,puedes ir a cualquier parte,tu peux aller n'importe où,Sie können überall hingehen
756,you may go home now,you may go home now,puedes irte a casa ahora,tu peux rentrer chez toi maintenant,Sie können jetzt nach Hause gehen
757,you may not like it,you may not like it,A lo mejor no te gusta,vous ne pouvez pas l'aimer,Sie mögen es vielleicht nicht
758,you must be careful,you must be careful,debes tener cuidado,tu dois faire attention,du musst vorsichtig sein
759,you must be in love,you must be in love,debes estar enamorado,tu dois être amoureux,du musst verliebt sein
760,you must be kidding,you must be kidding,debes estar bromeando,tu te moques de moi,Sie machen wohl Witze
761,you must go at once,you must go at once,debes irte de una vez,tu dois partir tout de suite,Sie müssen sofort gehen
762,you must go with me,you must go with me,debes ir conmigo,tu dois venir avec moi,du musst mit mir gehen
763,you must not say it,you must not say it,no debes decirlo,tu ne dois pas le dire,du darfst es nicht sagen
764,you must study more,you must study more,debes estudiar mas,tu dois étudier plus,du musst mehr lernen
765,you need a joystick,you need a joystick,you need a joystick,il te faut une manette,Sie brauchen einen Joystick
766,you need to do this,you need to do this,Usted necesita hacer ésto,tu dois faire ça,Sie müssen dies tun
767,you need to grow up,you need to grow up,necesitas madurar,tu as besoin de grandir,Du musst erwachsen werden
768,you need to help me,you need to help me,necesitas ayudarme,tu dois m'aider,du musst mir helfen
769,you need to move on,you need to move on,Tienes que seguir adelante,tu dois avancer,du musst weitermachen
770,you need to wake up,you need to wake up,tienes que despertar,tu dois te réveiller,du musst aufwachen
771,you never asked why,you never asked why,nunca preguntaste por qué,tu n'as jamais demandé pourquoi,Du hast nie gefragt warum
772,you owe me big time,you owe me big time,me debes a lo grande,Tu me dois beaucoup de temps,du schuldest mir einen großen Gefallen
773,you passed the test,you passed the test,pasaste la prueba,tu as réussi le test,du hast die Prüfung bestanden
774,you ran a red light,you ran a red light,pasaste un semáforo en rojo,tu as brûlé un feu rouge,Du bist über eine rote Ampel gefahren
775,you really annoy me,you really annoy me,realmente me molestas,tu m'énerves vraiment,du nervst mich wirklich
776,you really are good,you really are good,realmente eres bueno,tu es vraiment bon,Du bist wirklich gut
777,you really are nuts,you really are nuts,realmente estás loco,tu es vraiment dingue,du bist wirklich verrückt
778,you reek of alcohol,you reek of alcohol,apestas a alcohol,tu pues l'alcool,du stinkst nach alkohol
779,you see what i mean,you see what i mean,Ves lo que quiero decir,Tu vois ce que je veux dire,Du siehst was ich meine
780,you should dump tom,you should dump tom,deberías tirar a tom,tu devrais jeter tom,du solltest tom abladen
781,you should eat more,you should eat more,deberías comer más,tu devrais manger plus,du solltest mehr essen
782,you should exercise,you should exercise,deberías hacer ejercicio,vous devriez exercer,Du solltest Sport treiben
783,you should meet him,you should meet him,deberías conocerlo,tu devrais le rencontrer,du solltest ihn treffen
784,you should sit down,you should sit down,deberías sentarte,tu devrais t'asseoir,du solltest dich hinsetzen
785,you should thank me,you should thank me,deberías agradecerme,tu devrais me remercier,du solltest mir danken
786,you smell wonderful,you smell wonderful,hueles maravilloso,tu sens merveilleusement bon,du riechst wunderbar
787,you sure are pretty,you sure are pretty,seguro que eres bonita,tu es vraiment jolie,du bist sicher hübsch
788,you taught me a lot,you taught me a lot,me enseñaste mucho,tu m'as beaucoup appris,du hast mir viel beigebracht
789,"you were right, too",you were right  too,tu también tenías razón,tu avais raison aussi,du hattest auch recht
790,you were so awesome,you were so awesome,eras tan increíble,tu étais tellement génial,du warst so toll
791,"you were there, too",you were there  too,tú también estabas allí,tu étais là aussi,du warst auch dabei
792,you will need a key,you will need a key,necesitarás una llave,vous aurez besoin d'une clé,Sie benötigen einen Schlüssel
793,you won't be harmed,you will not be harmed,no serás lastimado,tu ne seras pas blessé,Sie werden nicht verletzt
794,you won't die today,you will not die today,no vas a morir hoy,tu ne mourras pas aujourd'hui,Du wirst heute nicht sterben
795,you won't need that,you will not need that,no necesitarás eso,tu n'auras pas besoin de ça,das wirst du nicht brauchen
796,you won't regret it,you will not regret it,no te arrepentirás,vous ne le regretterez pas,Du wirst es nicht bereuen
797,you'd better go now,you would better go now,será mejor que te vayas ahora,tu ferais mieux d'y aller maintenant,Du solltest jetzt besser gehen
798,you'd better not go,you would better not go,será mejor que no vayas,tu ferais mieux de ne pas y aller,du solltest besser nicht gehen
799,you'll be all right,you will be all right,estarás bien,tout ira bien,Sie werden in Ordnung sein
800,you'll catch a cold,you will catch a cold,te resfriarás,tu vas attraper froid,du wirst dich erkälten
801,you'll feel at home,you will feel at home,te sentirás como en casa,vous vous sentirez chez vous,Sie werden sich wie zu Hause fühlen
802,you'll give me away,you will give me away,me regalarás,tu vas me donner,du wirst mich verraten
803,you'll never change,you will never change,nunca vas a cambiar,Tu ne changeras jamais,du wirst dich nie ändern
804,you're a clever kid,you are a clever kid,eres un chico inteligente,tu es un enfant intelligent,Du bist ein kluges Kind
805,you're a funny girl,you are a funny girl,eres una chica divertida,tu es une drôle de fille,Du bist ein lustiges Mädchen
806,you're a good actor,you are a good actor,eres un buen actor,tu es un bon acteur,Du bist ein guter Schauspieler
807,you're acting weird,you are acting weird,estas actuando raro,tu agis bizarrement,du verhältst dich komisch
808,you're all i've got,you are all i have got,eres todo lo que tengo,tu es tout ce que j'ai,du bist alles was ich habe
809,you're all the same,you are all the same,son todos iguales,vous êtes tous les mêmes,ihr seid alle gleich
810,you're almost right,you are almost right,tienes casi razón,tu as presque raison,du hast fast recht
811,you're cantankerous,you are cantankerous,eres cascarrabias,tu es acariâtre,du bist streitsüchtig
812,you're going to die,you are going to die,Vas a morir,tu vas mourir,du wirst sterben
813,you're grown up now,you are grown up now,ya eres mayor,tu as grandi maintenant,du bist jetzt erwachsen
814,you're in no danger,you are in no danger,no estás en peligro,tu n'es pas en danger,du bist nicht in gefahr
815,you're incorrigible,you are incorrigible,eres incorregible,tu es incorrigible,du bist unverbesserlich
816,you're irresistible,you are irresistible,eres irresistible,vous êtes irrésistible,Sie sind unwiderstehlich
817,you're kind of cute,you are kind of cute,eres un poco lindo,tu es plutôt mignon,du bist irgendwie süß
818,"you're my hero, tom",you are my hero  tom,tu eres mi heroe tom,tu es mon héro tom,du bist mein held tom
819,you're no different,you are no different,no eres diferente,tu n'es pas différent,du bist nicht anders
820,you're not a doctor,you are not a doctor,tu no eres un doctor,tu n'es pas médecin,du bist kein arzt
821,you're not bleeding,you are not bleeding,no estas sangrando,tu ne saignes pas,du blutest nicht
822,you're not dead yet,you are not dead yet,aún no estás muerto,tu n'es pas encore mort,du bist noch nicht tot
823,you're not finished,you are not finished,no has terminado,tu n'as pas fini,du bist noch nicht fertig
824,you're not that old,you are not that old,no eres tan viejo,tu n'es pas si vieux,so alt bist du noch nicht
825,you're not too late,you are not too late,no llegas demasiado tarde,tu n'es pas trop tard,du bist nicht zu spät
826,you're off the hook,you are off the hook,Te has librado,tu es tiré d'affaire,Du bist vom Haken
827,you're out of booze,you are out of booze,Estás fuera de alcohol,tu n'as plus d'alcool,Sie haben keinen Alkohol mehr
828,you're out of order,you are out of order,Estás fuera de servicio,tu es en panne,du bist außer ordnung
829,you're out of sugar,you are out of sugar,Estás fuera de azúcar,tu n'as plus de sucre,Sie haben keinen Zucker mehr
830,you're overreacting,you are overreacting,Usted está reaccionando de forma exagerada,Tu réagis de façon exagérée,du reagierst über
831,you're part of this,you are part of this,Eres parte de esto,tu fais partie de ça,Sie sind ein Teil davon
832,you're poisoning me,you are poisoning me,Me estás envenenando,tu m'empoisonnes,du vergiftest mich
833,you're really weird,you are really weird,eres realmente raro,tu es vraiment bizarre,du bist wirklich komisch
834,you're safe with us,you are safe with us,Estás a salvo con nosotros,tu es en sécurité avec nous,Bei uns sind Sie sicher
835,you're so impatient,you are so impatient,eres tan impaciente,tu es tellement impatient,du bist so ungeduldig
836,you're still my son,you are still my son,sigues siendo mi hijo,tu es toujours mon fils,Du bist immer noch mein Sohn
837,you're such a flirt,you are such a flirt,eres tan coqueta,tu es un tel flirt,Du bist so ein Flirt
838,you're the engineer,you are the engineer,tu eres el ingeniero,tu es l'ingénieur,Du bist der Ingenieur
839,you're the greatest,you are the greatest,eres el mejor,Tu es le meilleur,du bist der Größte
840,you're the prisoner,you are the prisoner,tu eres el prisionero,tu es le prisonnier,Du bist der Gefangene
841,you're the sweetest,you are the sweetest,eres la persona mas dulce,Tu es le plus doux,Du bist die süßeste
