,English,English_cleaned,Spanish,French,German
586,he can't be trusted,he cannot be trusted,no se puede confiar en el,on ne peut pas lui faire confiance,ihm ist nicht zu trauen
587,he cannot sing well,he cannot sing well,no puede cantar bien,il ne sait pas bien chanter,er kann nicht gut singen
588,he caught a big one,he caught a big one,atrapó uno grande,il en a attrapé un gros,er hat einen großen gefangen
589,he changed his mind,he changed his mind,él cambió de opinión,il a changé d'avis,er hat seine Meinung geändert
590,he chased the thief,he chased the thief,persiguió al ladrón,il a chassé le voleur,er jagte den Dieb
591,he cooked me dinner,he cooked me dinner,me cocinó la cena,il m'a préparé le dîner,Er hat mir Abendessen gekocht
592,he cured my illness,he cured my illness,curó mi enfermedad,il a guéri ma maladie,Er hat meine Krankheit geheilt
593,he denied that fact,he denied that fact,él negó ese hecho,il a nié ce fait,er bestritt diese Tatsache
594,he denied the rumor,he denied the rumor,negó el rumor,il a démenti la rumeur,er bestritt das Gerücht
595,he did it willingly,he did it willingly,lo hizo de buena gana,il l'a fait volontairement,er tat es freiwillig
596,he did the opposite,he did the opposite,hizo lo contrario,il a fait le contraire,er tat das gegenteil
597,he didn't know that,he did not know that,el no sabia eso,il ne savait pas que,das wusste er nicht
598,he died a sad death,he died a sad death,murió una muerte triste,il est mort d'une mort triste,er starb einen traurigen Tod
599,he does not like us,he does not like us,no le gustamos,il ne nous aime pas,er mag uns nicht
600,he doesn't know yet,he does not know yet,el no sabe aun,il ne sait pas encore,er weiß es noch nicht
601,he drinks to excess,he drinks to excess,bebe en exceso,il boit à l'excès,er trinkt zu viel
602,he drives a ferrari,he drives a ferrari,el conduce un ferrari,il conduit une ferrari,Er fährt einen Ferrari
603,he drives very fast,he drives very fast,él conduce muy rápido,il roule très vite,er fährt sehr schnell
604,he dropped in on me,he dropped in on me,se dejó caer sobre mí,il est tombé sur moi,er ist bei mir reingefallen
605,he entered his room,he entered his room,entró en su habitación,il est entré dans sa chambre,er betrat sein Zimmer
606,he entered the army,he entered the army,ingresó al ejército,il est entré dans l'armée,er trat in die Armee ein
607,he entered the room,he entered the room,entró en la habitación,il est entré dans la chambre,er betrat das Zimmer
608,he feels very happy,he feels very happy,se siente muy feliz,il se sent très heureux,er fühlt sich sehr glücklich
609,he felt ill at ease,he felt ill at ease,se sentía mal a gusto,il se sentait mal à l'aise,er fühlte sich unwohl
610,he felt very lonely,he felt very lonely,se sentía muy solo,il se sentait très seul,er fühlte sich sehr einsam
611,he flew into a rage,he flew into a rage,se puso furioso,il est devenu fou de rage,er geriet in Wut
612,he found his master,he found his master,encontró a su maestro,il a trouvé son maître,er hat seinen Meister gefunden
613,he found my bicycle,he found my bicycle,encontró mi bicicleta,il a trouvé mon vélo,Er hat mein Fahrrad gefunden
614,he gave a deep sigh,he gave a deep sigh,dio un profundo suspiro,il a poussé un profond soupir,er seufzte tief
615,he gave me an apple,he gave me an apple,me dio una manzana,il m'a donné une pomme,Er hat mir einen Apfel gegeben
616,he gave me his word,he gave me his word,me dio su palabra,il m'a donné sa parole,Er hat mir sein Wort gegeben
617,he got on the train,he got on the train,se subió al tren,il est monté dans le train,er stieg in den Zug
618,he greeted the lady,he greeted the lady,saludó a la señora,il a salué la dame,Er begrüßte die Dame
619,he had already gone,he had already gone,ya se habia ido,il était déjà parti,er war schon weg
620,he had fun with her,he had fun with her,se divirtio con ella,il s'est amusé avec elle,er hatte Spaß mit ihr
621,he had his hair cut,he had his hair cut,se cortó el pelo,il s'est fait couper les cheveux,er hat sich die Haare schneiden lassen
622,he had just arrived,he had just arrived,acababa de llegar,il venait d'arriver,er war gerade angekommen
623,he had no objection,he had no objection,no tuvo objeción,il n'avait pas d'objection,er hatte nichts dagegen
624,he had one daughter,he had one daughter,el tenia una hija,il avait une fille,er hatte eine Tochter
625,he has a funny name,he has a funny name,tiene un nombre gracioso,il a un drôle de nom,er hat einen komischen namen
626,he has a loud voice,he has a loud voice,tiene una voz fuerte,il a une voix forte,er hat eine laute stimme
627,he has a nose bleed,he has a nose bleed,le sangra la nariz,il saigne du nez,er hat nasenbluten
628,he has a round face,he has a round face,el tiene una cara redonda,il a un visage rond,er hat ein rundes gesicht
629,he has a square jaw,he has a square jaw,tiene la mandibula cuadrada,il a une mâchoire carrée,Er hat ein eckiges Kinn
630,he has acted wisely,he has acted wisely,ha actuado sabiamente,il a agi sagement,er hat weise gehandelt
631,he has big problems,he has big problems,el tiene grandes problemas,il a de gros problèmes,er hat große probleme
632,he has enough money,he has enough money,tiene suficiente dinero,il a assez d'argent,er hat genug geld
633,he has gone too far,he has gone too far,ha ido demasiado lejos,il est allé trop loin,er ist zu weit gegangen
634,he has his own room,he has his own room,el tiene su propia habitacion,il a sa propre chambre,er hat sein eigenes zimmer
635,he has left already,he has left already,ya se fue,il est déjà parti,er ist schon weg
636,he has little money,he has little money,tiene poco dinero,il a peu d'argent,er hat wenig geld
637,he has many talents,he has many talents,tiene muchos talentos,il a beaucoup de talent,er hat viele talente
638,he has mutton chops,he has mutton chops,tiene chuletas de cordero,il a des côtelettes de mouton,er hat Hammelkoteletts
639,he hates air travel,he hates air travel,odia viajar en avión,il déteste les voyages en avion,er hasst Flugreisen
640,he held her tightly,he held her tightly,él la abrazó con fuerza,il la tenait fermement,er hielt sie fest
641,he himself tried it,he himself tried it,él mismo lo probó,il l'a essayé lui-même,er selbst hat es versucht
642,he hoped to succeed,he hoped to succeed,esperaba tener éxito,il espérait réussir,er hoffte auf Erfolg
643,he is a born artist,he is a born artist,es un artista nato,c'est un artiste né,er ist ein geborener Künstler
644,he is a fast runner,he is a fast runner,el es un corredor rapido,c'est un coureur rapide,Er ist ein schneller Läufer
645,he is a good doctor,he is a good doctor,Él es un buen doctor,c'est un bon docteur,Er ist ein guter Arzt
646,he is a good singer,he is a good singer,él es un buen cantante,c'est un bon chanteur,Er ist ein guter Sänger
647,he is a good writer,he is a good writer,es un buen escritor,c'est un bon écrivain,er ist ein guter Schriftsteller
648,he is a hard worker,he is a hard worker,el es un gran trabajador,il est un travailleur acharné,er arbeitet hart
649,he is a jealous man,he is a jealous man,el es un hombre celoso,c'est un homme jaloux,er ist ein eifersüchtiger Mann
650,he is a lazy fellow,he is a lazy fellow,es un tipo perezoso,c'est un paresseux,er ist ein fauler Kerl
651,he is a learned man,he is a learned man,el es un hombre erudito,c'est un savant,er ist ein gelehrter Mann
652,he is a nice person,he is a nice person,El es una linda persona,c'est une belle personne,Er ist eine nette Person
653,he is a rude person,he is a rude person,el es una persona grosera,c'est une personne grossière,er ist ein unhöflicher Mensch
654,he is about my size,he is about my size,él es de mi tamaño,il fait à peu près ma taille,er hat ungefähr meine größe
655,he is always joking,he is always joking,el siempre esta bromeando,il plaisante toujours,er scherzt immer
656,he is an honest man,he is an honest man,el es un hombre honesto,c'est un honnête homme,er ist ein ehrlicher Mann
657,he is apt to forget,he is apt to forget,es propenso a olvidar,il est susceptible d'oublier,er ist geneigt zu vergessen
658,he is at his office,he is at his office,el esta en su oficina,il est à son bureau,Er ist in seinem Büro
659,he is at home today,he is at home today,él está en casa hoy,il est chez lui aujourd'hui,er ist heute zu hause
660,he is at the office,he is at the office,el esta en la oficina,il est au bureau,er ist im büro
661,he is clever indeed,he is clever indeed,él es inteligente de hecho,il est vraiment intelligent,er ist wirklich schlau
662,he is far from rich,he is far from rich,está lejos de ser rico,il est loin d'être riche,er ist alles andere als reich
663,he is good at rugby,he is good at rugby,es bueno en el rugby,il est bon au rugby,Er ist gut im Rugby
664,he is my old friend,he is my old friend,el es mi viejo amigo,c'est mon vieil ami,Er ist mein alter Freund
665,he is not available,he is not available,el no esta disponible,il n'est pas disponible,er ist nicht erreichbar
666,he is not religious,he is not religious,el no es religioso,il n'est pas religieux,er ist nicht religiös
667,he is over 80 kilos,he is over 80 kilos,el pesa mas de 80 kilos,il fait plus de 80 kilos,er ist über 80 kilo
668,he is playing music,he is playing music,el esta tocando musica,il joue de la musique,er spielt musik
669,he is playing there,he is playing there,el esta jugando ahi,il joue là,er spielt dort
670,he is probably dead,he is probably dead,probablemente este muerto,il est probablement mort,wahrscheinlich ist er tot
671,he is ready to work,he is ready to work,el esta listo para trabajar,il est prêt à travailler,er ist arbeitsbereit
672,he is taking a walk,he is taking a walk,el esta dando un paseo,il se promène,er geht spazieren
673,he is tall and lean,he is tall and lean,el es alto y delgado,il est grand et maigre,er ist groß und schlank
674,he is telling a lie,he is telling a lie,el esta diciendo una mentira,il dit un mensonge,er erzählt eine Lüge
675,he is too sensitive,he is too sensitive,el es demasiado sensible,il est trop sensible,er ist zu empfindlich
676,he is very handsome,he is very handsome,él es muy guapo,il est très beau,Er sieht sehr gut aus
677,he is very sociable,he is very sociable,el es muy sociable,il est très sociable,er ist sehr gesellig
678,he is very talented,he is very talented,Él es muy talentoso,il est très talentueux,er ist sehr talentiert
679,he is washing a car,he is washing a car,el esta lavando un auto,il lave une voiture,Er wäscht ein Auto
680,he is wearing a hat,he is wearing a hat,el esta usando un sombrero,il porte un chapeau,er trägt einen Hut
681,he jimmied the lock,he jimmied the lock,forzó la cerradura,il a sauté la serrure,er hebelte das Schloss auf
682,he kept his promise,he kept his promise,cumplió su promesa,il a tenu sa promesse,er hat sein Versprechen gehalten
683,he kissed her again,he kissed her again,la besó de nuevo,il l'a encore embrassée,er küsste sie wieder
684,he knows everything,he knows everything,el sabe todo,il sait tout,er weiß alles
685,he knows how to bet,he knows how to bet,el sabe apostar,il sait parier,er kann wetten
686,he knows the secret,he knows the secret,el sabe el secreto,il connaît le secret,er kennt das Geheimnis
687,he knows who we are,he knows who we are,el sabe quienes somos,il sait qui nous sommes,"er weiß, wer wir sind"
688,he lacks confidence,he lacks confidence,le falta confianza,il manque de confiance,ihm fehlt es an Selbstvertrauen
689,he lacks experience,he lacks experience,le falta experiencia,il manque d'expérience,Ihm fehlt die Erfahrung
690,he lacks motivation,he lacks motivation,le falta motivacion,il manque de motivation,Ihm fehlt die Motivation
691,he laid on his back,he laid on his back,se acostó de espaldas,il s'est allongé sur le dos,er legte sich auf den rücken
692,he lays on his back,he lays on his back,se acuesta boca arriba,il est allongé sur le dos,er legt sich auf den rücken
693,he left a while ago,he left a while ago,se fue hace un rato,il est parti il ​​y a peu,er ist vor einiger Zeit gegangen
694,he left immediately,he left immediately,se fue de inmediato,il est parti tout de suite,er ging sofort
695,he left me the keys,he left me the keys,me dejo las llaves,il m'a laissé les clés,Er hat mir die Schlüssel hinterlassen
696,he likes adventures,he likes adventures,le gustan las aventuras,il aime les aventures,Er mag Abenteuer
697,he likes air travel,he likes air travel,le gusta viajar en avión,il aime les voyages en avion,er mag Flugreisen
698,he lives by begging,he lives by begging,vive de mendigar,il vit de mendicité,er lebt vom Betteln
699,he lives by himself,he lives by himself,el vive solo,il vit seul,er lebt allein
700,he lives in morocco,he lives in morocco,el vive en marruecos,il habite au maroc,er lebt in marokko
701,he lives in his car,he lives in his car,el vive en su carro,il vit dans sa voiture,er lebt in seinem Auto
702,he lives off campus,he lives off campus,vive fuera del campus,il vit hors campus,Er lebt außerhalb des Campus
703,he looked surprised,he looked surprised,parecía sorprendido,il avait l'air surpris,er sah überrascht aus
704,he looks like a bug,he looks like a bug,parece un bicho,il ressemble à un insecte,er sieht aus wie ein Käfer
705,he looks suspicious,he looks suspicious,parece sospechoso,il a l'air suspect,er sieht verdächtig aus
706,he made a wisecrack,he made a wisecrack,hizo un chiste,il a fait une bêtise,er machte einen Witz
707,he made no response,he made no response,no respondió,il n'a fait aucune réponse,er reagierte nicht
708,he made up his mind,he made up his mind,se decidió,il a pris sa décision,Er hat sich entschieden
709,he may have said so,he may have said so,puede que lo haya dicho,il l'a peut-être dit,das mag er gesagt haben
710,he may have seen it,he may have seen it,puede que lo haya visto,il l'a peut-être vu,vielleicht hat er es gesehen
711,he may not be happy,he may not be happy,puede que no sea feliz,il n'est peut être pas content,er ist vielleicht nicht glücklich
712,he motioned us away,he motioned us away,nos indicó que nos alejáramos,il nous a fait signe de partir,er winkte uns weg
713,he must be homesick,he must be homesick,debe estar nostálgico,il doit avoir le mal du pays,er muss Heimweh haben
714,he muttered a curse,he muttered a curse,murmuró una maldición,il a murmuré un juron,er murmelte einen Fluch
715,he needed the money,he needed the money,el necesitaba el dinero,il avait besoin d'argent,er brauchte das Geld
716,he never loses hope,he never loses hope,el nunca pierde la esperanza,il ne perd jamais espoir,er verliert nie die Hoffnung
717,he never tells lies,he never tells lies,él nunca dice mentiras,Il ne dit jamais des mensonges,er lügt nie
718,he often comes late,he often comes late,a menudo llega tarde,il arrive souvent en retard,er kommt oft zu spät
719,he opened the cages,he opened the cages,abrió las jaulas,il a ouvert les cages,Er öffnete die Käfige
720,he parties too much,he parties too much,el festeja demasiado,il fait trop la fête,er feiert zu viel
721,he pushed me gently,he pushed me gently,me empujó suavemente,il m'a poussé doucement,er schubste mich sanft
722,he raised his hands,he raised his hands,levantó las manos,il a levé les mains,er hob die hände
723,he ran out of money,he ran out of money,se quedó sin dinero,il a manqué d'argent,ihm ging das Geld aus
724,he reached his goal,he reached his goal,alcanzó su objetivo,il a atteint son but,er hat sein Ziel erreicht
725,he really got to me,he really got to me,realmente me atrapó,il m'a vraiment touché,er hat mich wirklich erreicht
726,he refused to do so,he refused to do so,se negó a hacerlo,il a refusé de le faire,"er weigerte sich, dies zu tun"
727,he retired at sixty,he retired at sixty,se jubiló a los sesenta,il a pris sa retraite à soixante ans,er ging mit sechzig in den Ruhestand
728,he runs a shoe shop,he runs a shoe shop,tiene una zapatería,il tient un magasin de chaussures,Er betreibt ein Schuhgeschäft
729,he said he was poor,he said he was poor,dijo que era pobre,il a dit qu'il était pauvre,"er sagte, er sei arm"
730,he saluted the lady,he saluted the lady,saludó a la señora,il a salué la dame,Er grüßte die Dame
731,he sat on the bench,he sat on the bench,se sentó en el banco,il s'est assis sur le banc,er saß auf der Bank
732,he says it's urgent,he says it is urgent,dice que es urgente,il dit que c'est urgent,"er sagt, es sei dringend"
733,he seemed to be ill,he seemed to be ill,parecía estar enfermo,il avait l'air d'être malade,er schien krank zu sein
734,he seems to be rich,he seems to be rich,el parece ser rico,il a l'air d'être riche,er scheint reich zu sein
735,he seems to be sick,he seems to be sick,parece estar enfermo,il a l'air d'être malade,er scheint krank zu sein
736,he seems to know us,he seems to know us,parece conocernos,Il semble nous connaitre,er scheint uns zu kennen
737,he set off to paris,he set off to paris,se fue a París,il est parti à paris,Er machte sich auf den Weg nach Paris
738,he shined his shoes,he shined his shoes,lustró sus zapatos,il a ciré ses chaussures,er hat seine Schuhe geputzt
739,he should have come,he should have come,debería haber venido,il aurait dû venir,er hätte kommen sollen
740,he signed the check,he signed the check,firmó el cheque,il a signé le chèque,Er hat den Scheck unterschrieben
741,he slept in the car,he slept in the car,durmió en el auto,il a dormi dans la voiture,er hat im auto geschlafen
742,he soon walked away,he soon walked away,pronto se alejó,il est vite parti,er ging bald weg
743,he started swearing,he started swearing,empezó a jurar,il a commencé à jurer,er fing an zu fluchen
744,he stood by himself,he stood by himself,se paró solo,il s'est tenu tout seul,er stand allein
745,he stopped drinking,he stopped drinking,dejó de beber,il a arrêté de boire,er hat aufgehört zu trinken
746,he stopped to smoke,he stopped to smoke,se detuvo a fumar,il a arrêté de fumer,er hörte auf zu rauchen
747,he stuck to his job,he stuck to his job,se apegó a su trabajo,il est resté fidèle à son travail,er blieb bei seinem Job
748,he suddenly stopped,he suddenly stopped,de repente se detuvo,il s'est brusquement arrêté,er hörte plötzlich auf
749,he told me about it,he told me about it,me lo contó,il m'en a parlé,er hat mir davon erzählt
750,he took a short cut,he took a short cut,tomó un atajo,il a pris un raccourci,er nahm eine Abkürzung
751,he took off his hat,he took off his hat,se quitó el sombrero,il a enlevé son chapeau,er nahm seinen Hut ab
752,he took out one egg,he took out one egg,sacó un huevo,il a sorti un œuf,Er nahm ein Ei heraus
753,he traveled by boat,he traveled by boat,viajó en barco,il a voyagé en bateau,Er reiste mit dem Boot
754,he treated me badly,he treated me badly,me trató mal,il m'a mal traité,er hat mich schlecht behandelt
755,he turned christian,he turned christian,se hizo cristiano,il est devenu chrétien,er wurde christ
756,he used to love her,he used to love her,el solía amarla,il l'aimait,er hat sie früher geliebt
757,he visited a friend,he visited a friend,visitó a un amigo,il a rendu visite à un ami,Er hat einen Freund besucht
758,he wants that a lot,he wants that a lot,el quiere mucho,il veut beaucoup ça,er will das sehr
759,he wants to kill me,he wants to kill me,me quiere matar,il veut me tuer,er will mich töten
760,he was a bookkeeper,he was a bookkeeper,el era contador,il était comptable,er war Buchhalter
761,he was born in ohio,he was born in ohio,nació en ohio,il est né dans l'ohio,er wurde in ohio geboren
762,he was buried alive,he was buried alive,fue enterrado vivo,il a été enterré vivant,er wurde lebendig begraben
763,he was disappointed,he was disappointed,estaba decepcionado,il a été déçu,er war enttäuscht
764,he was leaving then,he was leaving then,se iba entonces,il partait alors,er ging damals
765,he was made captain,he was made captain,fue nombrado capitán,il a été nommé capitaine,er wurde zum Hauptmann ernannt
766,he was the only man,he was the only man,él era el único hombre,il était le seul homme,er war der einzige Mann
767,he was very excited,he was very excited,Él estaba muy emocionado,il était très excité,er war sehr aufgeregt
768,he was very nervous,he was very nervous,estaba muy nervioso,il était très nerveux,er war sehr nervös
769,he was very patient,he was very patient,fue muy paciente,il a été très patient,er war sehr geduldig
770,he was very puzzled,he was very puzzled,estaba muy desconcertado,il était très perplexe,er war sehr verwirrt
771,he was wet all over,he was wet all over,estaba mojado por todas partes,il était mouillé de partout,er war ganz nass
772,he went home at six,he went home at six,se fue a casa a las seis,il est rentré à six heures,Er ging um sechs nach Hause
773,he went on doing it,he went on doing it,siguió haciéndolo,il a continué à le faire,er machte weiter
774,he went to the shop,he went to the shop,fue a la tienda,il est allé au magasin,er ging in den Laden
775,he will be punished,he will be punished,él será castigado,il sera puni,er wird bestraft
776,he will defeat them,he will defeat them,el los derrotara,il va les vaincre,er wird sie besiegen
777,he will regret this,he will regret this,se arrepentirá de esto,il va le regretter,er wird es bereuen
778,he won a gold medal,he won a gold medal,ganó una medalla de oro,il a gagné une médaille d'or,er gewann eine Goldmedaille
779,he won't be pleased,he will not be pleased,el no estara complacido,il ne va pas être content,er wird nicht erfreut sein
780,he worked very hard,he worked very hard,trabajó muy duro,il a travaillé très dur,er hat sehr hart gearbeitet
781,he works for a bank,he works for a bank,el trabaja para un banco,il travaille pour une banque,er arbeitet bei einer bank
782,he works long hours,he works long hours,trabaja muchas horas,il travaille de longues heures,er arbeitet lange Stunden
783,he would not go out,he would not go out,el no saldría,il ne sortirait pas,er würde nicht ausgehen
784,he wrote the report,he wrote the report,él escribió el informe,il a écrit le rapport,Er hat den Bericht geschrieben
785,he'll never beat me,he will never beat me,él nunca me vencerá,il ne me battra jamais,er wird mich nie schlagen
786,he'll return at six,he will return at six,volverá a las seis,il reviendra à six,er kommt um sechs zurück
787,he's a cardiologist,he is a cardiologist,el es cardiólogo,il est cardiologue,er ist Kardiologe
788,he's a chain smoker,he is a chain smoker,él es un fumador empedernido,c'est un gros fumeur,Er ist Kettenraucher
789,he's a great kisser,he is a great kisser,el es un gran besador,il embrasse bien,Er ist ein großartiger Küsser
790,he's a late bloomer,he is a late bloomer,él es un tardío,c'est un retardataire,er ist ein spätzünder
791,he's a little rusty,he is a little rusty,esta un poco oxidado,il est un peu rouillé,er ist etwas rostig
792,he's a loose cannon,he is a loose cannon,él es un cañón suelto,il est un canon lâche,er ist eine lose Kanone
793,he's a salesman too,he is a salesman too,el tambien es vendedor,il est aussi vendeur,er ist auch verkäufer
794,he's a scriptwriter,he is a scriptwriter,él es un guionista,il est scénariste,er ist Drehbuchautor
795,he's a stand-up guy,he is a stand up guy,él es un tipo de pie,c'est un mec debout,Er ist ein Stand-up-Typ
796,he's about to leave,he is about to leave,él está a punto de irse,il est sur le point de partir,er ist dabei zu gehen
797,he's active and fit,he is active and fit,él es activo y en forma,il est actif et en forme,er ist aktiv und fit
798,he's afraid of dogs,he is afraid of dogs,le tiene miedo a los perros,il a peur des chiens,er hat angst vor hunden
799,he's an opera lover,he is an opera lover,él es un amante de la ópera,c'est un amateur d'opéra,Er ist ein Opernliebhaber
800,he's behaving oddly,he is behaving oddly,se está comportando de manera extraña,il se comporte bizarrement,er verhält sich merkwürdig
801,he's doing his best,he is doing his best,él está haciendo su mejor esfuerzo,il fait de son mieux,er tut sein Bestes
802,he's doing it right,he is doing it right,lo esta haciendo bien,il le fait bien,er macht es richtig
803,he's done it before,he is done it before,lo ha hecho antes,il l'a fait avant,Er hat es vorher getan
804,he's got a headache,he is got a headache,tiene dolor de cabeza,il a mal à la tête,er hat kopfschmerzen
805,he's in big trouble,he is in big trouble,él está en un gran problema,il a de gros problèmes,er ist in großen Schwierigkeiten
806,he's in for a shock,he is in for a shock,él está en un shock,il est sous le choc,er steht vor einem Schock
807,he's in his fifties,he is in his fifties,él está en sus cincuenta,il a la cinquantaine,er ist in den fünfzigern
808,he's in the kitchen,he is in the kitchen,Él está en la cocina,Il est dans la cuisine,er ist in der Küche
809,he's known for that,he is known for that,es conocido por eso,il est connu pour ça,dafür ist er bekannt
810,he's likely to come,he is likely to come,es probable que venga,il est susceptible de venir,er wird wahrscheinlich kommen
811,he's looking at you,he is looking at you,el te esta mirando,il te regarde,er sieht dich an
812,he's my best friend,he is my best friend,él es mi mejor amigo,il est mon meilleur ami,er ist mein bester Freund
813,he's on sentry duty,he is on sentry duty,él está de guardia,il est de garde,er hat Wachdienst
814,he's probably wrong,he is probably wrong,probablemente este equivocado,il a probablement tort,wahrscheinlich liegt er falsch
815,he's really selfish,he is really selfish,él es realmente egoísta,il est vraiment égoïste,er ist wirklich egoistisch
816,he's scared of dogs,he is scared of dogs,le tiene miedo a los perros,il a peur des chiens,er hat angst vor hunden
817,he's taller than me,he is taller than me,él es más alto que yo,il est plus grand que moi,Er ist größer als ich
818,he's too old for me,he is too old for me,el es demasiado viejo para mi,il est trop vieux pour moi,er ist zu alt für mich
819,he's very skeptical,he is very skeptical,es muy escéptico,il est très sceptique,er ist sehr skeptisch
820,heed public opinion,heed public opinion,prestar atención a la opinión pública,tenir compte de l'opinion publique,öffentliche Meinung beachten
821,help me make a list,help me make a list,ayúdame a hacer una lista,aidez moi à faire une liste,hilf mir eine liste zu machen
822,help me with my tie,help me with my tie,ayúdame con mi corbata,aide moi avec ma cravate,Hilf mir mit meiner Krawatte
823,her bicycle is blue,her bicycle is blue,su bicicleta es azul,son vélo est bleu,Ihr Fahrrad ist blau
824,her cheeks were red,her cheeks were red,sus mejillas estaban rojas,ses joues étaient rouges,ihre Wangen waren rot
825,her novel sold well,her novel sold well,su novela se vendió bien,son roman s'est bien vendu,Ihr Roman verkaufte sich gut
826,her parents hate me,her parents hate me,sus padres me odian,ses parents me détestent,Ihre Eltern hassen mich
827,her parents love me,her parents love me,sus padres me aman,ses parents m'aiment,Ihre Eltern lieben mich
828,her son is a genius,her son is a genius,su hijo es un genio,son fils est un génie,Ihr Sohn ist ein Genie
829,here is your change,here is your change,aquí esta su cambio,Voici votre change,Hier ist dein Wechselgeld
830,here's what i think,here s what i think,esto es lo que pienso,voici ce que je pense,"hier ist, was ich denke"
831,here's your pudding,here s your pudding,aquí está tu budín,voici votre pudding,Hier ist dein Pudding
832,"hey, listen to this",hey  listen to this,oye escucha esto,Hé écoute ça,"Hey, hör dir das an"
833,"hey, you're not tom",hey  you are not tom,oye tu no eres tom,hé tu n'es pas tom,"Hey, du bist nicht Tom"
834,his bicycle is blue,his bicycle is blue,su bicicleta es azul,son vélo est bleu,sein Fahrrad ist blau
835,his dog barks at me,his dog barks at me,su perro me ladra,son chien m'aboie dessus,Sein Hund bellt mich an
836,his dream came true,his dream came true,su sueño se hizo realidad,son rêve est devenu réalité,sein Traum wurde wahr
837,his eyes failed him,his eyes failed him,sus ojos le fallaron,ses yeux lui ont manqué,seine Augen verließen ihn
838,his face brightened,his face brightened,su rostro se ilumino,son visage s'est illuminé,sein Gesicht hellte sich auf
839,his heart is broken,his heart is broken,su corazón está roto,son coeur est brisé,sein Herz ist gebrochen
840,his novel sold well,his novel sold well,su novela se vendió bien,son roman s'est bien vendu,sein Roman verkaufte sich gut
841,his parents hate me,his parents hate me,sus padres me odian,ses parents me détestent,Seine Eltern hassen mich
842,his parents love me,his parents love me,sus padres me aman,ses parents m'aiment,seine eltern lieben mich
843,his shoes are brown,his shoes are brown,sus zapatos son marrones,ses chaussures sont marron,seine Schuhe sind braun
844,his son is a genius,his son is a genius,su hijo es un genio,son fils est un génie,sein Sohn ist ein Genie
845,his sweater is gray,his sweater is gray,su suéter es gris,son pull est gris,sein Pullover ist grau
846,honesty is a virtue,honesty is a virtue,la honestidad es una virtud,l'honnêteté est une vertu,Ehrlichkeit ist eine Tugend
847,how i've missed you,how i have missed you,como te he extrañado,comment tu m'as manqué,wie ich dich vermisst habe
848,how about i do that,how about i do that,que tal si hago eso,et si je fais ça,wie wäre es wenn ich das mache
849,how about thai food,how about thai food,¿Qué tal la comida tailandesa?,que diriez-vous de la cuisine thaïlandaise,wie wäre es mit thailändischem essen
850,how are you feeling,how are you feeling,¿cómo te sientes?,comment allez-vous,wie geht es dir
851,how are you related,how are you related,Cómo es su relación,comment êtes-vous lié,Wie seid ihr verwandt
852,how are your grades,how are your grades,cómo están tus calificaciones,comment sont tes notes,Wie sind deine Noten
853,how awesome is that,how awesome is that,que genial es eso,comme c'est génial,wie toll ist das denn
854,how big is the team,how big is the team,que grande es el equipo,quelle est la taille de l'équipe,wie groß ist das team
855,how can i repay you,how can i repay you,como puedo pagarte,comment puis-je te rembourser,wie kann ich es dir zurückzahlen
856,how deep is it here,how deep is it here,qué tan profundo es aquí,quelle est la profondeur ici,wie tief ist es hier
857,how did i miss this,how did i miss this,¿Cómo me perdí esto?,Comment ai-je manqué ça,wie habe ich das verpasst
858,how did tom blow it,how did tom blow it,¿Cómo lo arruinó Tom?,Comment Tom a-t-il soufflé,wie hat tom es geblasen
859,how did it get here,how did it get here,Cómo llegó esto aquí,Comment est-il arrivé ici,wie ist es hierher gekommen
860,how did that happen,how did that happen,cómo pasó eso,comment est-ce arrivé,wie ist das passiert
861,how did the exam go,how did the exam go,como te fue en el examen,comment s'est passé l'examen,wie ist die prüfung gelaufen
862,how did this happen,how did this happen,Cómo pasó esto,comment est-ce arrivé,wie ist das passiert
863,how did you do that,how did you do that,cómo hiciste eso,comment as-tu fais ça,wie hast du das gemacht
864,how did you do this,how did you do this,Como hiciste esto,Comment avez-vous fait cela,Wie hast du das gemacht
865,how did you find it,how did you find it,Cómo lo encontraste,comment avez-vous trouvé,wie hast du das gefunden
866,how did you find me,how did you find me,Cómo me encontraste,comment m'as tu trouvé,wie hast du mich gefunden
867,how did you find us,how did you find us,Cómo se enteró de nosotros,Comment nous avez-vous trouvé,Wie hast du uns gefunden
868,how did you like it,how did you like it,Cómo te gusta,comment avez-vous aimé,wie hat es Dir gefallen
869,how did you lose it,how did you lose it,como lo perdiste,comment l'as-tu perdu,wie hast du es verloren
870,how did you make it,how did you make it,Comó lo hiciste,Comment l'avez-vous fait,wie hast du es gemacht
871,how do we know that,how do we know that,Cómo lo sabemos,Comment savons-nous cela,woher wissen wir das
872,how do you feel now,how do you feel now,Cómo te sientes ahora,comment tu te sens maintenant,wie fühlst Du Dich jetzt
873,how do you say that,how do you say that,Como dices eso,comment dis-tu ça,wie sagt man das
874,how do you spell it,how do you spell it,Cómo se deletrea,comment ça s'épelle,wie buchstabiert man das
875,how does he do this,how does he do this,Como hace él esto,Comment fait-il cela,wie macht er das
876,how does it help us,how does it help us,como nos ayuda,comment cela nous aide-t-il,wie hilft es uns
877,how else can he act,how else can he act,¿De qué otra manera puede actuar?,comment peut-il agir autrement,wie kann er sonst handeln
