,English,English_cleaned,Spanish,French,German
641,i do have a plan,i do have a plan,tengo un plan,j'ai un plan,Ich habe einen Plan
642,i don't allow it,i do not allow it,no lo permito,je ne le permets pas,ich erlaube es nicht
643,i don't buy that,i do not buy that,no compro eso,je n'achète pas ça,ich kaufe das nicht
644,i don't disagree,i do not disagree,No estoy en desacuerdo,je ne suis pas en désaccord,Ich bin nicht anderer Meinung
645,i don't do drugs,i do not do drugs,yo no consumo drogas,je ne me drogue pas,Ich nehme keine Drogen
646,i don't eat meat,i do not eat meat,no como carne,je ne mange pas de viande,Ich esse kein Fleisch
647,i don't eat pork,i do not eat pork,no como chancho,Je ne mange pas de porc,Ich esse kein Schweinefleisch
648,i don't envy you,i do not envy you,no te envídio,Je ne t'envie pas,ich beneide dich nicht
649,i don't hate him,i do not hate him,no lo odio,je ne le déteste pas,ich hasse ihn nicht
650,i don't hate you,i do not hate you,yo no te odio,je ne vous hais pas,Ich hasse dich nicht
651,i don't have one,i do not have one,no tengo una,je n'en ai pas,Ich habe keinen
652,i don't know her,i do not know her,no la conozco,je ne la connais pas,ich kenne sie nicht
653,i don't know him,i do not know him,No lo conozco,je ne le connais pas,ich kenne ihn nicht
654,i don't know why,i do not know why,No se por que,je ne sais pas pourquoi,Keine Ahnung warum
655,i don't know yet,i do not know yet,No lo sé todavía,je ne sais pas encore,Ich weiß es noch nicht
656,i don't know you,i do not know you,Yo no te conozco,Je ne te connais pas,I kenne dich nicht
657,i don't like her,i do not like her,Ella no me gusta,je ne l'aime pas,ich mag sie nicht
658,i don't like him,i do not like him,No me gusta él,je ne l'aime pas,ich mag ihn nicht
659,i don't like tea,i do not like tea,no me gusta el te,je n'aime pas le thé,Ich mag keinen Tee
660,i don't love her,i do not love her,yo no la amo,je ne l'aime pas,ich liebe sie nicht
661,i don't mean you,i do not mean you,no me refiero a ti,je ne veux pas dire toi,ich meine nicht dich
662,i don't need tom,i do not need tom,no necesito tom,je n'ai pas besoin de tom,Ich brauche Tom nicht
663,i don't remember,i do not remember,No me acuerdo,je ne me souviens pas,ich erinnere mich nicht
664,i don't think so,i do not think so,no lo creo,Je ne pense pas,ich glaube nicht
665,i don't watch tv,i do not watch tv,yo no veo la television,Je ne regarde pas la télévision,Ich schaue kein Fernsehen
666,i drank the wine,i drank the wine,bebí el vino,j'ai bu le vin,Ich habe den Wein getrunken
667,"i drink tea, too",i drink tea  too,yo tambien bebo te,je bois du thé aussi,ich trinke auch tee
668,i drink to relax,i drink to relax,bebo para relajarme,je bois pour me détendre,"Ich trinke, um mich zu entspannen"
669,i drive a hybrid,i drive a hybrid,conduzco un híbrido,je conduis un hybride,Ich fahre einen Hybrid
670,i eat everything,i eat everything,yo como de todo,Je mange de tout,Ich esse alles
671,i enjoy swimming,i enjoy swimming,disfruto nadando,J'aime nager,Ich genieße Schwimmen
672,i enjoyed myself,i enjoyed myself,lo disfruto yo mismo,j'ai apprécié,ich habe mich amüsiert
673,i expected worse,i expected worse,esperaba algo peor,je m'attendais à pire,ich hatte schlimmeres erwartet
674,i face a dilemma,i face a dilemma,me enfrento a un dilema,je suis face à un dilemme,ich stehe vor einem dilemma
675,i fed the horses,i fed the horses,di de comer a los caballos,j'ai nourri les chevaux,Ich habe die Pferde gefüttert
676,i feel all right,i feel all right,me siento bien,je me sens bien,Ich fühle mich gut
677,i feel bad today,i feel bad today,Hoy me siento mal,je me sens mal aujourd'hui,heute fühle ich mich schlecht
678,i feel empowered,i feel empowered,me siento empoderado,je me sens habilité,ich fühle mich ermächtigt
679,i feel flattered,i feel flattered,me siento halagado,Je me sens flatté,ich fühle mich geschmeichelt
680,i feel good here,i feel good here,me siento bien aquí,je me sens bien ici,ich fühle mich wohl hier
681,i feel powerless,i feel powerless,me siento impotente,je me sens impuissant,ich fühle mich machtlos
682,i feel protected,i feel protected,me siento protegido,je me sens protégé,ich fühle mich geschützt
683,i feel refreshed,i feel refreshed,me siento renovado,je me sens rafraîchi,ich fühle mich erfrischt
684,i feel safe here,i feel safe here,me siento seguro aquí,je me sens en sécurité ici,ich fühle mich hier sicher
685,i feel so lonely,i feel so lonely,me siento tan sola,je me sens si seul,ich fühle mich so einsam
686,i feel so pretty,i feel so pretty,me siento tan bonita,je me sens si jolie,Ich fühle mich so hübsch
687,i feel so stupid,i feel so stupid,Me siento muy estupido,je me sens si stupide,Ich fühle mich so dumm
688,i feel very cold,i feel very cold,Me siento muy frio,j'ai très froid,mir ist sehr kalt
689,i feel very good,i feel very good,Me siento muy bien,Je me sens très bien,Ich fühle mich sehr gut
690,i feel very sick,i feel very sick,me siento muy enfermo,Je me sens très malade,ich fühle mich sehr krank
691,i feel wonderful,i feel wonderful,me siento maravillosa,je me sens merveilleux,ich fühle mich wundervoll
692,i feel your pain,i feel your pain,siento tu dolor,Je ressens ta douleur,Ich fühle deinen Schmerz
693,i felt depressed,i felt depressed,me sentí deprimido,je me sentais déprimé,Ich fühlte mich deprimiert
694,i felt powerless,i felt powerless,me sentí impotente,je me sentais impuissant,ich fühlte mich machtlos
695,i felt wonderful,i felt wonderful,me sentí maravilloso,je me sentais merveilleusement bien,Ich fühlte mich wunderbar
696,i finished first,i finished first,terminé primero,j'ai fini premier,Ich war zuerst fertig
697,i forgot the map,i forgot the map,olvidé el mapa,j'ai oublié la carte,Ich habe die Karte vergessen
698,i found it there,i found it there,lo encontre ahi,je l'ai trouvé là,Ich habe es dort gefunden
699,i found my shoes,i found my shoes,encontré mis zapatos,j'ai trouvé mes chaussures,Ich habe meine Schuhe gefunden
700,i found somebody,i found somebody,encontré a alguien,j'ai trouvé quelqu'un,Ich habe jemanden gefunden
701,i found the leak,i found the leak,encontré la fuga,j'ai trouvé la fuite,Ich habe das Leck gefunden
702,i found your cap,i found your cap,encontré tu gorra,j'ai trouvé ta casquette,Ich habe deine Kappe gefunden
703,i gave tom a hug,i gave tom a hug,le di un abrazo a tom,je lui ai fait un câlin,Ich habe Tom umarmt
704,i gave it a shot,i gave it a shot,le di una oportunidad,j'ai essayé,Ich habe es versucht
705,i gave up my job,i gave up my job,renuncié a mi trabajo,j'ai abandonné mon travail,Ich habe meinen Job aufgegeben
706,i go to the park,i go to the park,voy al parque,je vais au parc,ich gehe in den Park
707,i got goosebumps,i got goosebumps,Tengo la piel de gallina,j'ai la chair de poule,Ich habe Gänsehaut
708,i got her a doll,i got her a doll,le compré una muñeca,je lui ai acheté une poupée,Ich habe ihr eine Puppe besorgt
709,i got home first,i got home first,llegué a casa primero,je suis rentré le premier,Ich bin zuerst nach Hause gekommen
710,i got paid today,i got paid today,me pagaron hoy,j'ai été payé aujourd'hui,Ich wurde heute bezahlt
711,i got really mad,i got really mad,me enojé mucho,je suis devenu vraiment fou,ich wurde richtig sauer
712,i guess we could,i guess we could,Supongo que podríamos,je suppose que nous pourrions,Ich denke wir könnten
713,i had a good job,i had a good job,tenía un buen trabajo,j'ai eu un bon travail,Ich hatte einen guten Job
714,i had a hard day,i had a hard day,tuve un dia dificil,j'ai eu une dure journée,Ich hatte einen harten Tag
715,i had a headache,i had a headache,tuve un dolor de cabeza,j'ai eu une migraine,ich hatte Kopfschmerzen
716,i had my reasons,i had my reasons,tenía mis razones,j'avais mes raisons,Ich hatte meine Gründe
717,i had to be sure,i had to be sure,tenía que estar seguro,je devais être sûr,Ich musste sicher sein
718,i had to go back,i had to go back,Tengo que volver,j'ai dû retourner,Ich musste zurück
719,i had to see you,i had to see you,tenia que verte,je devais te voir,Ich musste dich sehen
720,i hate halloween,i hate halloween,odio halloween,je déteste Halloween,Ich hasse Halloween
721,i hate chemistry,i hate chemistry,odio la química,je déteste la chimie,Ich hasse Chemie
722,i hate computers,i hate computers,odio las computadoras,je déteste les ordinateurs,Ich hasse Computer
723,i hate hypocrisy,i hate hypocrisy,odio la hipocresía,je déteste l'hypocrisie,Ich hasse Heuchelei
724,i hate my sister,i hate my sister,odio a mi hermana,je déteste ma sœur,Ich hasse meine Schwester
725,i hate paperwork,i hate paperwork,odio el papeleo,je déteste la paperasse,Ich hasse Papierkram
726,i hate surprises,i hate surprises,odio las sorpresas,je déteste les surprises,Ich hasse Überraschungen
727,i hate that book,i hate that book,odio ese libro,je déteste ce livre,Ich hasse dieses Buch
728,i hate that idea,i hate that idea,odio esa idea,je déteste cette idée,Ich hasse diese Idee
729,i hate that song,i hate that song,odio esa cancion,je déteste cette chanson,Ich hasse dieses Lied
730,i hate that word,i hate that word,Odio esa palabra,je déteste ce mot,Ich hasse dieses Wort
731,i hate this game,i hate this game,odio este juego,Je déteste ce jeu,ich hasse dieses Spiel
732,i hate this song,i hate this song,odio esta canción,Je déteste cette chanson,Ich hasse dieses Lied
733,i hate this town,i hate this town,odio este pueblo,je déteste cette ville,ich hasse diese Stadt
734,i hate traveling,i hate traveling,odio viajar,je déteste voyager,ich hasse reisen
735,i hate your guts,i hate your guts,Odio tu carácter,je déteste tes tripes,ich hasse dich abgrundtief
736,i have tom's key,i have tom s key,tengo la llave de tom,j'ai la clé de tom,Ich habe Toms Schlüssel
737,i have a bicycle,i have a bicycle,Tengo una bicicleta,j'ai un vélo,Ich habe ein Fahrrad
738,i have a big dog,i have a big dog,tengo un perro grande,j'ai un gros chien,Ich habe einen großen Hund
739,i have a brother,i have a brother,tengo un hermano,j'ai un frère,Ich habe einen Bruder
740,i have a comment,i have a comment,tengo un comentario,j'ai un commentaire,Ich habe einen Kommentar
741,i have a diploma,i have a diploma,tengo un diploma,j'ai un diplôme,Ich habe ein Diplom
742,i have a grenade,i have a grenade,tengo una granada,j'ai une grenade,Ich habe eine Granate
743,i have a husband,i have a husband,Tengo un marido,j'ai un mari,Ich habe einen Ehemann
744,i have a new car,i have a new car,Tengo un nuevo auto,j'ai une nouvelle voiture,Ich habe ein neues Auto
745,i have a new job,i have a new job,tengo un nuevo trabajo,j'ai un nouveau travail,ich habe einen neuen Job
746,i have a problem,i have a problem,tengo un problema,J'ai un problème,Ich habe ein Problem
747,i have a receipt,i have a receipt,tengo un recibo,j'ai un reçu,Ich habe eine Quittung
748,i have a red car,i have a red car,tengo un carro rojo,j'ai une voiture rouge,ich habe ein rotes Auto
749,i have a request,i have a request,tengo una petición,j'ai une demande,Ich habe eine Bitte
750,i have a website,i have a website,tengo un sitio web,j'ai un site web,Ich habe eine Webseite
751,i have allergies,i have allergies,Tengo alergias,J'ai des allergies,Ich habe Allergien
752,i have an excuse,i have an excuse,tengo una excusa,j'ai une excuse,Ich habe eine Entschuldigung
753,i have asked him,i have asked him,le he preguntado,je lui ai demandé,ich habe ihn gefragt
754,i have been busy,i have been busy,He estado ocupado,j'ai été occupé,Ich war beschäftigt
755,i have few books,i have few books,tengo pocos libros,j'ai peu de livres,Ich habe wenige Bücher
756,i have forgotten,i have forgotten,he olvidado,j'ai oublié,Ich habe vergessen
757,i have good news,i have good news,tengo buenas noticias,j'ai de bonnes nouvelles,ich habe gute Nachrichten
758,i have hay fever,i have hay fever,tengo fiebre del heno,j'ai le rhume des foins,Ich habe Heuschnupfen
759,i have heartburn,i have heartburn,tengo acidez estomacal,j'ai des brûlures d'estomac,Ich habe Sodbrennen
760,i have insurance,i have insurance,tengo seguro,j'ai une assurance,Ich habe eine Versicherung
761,i have no choice,i have no choice,No tengo otra opción,je n'ai pas le choix,ich habe keine Wahl
762,i have no excuse,i have no excuse,no tengo excusa,je n'ai aucune excuse,Ich habe keine Entschuldigung
763,i have no family,i have no family,No tengo familia,je n'ai pas de famille,Ich habe keine Familie
764,i have one child,i have one child,tengo un hijo,j'ai un enfant,Ich habe ein Kind
765,i have pneumonia,i have pneumonia,Tengo neumonía,J'ai une pneumonie,Ich habe eine Lungenentzündung
766,i have questions,i have questions,tengo preguntas,j'ai des questions,Ich habe Fragen
767,i have some food,i have some food,tengo algo de comida,j'ai de la nourriture,Ich habe etwas zu essen
768,i have some time,i have some time,Tengo algo de tiempo,j'ai un peu de temps,Ich habe etwas Zeit
769,i have something,i have something,tengo algo,j'ai quelque chose,ich habe etwas
770,i have sore feet,i have sore feet,tengo dolor de pies,j'ai mal aux pieds,Ich habe wunde Füße
771,i have standards,i have standards,tengo normas,j'ai des normes,Ich habe Maßstäbe
772,i have to change,i have to change,tengo que cambiar,Je dois changer,Ich muss verändern
773,i have to escape,i have to escape,tengo que escapar,je dois m'échapper,ich muss fliehen
774,i have to go now,i have to go now,tengo que irme ahora,je dois partir maintenant,ich muss jetzt gehen
775,i have to say no,i have to say no,tengo que decir no,Je dois dire non,ich muss nein sagen
776,i have toothache,i have toothache,Tengo dolor de muelas,j'ai mal aux dents,ich habe Zahnweh
777,i have two books,i have two books,tengo dos libros,j'ai deux livres,Ich habe zwei Bücher
778,i hear he is ill,i hear he is ill,escuché que está enfermo,j'entends qu'il est malade,"Ich höre, er ist krank"
779,i hear something,i hear something,oigo algo,J'entends quelque chose,ich höre etwas
780,i hear the phone,i hear the phone,escucho el teléfono,j'entends le téléphone,Ich höre das Telefon
781,i heard a scream,i heard a scream,escuché un grito,j'ai entendu un cri,Ich hörte einen Schrei
782,i heard about it,i heard about it,oí sobre ello,j'en ai entendu parler,ich habe davon gehört
783,i heard coughing,i heard coughing,escuché toser,j'ai entendu tousser,Ich hörte Husten
784,i heard gunshots,i heard gunshots,escuché disparos,j'ai entendu des coups de feu,Ich hörte Schüsse
785,i heard it on tv,i heard it on tv,lo escuché en la televisión,je l'ai entendu à la télé,Ich habe es im Fernsehen gehört
786,i heard the bell,i heard the bell,escuché la campana,j'ai entendu la cloche,Ich habe die Glocke gehört
787,i hope it's over,i hope it is over,espero que se acabe,j'espère que c'est fini,ich hoffe es ist vorbei
788,i hope it's true,i hope it is true,espero que sea verdad,J'espère que c'est vrai,ich hoffe es stimmt
789,i hope to attend,i hope to attend,espero asistir,j'espère y assister,"Ich hoffe, dabei zu sein"
790,i hope you agree,i hope you agree,espero que estés de acuerdo,j'espère que tu es d'accord,ich hoffe du bist damit einverstanden
791,i insist on that,i insist on that,insisto en eso,j'insiste là-dessus,darauf bestehe ich
792,i just got a job,i just got a job,acabo de conseguir un trabajo,je viens de trouver un emploi,Ich habe gerade einen Job bekommen
793,i just got fired,i just got fired,me acaban de despedir,je viens de me faire virer,Ich wurde gerade gefeuert
794,i just love that,i just love that,me encanta eso,j'adore ça,ich liebe das einfach
795,i just opened it,i just opened it,lo acabo de abrir,je viens de l'ouvrir,Ich habe es gerade geöffnet
796,i just said that,i just said that,Acabo de decir que,Je viens de dire que,Ich habe das gerade gesagt
797,i keep a journal,i keep a journal,mantengo un diario,je tiens un journal,Ich führe ein Tagebuch
798,i kicked the dog,i kicked the dog,pateé al perro,j'ai donné un coup de pied au chien,Ich habe den Hund getreten
799,i knew the risks,i knew the risks,conocía los riesgos,je connaissais les risques,Ich kannte die Risiken
800,i knit every day,i knit every day,tejo todos los días,je tricote tous les jours,Ich stricke jeden Tag
801,i know i'm wrong,i know i am wrong,sé que estoy equivocado,je sais que je me trompe,"Ich weiß, dass ich falsch liege"
802,i know tom is in,i know tom is in,Sé que Tom está en,Je sais que Tom est dans,"Ich weiß, dass Tom dabei ist"
803,i know he did it,i know he did it,yo se que el lo hizo,je sais qu'il l'a fait,"Ich weiß, dass er es getan hat"
804,i know it myself,i know it myself,yo mismo lo se,je le sais moi-même,Ich weiß es selbst
805,i know only this,i know only this,solo se esto,je ne connais que ça,ich weiß nur das
806,i know that girl,i know that girl,Sé que esa chica,je connais cette fille,Ich kenne das Mädchen
807,i know that name,i know that name,conozco ese nombre,je connais ce nom,ich kenne diesen namen
808,i know the drill,i know the drill,conozco el ejercicio,je connais l'exercice,Ich kenne die Übung
809,i know the truth,i know the truth,yo sé la verdad,je connais la vérité,Ich kenne die Wahrheit
810,i know this song,i know this song,Yo me sé esta canción,Je connais cette chanson,ich kenne dieses Lied
811,i know your face,i know your face,conozco tu cara,je connais ton visage,Ich kenne dein Gesicht
812,i know your name,i know your name,sé tu nombre,je connais ton nom,ich kenne deinen Namen
813,i know your type,i know your type,conozco tu tipo,je connais ton genre,Ich kenne deinen Typ
814,i leave tomorrow,i leave tomorrow,Me voy mañana,Je pars demain,ich gehe morgen
815,i left a message,i left a message,Dejé un mensaje,j'ai laissé un message,Ich habe eine Nachricht hinterlassen
816,i let the cat in,i let the cat in,dejé entrar al gato,je laisse entrer le chat,Ich habe die Katze hereingelassen
817,i lifted the box,i lifted the box,levanté la caja,j'ai soulevé la boîte,Ich habe die Kiste hochgehoben
818,i like astrology,i like astrology,me gusta la astrologia,j'aime l'astrologie,Ich mag Astrologie
819,i like chocolate,i like chocolate,me gusta el chocolate,J'aime le chocolat,ich mag Schokolade
820,i like elephants,i like elephants,me gustan los elefantes,j'aime les éléphants,Ich mag Elefanten
821,i like fresh air,i like fresh air,me gusta el aire fresco,j'aime l'air frais,Ich mag frische Luft
822,i like her novel,i like her novel,me gusta su novela,j'aime son roman,Ich mag ihren Roman
823,i like his music,i like his music,Me gusta su música,j'aime sa musique,Ich mag seine Musik
824,i like math best,i like math best,me gustan mas las matematicas,je préfère les maths,Ich mag Mathe am liebsten
825,i like mysteries,i like mysteries,Me gustan los misterios,J'aime les mystères,Ich mag Geheimnisse
826,i like pop music,i like pop music,Me gusta la música pop,J'aime la musique pop,ich mag Popmusik
827,i like surprises,i like surprises,me gustan las sorpresas,j'aime les surprises,Ich mag Überraschungen
828,i like that idea,i like that idea,Me gusta esa idea,J'aime cette idée,ich mag diese Idee
829,i like that song,i like that song,me gusta esa canción,J'aime cette chanson,Ich mag dieses Lied
830,i like the beach,i like the beach,me gusta la playa,J'aime la plage,Ich mag den Strand
831,i like the ocean,i like the ocean,me gusta el océano,j'aime l'océan,Ich mag das Meer
832,i like these two,i like these two,me gustan estos dos,j'aime ces deux,ich mag diese beiden
833,i like this book,i like this book,me gusta este libro,J'aime ce livre,Ich mag dieses Buch
834,i like this game,i like this game,me gusta este juego,J'aime ce jeu,Ich mag dieses Spiel
835,i like this room,i like this room,me gusta esta habitación,j'aime cette chambre,Ich mag dieses Zimmer
836,i like this song,i like this song,me gusta esta canción,J'aime cette chanson,Ich mag das Lied
837,i like to travel,i like to travel,me gusta viajar,J'aime voyager,Ich reise gerne
838,i like traveling,i like traveling,Me gusta viajar,J'aime voyager,Ich mag reisen
839,i like what i do,i like what i do,me gusta lo que hago,j'aime ce que je fais,ich mag Was ich mache
840,i like your city,i like your city,me gusta tu ciudad,j'aime ta ville,Ich mag deine Stadt
841,i like your hair,i like your hair,me gusta tu pelo,J'aime tes cheveux,Ich mag deine Haare
842,i like your legs,i like your legs,Me gustan tus piernas,J'aime tes jambes,ich mag deine Beine
843,i liked it a lot,i liked it a lot,Me gustó mucho,j'ai beaucoup aimé,ich mochte es sehr
844,i lit the candle,i lit the candle,encendí la vela,j'ai allumé la bougie,Ich habe die Kerze angezündet
845,i live in boston,i live in boston,vivo en Boston,je vis à Boston,ich lebe in Boston
846,i live near here,i live near here,yo vivo cerca de aquí,je vis près d'ici,Ich lebe hier in der Nähe
847,i live next door,i live next door,vivo al lado,j'habite à côté,Ich lebe neben an
848,i live on a boat,i live on a boat,vivo en un barco,je vis sur un bateau,Ich lebe auf einem Boot
849,i lost my camera,i lost my camera,perdí mi cámara,j'ai perdu mon appareil photo,Ich habe meine Kamera verloren
850,i lost my papers,i lost my papers,perdí mis papeles,j'ai perdu mes papiers,Ich habe meine Papiere verloren
851,i lost my temper,i lost my temper,perdí la calma,j'ai perdu mon sang-froid,Ich habe die Beherschung verloren
852,i lost my wallet,i lost my wallet,Perdí mi cartera,J'ai perdu mon porte-monnaie,Ich habe meine Geldtasche verloren
853,i lost the watch,i lost the watch,perdí el reloj,j'ai perdu la montre,Ich habe die Uhr verloren
854,i love australia,i love australia,me encanta australia,j'aime l'australie,Ich liebe Australien
855,i love christmas,i love christmas,amo la Navidad,J `aime noel,ich liebe Weihnachten
856,i love adventure,i love adventure,amo la aventura,j'aime l'aventure,Ich liebe Abenteuer
857,i love astronomy,i love astronomy,me encanta la astronomia,j'aime l'astronomie,Ich liebe Astronomie
858,i love chocolate,i love chocolate,amo el chocolate,J'aime le chocolat,ich liebe Schokolade
859,i love egg yolks,i love egg yolks,me encantan las yemas de huevo,j'adore les jaunes d'oeufs,Ich liebe Eigelb
860,i love gardening,i love gardening,amo la jardineria,j'aime le jardinage,Ich liebe Gartenarbeit
861,i love libraries,i love libraries,amo las bibliotecas,j'aime les bibliothèques,Ich liebe Bibliotheken
862,i love my family,i love my family,amo a mi familia,J'adore ma famille,Ich liebe meine Familie
863,i love my mother,i love my mother,quiero a mi madre,J'aime ma mère,ich liebe meine Mutter
864,i love old books,i love old books,me encantan los libros antiguos,j'aime les vieux livres,Ich liebe alte Bücher
865,i love soul food,i love soul food,me encanta la comida del alma,j'aime la nourriture de l'âme,Ich liebe Soulfood
866,i love surprises,i love surprises,Me encantan las sorpresas,j'aime les surprises,Ich liebe Überraschungen
867,i love that book,i love that book,me encanta ese libro,j'adore ce livre,Ich liebe dieses Buch
868,i love that idea,i love that idea,me encanta esa idea,j'adore cette idée,Ich liebe diese Idee
869,i love that show,i love that show,me encanta ese programa,j'adore ce spectacle,Ich liebe diese Show
870,i love that song,i love that song,me encanta esa canción,J'adore cette chanson,ich liebe dieses Lied
871,i love that suit,i love that suit,me encanta ese traje,j'adore ce costume,Ich liebe diesen Anzug
872,i love that word,i love that word,me encanta esa palabra,j'aime ce mot,Ich liebe dieses Wort
873,i love this band,i love this band,amo esta banda,J'aime ce groupe,ich liebe diese Band
874,i love this game,i love this game,me encanta este juego,J'adore ce jeu,ich liebe dieses Spiel
875,i love this part,i love this part,Amo esta parte,j'aime cette partie,Ich liebe dieses Teil
876,i love this show,i love this show,me encanta este programa,j'adore ce spectacle,Ich liebe diese Sendung
877,i love this song,i love this song,amo esta canción,J'adore cette chanson,Ich liebe dieses Lied
878,i love this town,i love this town,amo esta ciudad,j'aime cette ville,ich liebe diese Stadt
879,i love this view,i love this view,me encanta esta vista,j'aime cette vue,Ich liebe diese Aussicht
880,i love to travel,i love to travel,me encanta viajar,J'aime voyager,Ich liebe es zu reisen
881,i love traveling,i love traveling,Amo viajar,J'aime voyager,Ich liebe Reisen
882,i love what i do,i love what i do,yo amo lo que hago,J'aime ce que je fais,"ich liebe, was ich tue"
883,i love you a lot,i love you a lot,te quiero mucho,je t'aime beaucoup,ich liebe dich sehr
884,i love your city,i love your city,amo tu ciudad,j'aime ta ville,Ich liebe deine Stadt
885,i love your eyes,i love your eyes,amo tus ojos,J'aime tes yeux,ich liebe deine Augen
886,i love your hair,i love your hair,amo tu cabello,J'adore tes cheveux,ich liebe deine Haare
887,i loved that car,i loved that car,me encantaba ese coche,j'ai adoré cette voiture,Ich liebte dieses Auto
888,i loved that dog,i loved that dog,amaba a ese perro,j'aimais ce chien,Ich liebte diesen Hund
889,i loved the play,i loved the play,me encantó la obra,j'ai adoré le jeu,Ich liebte das Stück
890,i made tom laugh,i made tom laugh,hice reír a tom,j'ai fait rire tom,Ich habe Tom zum Lachen gebracht
891,i made a fortune,i made a fortune,hice una fortuna,j'ai fait fortune,Ich habe ein Vermögen gemacht
892,i made a mistake,i made a mistake,Cometí un error,j'ai fait une erreur,Ich machte einen Fehler
893,i made a promise,i made a promise,hice una promesa,j'ai fait une promesse,Ich habe es versprochen
894,i made a snowman,i made a snowman,hice un muñeco de nieve,j'ai fait un bonhomme de neige,Ich habe einen Schneemann gebaut
895,i made breakfast,i made breakfast,Hice el desayuno,j'ai fait le petit déjeuner,Ich habe Frühstück gemacht
896,i made him do so,i made him do so,lo obligué a hacerlo,je lui ai fait faire,Ich habe ihn dazu gebracht
897,i made it myself,i made it myself,lo hice yo,je l'ai fait moi-même,ich habe es selbst gemacht
898,i make the rules,i make the rules,Yo hago las reglas,je fais les règles,Ich mache die Regeln
899,i may be too old,i may be too old,Puedo ser demasiado viejo,je suis peut-être trop vieux,Ich bin vielleicht zu alt
900,i met my friends,i met my friends,Me encontre con mis amigos,j'ai rencontré mes amis,Ich habe meine Freunde getroffen
901,i might be wrong,i might be wrong,podría estar equivocado,j'ai peut être tort,Ich könnte falsch liegen
902,i miss her a lot,i miss her a lot,la extraño mucho,Elle me manque beaucoup,ich vermisse sie sehr
903,i miss you a lot,i miss you a lot,Te extraño mucho,tu me manques beaucoup,Ich vermisse dich sehr
904,i miss you badly,i miss you badly,te extraño mucho,tu me manques beaucoup,ich vermisse dich sehr
905,i missed the bus,i missed the bus,Perdí el autobús,J'ai manqué le bus,Ich habe den Bus verpasst
906,i must apologize,i must apologize,Debo disculparme,Je dois présenter des excuses,Ich muss mich entschuldigen
907,i must get going,i must get going,Debo irme,Je dois partir,Ich muss jetzt gehen
908,i must leave now,i must leave now,debo irme ahora,je dois partir maintenant,Ich muss jetzt gehen
909,i must warn them,i must warn them,debo advertirles,je dois les prévenir,Ich muss sie warnen
910,i nearly starved,i nearly starved,casi me muero de hambre,j'ai failli mourir de faim,ich bin fast verhungert
911,i need a kleenex,i need a kleenex,necesito un kleenex,j'ai besoin d'un kleenex,Ich brauche ein Kleenex
912,i need a blanket,i need a blanket,necesito una manta,j'ai besoin d'une couverture,Ich brauche eine Decke
913,i need a haircut,i need a haircut,necesito un corte de pelo,j'ai besoin d'une coupe de cheveux,ich benötige einen Haarschnitt
914,i need a holiday,i need a holiday,necesito unas vacaciones,j'ai besoin de vacances,ich brauche Ferien
915,i need a miracle,i need a miracle,necesito un milagro,j'ai besoin d'un miracle,Ich brauche ein Wunder
916,i need a new one,i need a new one,Necesito uno nuevo,j'ai besoin d'un nouveau,Ich brauche eine neue
917,i need a partner,i need a partner,necesito un socio,j'ai besoin d'un partenaire,Ich brauche einen Partner
918,i need a plumber,i need a plumber,necesito un fontanero,j'ai besoin d'un plombier,Ich brauche einen Klempner
919,i need a red pen,i need a red pen,necesito un bolígrafo rojo,j'ai besoin d'un stylo rouge,Ich brauche einen roten Stift
920,i need all of it,i need all of it,lo necesito todo,j'ai besoin de tout,ich brauche das alles
921,i need an escort,i need an escort,necesito una escolta,j'ai besoin d'une escorte,Ich brauche eine Eskorte
922,i need envelopes,i need envelopes,necesito sobres,j'ai besoin d'enveloppes,Ich brauche Umschläge
923,i need more gold,i need more gold,necesito mas oro,j'ai besoin de plus d'or,Ich brauche mehr Gold
924,i need more room,i need more room,necesito mas espacio,j'ai besoin de plus de place,Ich brauche mehr Platz
925,i need more time,i need more time,necesito más tiempo,j'ai besoin de plus de temps,ich brauche mehr Zeit
926,i need new shoes,i need new shoes,necesito zapatos nuevos,j'ai besoin de nouvelles chaussures,Ich brauche neue Schuhe
927,i need new tires,i need new tires,necesito llantas nuevas,j'ai besoin de nouveaux pneus,Ich brauche neue Reifen
928,i need some cash,i need some cash,necesito algo de efectivo,j'ai besoin d'argent,Ich brauche etwas Bargeld
929,i need some soap,i need some soap,necesito un poco de jabón,j'ai besoin de savon,Ich brauche etwas Seife
930,i need subtitles,i need subtitles,necesito subtitulos,j'ai besoin de sous-titres,Ich brauche Untertitel
931,i need the money,i need the money,necesito el dinero,j'ai besoin d'argent,Ich brauche Geld
932,i need to travel,i need to travel,necesito viajar,J'ai besoin de voyager,Ich muss reisen
933,i need your help,i need your help,necesito tu ayuda,j'ai besoin de votre aide,Ich brauche deine Hilfe
934,i never did that,i never did that,nunca hice eso,je n'ai jamais fait ça,ich habe das nie getan
935,i never sleep in,i never sleep in,nunca duermo,je ne dors jamais,ich schlafe nie aus
936,i never told tom,i never told tom,nunca le dije a tom,je ne lui ai jamais dit,Ich habe es Tom nie gesagt
937,i often exercise,i often exercise,a menudo hago ejercicio,je fais souvent du sport,ich trainiere oft
938,i opened one eye,i opened one eye,abrí un ojo,j'ai ouvert un oeil,Ich öffnete ein Auge
