,English,English_cleaned,Spanish,French,German
577,let me verify that,let me verify that,déjame verificar eso,permettez-moi de vérifier que,lass mich das verifizieren
578,let us do the work,let us do the work,Vamos a hacer el trabajo,Mettons-nous au travail,lassen Sie uns die Arbeit machen
579,let us out of here,let us out of here,déjanos salir de aquí,laissez-nous sortir d'ici,lass uns hier raus
580,let's all help tom,let us all help tom,ayudemos todos a tom,aidons tous tom,Lasst uns alle Tom helfen
581,let's buy this one,let us buy this one,vamos a comprar este,achetons celui-ci,lass uns diesen kaufen
582,let's check it out,let us check it out,vamos a comprobarlo,laissez-nous vérifier,lass es uns überprüfen
583,let's do something,let us do something,hagamos algo,faisons quelque chose,lass uns was machen
584,let's face reality,let us face reality,enfrentémonos a la realidad,affrontons la réalité,stellen wir uns der Realität
585,let's find out why,let us find out why,averigüemos por qué,laissez-nous savoir pourquoi,"Lassen Sie uns herausfinden, warum"
586,let's get cracking,let us get cracking,vamos a romper,laissez-nous craquer,Lass uns gehen
587,let's get divorced,let us get divorced,divorciémonos,divorçons,lass uns scheiden
588,let's get off here,let us get off here,bajémonos de aquí,descendons ici,lass uns hier aussteigen
589,let's go back home,let us go back home,volvamos a casa,rentrons à la maison,lass uns nach Hause gehen
590,let's have a drink,let us have a drink,tomemos un trago,buvons un verre,lass uns was trinken
591,let's hit the road,let us hit the road,vamos a salir a la carretera,prenons la route,lass uns auf die Straße gehen
592,let's keep looking,let us keep looking,sigamos buscando,continuons à chercher,lass uns weiter suchen
593,let's make a trade,let us make a trade,hagamos un intercambio,faisons un commerce,Lassen Sie uns einen Handel machen
594,let's move the bed,let us move the bed,movamos la cama,déplaçons le lit,Lassen Sie uns das Bett bewegen
595,let's not squabble,let us not squabble,no peleemos,ne nous chamaillons pas,lass uns nicht streiten
596,let's not watch tv,let us not watch tv,no veamos tv,ne regardons pas la télé,lass uns nicht fernsehen
597,let's sit up front,let us sit up front,sentémonos al frente,asseyons-nous devant,lass uns vorne sitzen
598,let's speak french,let us speak french,hablemos francés,parlons français,lass uns französisch sprechen
599,let's stay focused,let us stay focused,mantengámonos enfocados,restons concentrés,lass uns konzentriert bleiben
600,let's study french,let us study french,vamos a estudiar francés,étudions le français,lass uns französisch lernen
601,let's take a break,let us take a break,tomemos un descanso,faisons une pause,lass uns eine Pause machen
602,let's take it easy,let us take it easy,vamos a tomarlo con calma,allons-y doucement,lass es uns ruhig angehen
603,let's take the bus,let us take the bus,vamos a tomar el autobús,prenons le bus,lass uns den Bus nehmen
604,let's talk outside,let us talk outside,hablemos afuera,parlons dehors,lass uns draußen reden
605,let's try to sleep,let us try to sleep,tratemos de dormir,essayons de dormir,versuchen wir zu schlafen
606,let's wait a while,let us wait a while,esperemos un rato,attendons un peu,lassen Sie uns eine Weile warten
607,let's wait an hour,let us wait an hour,esperemos una hora,attendons une heure,lass uns eine Stunde warten
608,life is so strange,life is so strange,la vida es tan extraña,la vie est si étrange,das Leben ist so seltsam
609,life is very short,life is very short,la vida es muy corta,la vie est très courte,Das Leben ist sehr kurz
610,"listen, all of you",listen  all of you,escuchar todos ustedes,écoutez vous tous,hört euch alle zu
611,look at it closely,look at it closely,míralo de cerca,regarde bien,schau es dir genau an
612,look at my new car,look at my new car,mira mi auto nuevo,regarde ma nouvelle voiture,schau dir mein neues Auto an
613,look at that house,look at that house,mira esa casa,regarde cette maison,schau dir das haus an
614,look in the mirror,look in the mirror,mírate en el espejo,regarde dans le mirroir,schau in den Spiegel
615,look what happened,look what happened,mira lo que paso,regarde ce qui s'est passé,schau was passiert ist
616,look who's talking,look who is talking,mira quién está hablando,regarde qui parle,Schau wer redet
617,love doesn't exist,love does not exist,El amor no existe,l'amour n'existe pas,Liebe existiert nicht
618,love is everything,love is everything,el amor lo es todo,l'amour est tout,Liebe ist alles
619,love is not enough,love is not enough,El amor no es suficiente,l'amour ne suffit pas,Liebe ist nicht genug
620,luck doesn't exist,luck does not exist,la suerte no existe,la chance n'existe pas,Glück existiert nicht
621,luck is against me,luck is against me,la suerte esta en mi contra,la chance est contre moi,Glück ist gegen mich
622,"make love, not war",make love  not war,Haz el amor y no la guerra,faites l'amour pas la guerre,"Liebe machen, nicht Krieg"
623,mars has two moons,mars has two moons,marte tiene dos lunas,mars a deux lunes,Mars hat zwei Monde
624,mary is tom's wife,mary is tom s wife,mary es la esposa de tom,marie est la femme de tom,Mary ist Toms Frau
625,may i have a drink,may i have a drink,podría tener una bebida,puis-je boire un verre,Dürfte ich ein Getränk haben
626,may i have the key,may i have the key,puedo tener la llave,puis-je avoir la clé,Darf ich den Schlüssel haben
627,may i open the box,may i open the box,puedo abrir la caja,puis-je ouvrir la boîte,Darf ich die Kiste öffnen
628,may i pay by check,may i pay by check,puedo pagar con cheque,puis-je payer par chèque,Kann ich per Scheck bezahlen?
629,may i run with you,may i run with you,puedo correr contigo,Puis-je courir avec toi,darf ich mit dir laufen
630,may i speak to you,may i speak to you,puedo hablar contigo,puis-je te parler,darf ich mit dir sprechen
631,may i watch tv now,may i watch tv now,¿Puedo ver la televisión ahora?,puis-je regarder la télé maintenant,darf ich jetzt fernsehen
632,maybe tom was sick,maybe tom was sick,tal vez tom estaba enfermo,peut-être que tom était malade,Vielleicht war Tom krank
633,maybe he likes you,maybe he likes you,tal vez le gustas,peut-être qu'il t'aime,vielleicht mag er dich
634,maybe it was a cat,maybe it was a cat,tal vez era un gato,c'était peut-être un chat,vielleicht war es eine Katze
635,maybe it's destiny,maybe it is destiny,tal vez sea el destino,c'est peut-être le destin,vielleicht ist es Schicksal
636,maybe you're right,maybe you are right,Quizás estás en lo cierto,peut-être que tu as raison,vielleicht hast du recht
637,mind if i join you,mind if i join you,importa si me uno a ti,ça me dérange si je te rejoins,würde es dir etwas ausmachen wenn ich mich dir anschließe
638,mistakes were made,mistakes were made,Se cometieron errores,des erreurs ont été commises,Fehler wurden gemacht
639,monopolies are bad,monopolies are bad,los monopolios son malos,les monopoles sont mauvais,Monopole sind schlecht
640,move back a little,move back a little,retrocede un poco,recule un peu,geh ein wenig zurück
641,move out of my way,move out of my way,Fuera de mi Camino,écarte-toi de mon chemin,Geh mir aus dem Weg
642,music is universal,music is universal,la musica es universal,la musique est universelle,Musik ist universell
643,my arm still hurts,my arm still hurts,todavía me duele el brazo,mon bras me fait encore mal,Mein Arm tut immer noch weh
644,my arms are aching,my arms are aching,me duelen los brazos,mes bras me font mal,Meine Arme tun weh
645,my battery is dead,my battery is dead,mi batería está muerta,ma batterie est morte,meine Batterie ist tot
646,my brother is rich,my brother is rich,mi hermano es rico,mon frère est riche,Mein Bruder ist reich
647,my budget is tight,my budget is tight,mi presupuesto es ajustado,mon budget est serré,Mein Budget ist knapp
648,my car is a toyota,my car is a toyota,mi carro es un toyota,ma voiture est une toyota,Mein Auto ist ein Toyota
649,my car won't start,my car will not start,mi coche no arranca,ma voiture ne démarre pas,Mein Auto will nicht starten
650,my cat meows a lot,my cat meows a lot,mi gato maúlla mucho,mon chat miaule beaucoup,Meine Katze miaut viel
651,my coach helped me,my coach helped me,mi entrenador me ayudó,mon entraîneur m'a aidé,mein Trainer hat mir geholfen
652,my dad was a coach,my dad was a coach,mi papa era entrenador,mon père était entraîneur,Mein Vater war Trainer
653,my dog is pregnant,my dog is pregnant,mi perra esta embarazada,ma chienne est enceinte,meine Hündin ist schwanger
654,my dream came true,my dream came true,mi sueño se hizo realidad,Mon rêve s'est réalisé,mein Traum wurde wahr
655,my dress is ruined,my dress is ruined,mi vestido esta arruinado,ma robe est ruinée,Mein Kleid ist ruiniert
656,my eyes feel itchy,my eyes feel itchy,me pican los ojos,mes yeux me démangent,Meine Augen jucken
657,my family is small,my family is small,mi familia es pequeña,ma famille est petite,meine Familie ist klein
658,my father is quiet,my father is quiet,mi padre esta callado,mon père est calme,Mein Vater ist ruhig
659,my father was busy,my father was busy,mi padre estaba ocupado,mon père était occupé,Mein Vater war beschäftigt
660,my fuel line broke,my fuel line broke,mi línea de combustible se rompió,ma conduite de carburant a cassé,meine Benzinleitung ist gerissen
661,my gamble paid off,my gamble paid off,mi apuesta valió la pena,mon pari a payé,mein spiel hat sich gelohnt
662,my garden is small,my garden is small,mi jardín es pequeño,mon jardin est petit,Mein Garten ist klein
663,my hair's too long,my hair s too long,mi pelo es demasiado largo,mes cheveux sont trop longs,meine haare sind zu lang
664,my hands were numb,my hands were numb,mis manos estaban entumecidas,mes mains étaient engourdies,Meine Hände waren taub
665,my husband is lazy,my husband is lazy,mi esposo es perezoso,mon mari est paresseux,Mein Mann ist faul
666,my jeans won't fit,my jeans will not fit,mis jeans no me quedan bien,mon jean ne me va pas,Meine Jeans passt nicht
667,my mailbox is full,my mailbox is full,mi buzón está lleno,ma boite aux lettres est pleine,Mein Postfach ist voll
668,my mother is crazy,my mother is crazy,mi madre esta loca,ma mère est folle,Meine Mutter ist verrückt
669,my mother loves me,my mother loves me,mi mama me quiere,ma mère m'aime,Meine Mutter liebt mich
670,my nose is running,my nose is running,mi nariz gotea,mon nez coule,meine Nase läuft
671,my nose is too big,my nose is too big,mi nariz es demasiado grande,mon nez est trop gros,Meine Nase ist zu groß
672,my parents are old,my parents are old,mis padres son viejos,mes parents sont vieux,Meine Eltern sind alt
673,my radio is broken,my radio is broken,mi radio esta rota,ma radio est en panne,mein Radio ist kaputt
674,my right leg hurts,my right leg hurts,me duele la pierna derecha,ma jambe droite me fait mal,mein rechtes bein tut weh
675,my room faces east,my room faces east,mi habitación da al este,ma chambre fait face à l'est,Mein Zimmer ist nach Osten ausgerichtet
676,my watch is broken,my watch is broken,mi reloj está roto,Ma montre est cassée,meine Uhr ist kaputt
677,my wife hates cats,my wife hates cats,mi esposa odia los gatos,ma femme déteste les chats,Meine Frau hasst Katzen
678,my wife is cooking,my wife is cooking,mi esposa esta cocinando,ma femme cuisine,Meine Frau kocht
679,my wife's pregnant,my wife s pregnant,mi esposa esta embarazada,ma femme est enceinte,Meine Frau ist schwanger
680,need anything else,need anything else,necesita algo más,besoin d'autre chose,Brauchen sie sonst noch etwas
681,neither is correct,neither is correct,ninguno es correcto,ni l'un ni l'autre n'est correct,beides ist nicht richtig
682,no deal was struck,no deal was struck,no se llegó a ningún acuerdo,aucun accord n'a été conclu,es wurde kein Deal geschlossen
683,no one believed me,no one believed me,nadie me creyó,personne ne m'a cru,niemand hat mir geglaubt
684,no one believed us,no one believed us,nadie nos creyó,personne ne nous a cru,niemand hat uns geglaubt
685,no one believes me,no one believes me,nadie me cree,Personne ne me croit,niemand glaubt mir
686,no one can do that,no one can do that,Nadie puede hacer eso,personne ne peut faire ça,niemand kann das tun
687,no one can hear us,no one can hear us,nadie puede escucharnos,personne ne peut nous entendre,niemand kann uns hören
688,no one can help me,no one can help me,nadie puede ayudarme,personne ne peut m'aider,niemand kann mir helfen
689,no one can help us,no one can help us,nadie puede ayudarnos,personne ne peut nous aider,niemand kann uns helfen
690,no one can stop me,no one can stop me,nadie me puede parar,Personne ne peut m'arreter,Keiner kann mich stoppen
691,no one followed me,no one followed me,nadie me siguió,personne ne m'a suivi,niemand folgte mir
692,no one followed us,no one followed us,nadie nos siguió,personne ne nous a suivi,niemand folgte uns
693,no one is at fault,no one is at fault,nadie tiene la culpa,personne n'est en faute,niemand ist schuld
694,no one is immortal,no one is immortal,nadie es inmortal,personne n'est immortel,niemand ist unsterblich
695,no one is innocent,no one is innocent,Nadie es inocente,personne n'est innocent,niemand ist unschuldig
696,no one is laughing,no one is laughing,nadie se esta riendo,personne ne rit,niemand lacht
697,no one is speaking,no one is speaking,nadie esta hablando,personne ne parle,niemand spricht
698,no one is thrilled,no one is thrilled,nadie está emocionado,personne n'est ravi,keiner ist begeistert
699,no one is to leave,no one is to leave,nadie debe irse,personne ne doit partir,niemand soll gehen
700,no one looks happy,no one looks happy,nadie se ve feliz,personne n'a l'air content,niemand sieht glücklich aus
701,no one respects me,no one respects me,nadie me respeta,personne ne me respecte,niemand respektiert mich
702,no one saw a thing,no one saw a thing,nadie vio nada,personne n'a rien vu,niemand hat etwas gesehen
703,no one was at home,no one was at home,nadie estaba en casa,personne n'était à la maison,niemand war zu hause
704,no one was injured,no one was injured,nadie salió herido,personne n'a été blessé,Niemand wurde verletzt
705,no one was present,no one was present,nadie estaba presente,personne n'était présent,niemand war anwesend
706,no one was with me,no one was with me,nadie estaba conmigo,personne n'était avec moi,niemand war bei mir
707,no one will see us,no one will see us,nadie nos verá,personne ne nous verra,niemand wird uns sehen
708,no one will suffer,no one will suffer,nadie sufrirá,personne ne souffrira,Niemand wird leiden
709,no one's buying it,no one s buying it,nadie lo compra,personne ne l'achète,niemand kauft es
710,no one's convinced,no one s convinced,nadie esta convencido,personne n'est convaincu,niemand ist überzeugt
711,no one's listening,no one s listening,nadie está escuchando,personne n'écoute,niemand hört zu
712,no one's safe here,no one s safe here,nadie está a salvo aquí,personne n'est en sécurité ici,hier ist niemand sicher
713,nobody believes me,nobody believes me,nadie me cree,personne ne me croit,niemand glaubt mir
714,nobody can beat me,nobody can beat me,nadie puede vencerme,personne ne peut me battre,niemand kann mich schlagen
715,nobody can help me,nobody can help me,nadie puede ayudarme,personne ne peut m'aider,niemand kann mir helfen
716,nobody can help us,nobody can help us,nadie puede ayudarnos,personne ne peut nous aider,niemand kann uns helfen
717,nobody can stop it,nobody can stop it,nadie puede detenerlo,personne ne peut l'arrêter,niemand kann es aufhalten
718,nobody can stop me,nobody can stop me,Nadie puede pararme,personne ne peut m'arrêter,niemand kann mich aufhalten
719,nobody here smokes,nobody here smokes,aquí nadie fuma,personne ici ne fume,niemand hier raucht
720,nobody lives there,nobody lives there,nadie vive allí,personne n'y habite,dort wohnt niemand
721,nobody understands,nobody understands,nadie entiende,Personne ne comprend,niemand versteht
722,nobody was injured,nobody was injured,nadie resultó herido,personne n'a été blessé,niemand wurde verletzt
723,nobody will notice,nobody will notice,nadie se dará cuenta,personne ne remarquera,niemand wird es bemerken
724,nobody's been hurt,nobody s been hurt,nadie ha sido lastimado,personne n'a été blessé,niemand ist verletzt worden
725,nothing is forever,nothing is forever,nada es para siempre,Rien n'est éternel,nichts ist für immer
726,nothing is perfect,nothing is perfect,nada es perfecto,rien n'est parfait,nichts ist perfekt
727,nothing is planned,nothing is planned,nada está planeado,rien n'est prévu,nichts ist geplant
728,nothing is strange,nothing is strange,nada es extraño,rien n'est étrange,nichts ist seltsam
729,nothing's the same,nothing s the same,nada es lo mismo,rien n'est pareil,Nichts ist das selbe
730,now i'm in trouble,now i am in trouble,ahora estoy en problemas,maintenant j'ai des ennuis,jetzt bin ich in Schwierigkeiten
731,now i'm used to it,now i am used to it,ahora estoy acostumbrado,maintenant je suis habitué,jetzt habe ich mich daran gewöhnt
732,now i'm wide awake,now i am wide awake,ahora estoy bien despierto,maintenant je suis bien éveillé,jetzt bin ich hellwach
733,now is your chance,now is your chance,ahora es tu oportunidad,c'est maintenant votre chance,jetzt ist deine Chance
734,now it's your turn,now it is your turn,ahora es tu turno,maintenant c'est ton tour,Jetzt sind Sie dran
735,now's not the time,now s not the time,ahora no es el momento,ce n'est pas le moment,jetzt ist nicht die Zeit
736,"ok, i get the idea",ok  i get the idea,ok entiendo la idea,ok j'ai compris l'idée,ok ich verstehe die idee
737,oh that's too bad,oh that is too bad,oh eso es muy malo,oh c'est dommage,ach das ist schade
738,"oh, that's a shame",oh  that is a shame,oh eso es una pena,oh c'est dommage,ach das ist schade
739,once is not enough,once is not enough,una vez no es suficiente,une fois ne suffit pas,einmal ist nicht genug
740,order was restored,order was restored,se restableció el orden,la commande a été rétablie,Ordnung war wiederhergestellt
741,our cat is missing,our cat is missing,falta nuestro gato,notre chat a disparu,unsere Katze wird vermisst
742,our house is yours,our house is yours,nuestra casa es tuya,notre maison est la vôtre,unser haus gehört dir
743,"out of my way, boy",out of my way  boy,fuera de mi camino chico,hors de mon chemin garçon,Aus dem Weg Junge
744,owls have big eyes,owls have big eyes,los búhos tienen ojos grandes,les hiboux ont de grands yeux,Eulen haben große Augen
745,paper burns easily,paper burns easily,el papel se quema facilmente,le papier brûle facilement,Papier brennt leicht
746,please call him up,please call him up,por favor llámalo,s'il vous plaît appelez-le,bitte ruf ihn an
747,please don't do it,please do not do it,por favor no lo hagas,Ne faites pas ça s'il-vous-plaît,bitte tun Sie es nicht
748,please get dressed,please get dressed,por favor vístete,s'il te plait habille toi,bitte zieh dich an
749,please have a seat,please have a seat,por favor tome asiento,"Asseyez-vous, s'il vous plaît",Bitte nehmen Sie Platz
750,please let me stay,please let me stay,por favor déjame quedarme,s'il te plait laisse moi rester,bitte lass mich bleiben
751,please let us know,please let us know,por favor déjanos saber,s'il vous plaît laissez-nous savoir,informieren Sie uns bitte
752,please look for it,please look for it,por favor búscalo,s'il vous plaît cherchez-le,bitte suchen sie danach
753,please make my bed,please make my bed,por favor haz mi cama,s'il te plait fais mon lit,Bitte mach mein Bett
754,please repair this,please repair this,por favor repara esto,merci de réparer ça,bitte repariere das
755,please sing a song,please sing a song,por favor canta una canción,s'il te plait chante une chanson,bitte sing ein lied
756,please step inside,please step inside,por favor entra,s'il vous plaît entrez,Bitte treten Sie ein
757,please take a bath,please take a bath,por favor toma un baño,s'il te plait prends un bain,Bitte nehmen Sie ein Bad
758,please take a seat,please take a seat,por favor tome asiento,"s'il vous plait, asseyez vous",Bitte setzen sie sich
759,pray for all of us,pray for all of us,ruega por todos nosotros,priez pour nous tous,betet für uns alle
760,prices have jumped,prices have jumped,los precios han subido,les prix ont bondi,die preise sind sprunghaft gestiegen
761,push the door open,push the door open,empuja la puerta para abrirla,pousser la porte,drücken Sie die Tür auf
762,put down the rifle,put down the rifle,baja el rifle,déposer le fusil,legte das Gewehr nieder
763,put it on the wall,put it on the wall,ponlo en la pared,mettez-le sur le mur,hänge es an die Wand
764,put the rifle down,put the rifle down,baja el rifle,poser le fusil,legte das Gewehr nieder
765,real men drink tea,real men drink tea,los hombres de verdad beben té,les vrais hommes boivent du thé,Echte Männer trinken Tee
766,remove the bandage,remove the bandage,quitar el vendaje,enlever le pansement,Entfernen Sie den Verband
767,return immediately,return immediately,regresa inmediatamente,revenir immédiatement,sofort zurück
768,saturn is a planet,saturn is a planet,saturno es un planeta,Saturne est une planète,Saturn ist ein Planet
769,save your strength,save your strength,salva tu fuerza,économise ta force,sparen Sie Ihre Kraft
770,school is over now,school is over now,la escuela ha terminado ahora,l'école est finie maintenant,die Schule ist jetzt vorbei
771,schools are closed,schools are closed,las escuelas estan cerradas,les écoles sont fermées,Schulen sind geschlossen
772,schools were built,schools were built,se construyeron escuelas,des écoles ont été construites,Schulen wurden gebaut
773,send me a postcard,send me a postcard,mándame una postal,envoie moi une carte postale,Sende mir eine Postkarte
774,shake before using,shake before using,agitar antes de usar,secouer avant d'utiliser,vor Gebrauch schütteln
775,she almost drowned,she almost drowned,ella casi se ahoga,elle a failli se noyer,sie wäre fast ertrunken
776,she always says no,she always says no,ella siempre dice que no,elle dit toujours non,sie sagt immer nein
777,she ate her dinner,she ate her dinner,ella comió su cena,elle a mangé son dîner,sie aß ihr Abendessen
778,she became a nurse,she became a nurse,ella se hizo enfermera,elle est devenue infirmière,sie wurde Krankenschwester
779,she became a woman,she became a woman,ella se hizo mujer,elle est devenue une femme,sie wurde eine Frau
780,she began to sweat,she began to sweat,ella empezó a sudar,elle a commencé à transpirer,sie fing an zu schwitzen
781,she bought chicken,she bought chicken,ella compro pollo,elle a acheté du poulet,Sie kaufte Hähnchen
782,she came to my aid,she came to my aid,ella vino en mi ayuda,elle est venue à mon aide,sie kam mir zu Hilfe
783,she came to see me,she came to see me,ella vino a verme,elle est venue me voir,sie kam mich besuchen
784,she cannot stop us,she cannot stop us,ella no puede detenernos,elle ne peut pas nous arrêter,sie kann uns nicht aufhalten
785,she could not swim,she could not swim,ella no sabia nadar,elle ne savait pas nager,sie konnte nicht schwimmen
786,she cried bitterly,she cried bitterly,ella lloro amargamente,elle a pleuré amèrement,sie weinte bitterlich
787,she did a good job,she did a good job,ella hizo un buen trabajo,elle a fait du bon travail,sie hat gute Arbeit geleistet
788,she did not listen,she did not listen,ella no escucho,elle n'a pas écouté,sie hörte nicht zu
789,she didn't show up,she did not show up,ella no apareció,elle ne s'est pas présentée,sie ist nicht aufgetaucht
790,she died yesterday,she died yesterday,ella murió ayer,elle est morte hier,sie ist gestern gestorben
791,she does not smoke,she does not smoke,ella no fuma,elle ne fume pas,Sie raucht nicht
792,she gave it to him,she gave it to him,Ella se lo dio,elle le lui a donné,sie gab es ihm
793,she gave me a doll,she gave me a doll,ella me dio una muñeca,elle m'a donné une poupée,Sie hat mir eine Puppe geschenkt
794,she glanced around,she glanced around,ella miró a su alrededor,elle a regardé autour d'elle,sie sah sich um
795,she goes to school,she goes to school,ella va a la escuela,elle va à l'école,sie geht in die Schule
796,she had no brother,she had no brother,ella no tenia hermano,elle n'avait pas de frère,sie hatte keinen Bruder
797,she has brown eyes,she has brown eyes,ella tiene ojos cafés,elle a les yeux bruns,sie hat braune Augen
798,she has green eyes,she has green eyes,ella tiene ojos verdes,Elle a des yeux verts,sie hat grüne Augen
799,she has more books,she has more books,ella tiene mas libros,elle a plus de livres,Sie hat mehr Bücher
800,she has no enemies,she has no enemies,ella no tiene enemigos,elle n'a pas d'ennemis,sie hat keine Feinde
801,she has no manners,she has no manners,ella no tiene modales,elle n'a pas de manières,sie hat keine manieren
802,she has small feet,she has small feet,ella tiene pies pequeños,elle a de petits pieds,sie hat kleine füße
803,she heard him sing,she heard him sing,ella lo escuchó cantar,elle l'a entendu chanter,sie hörte ihn singen
804,she invited him in,she invited him in,ella lo invitó a entrar,elle l'a invité dans,sie bat ihn herein
805,she is a kind girl,she is a kind girl,ella es una chica amable,c'est une gentille fille,Sie ist ein freundliches Mädchen
806,she is a poor cook,she is a poor cook,ella es una pobre cocinera,c'est une mauvaise cuisinière,Sie ist eine schlechte Köchin
807,she is from france,she is from france,ella es de Francia,elle vient de France,sie ist aus Frankreich
808,she is going on 35,she is going on 35,ella va en 35,elle continue 35,sie geht am 35
809,she is helping him,she is helping him,ella lo esta ayudando,elle l'aide,sie hilft ihm
810,she is kind to him,she is kind to him,ella es amable con el,elle est gentille avec lui,sie ist nett zu ihm
811,she is kissing him,she is kissing him,ella lo esta besando,elle l'embrasse,sie küsst ihn
812,she is my daughter,she is my daughter,ella es mi hija,elle est ma fille,sie ist meine Tochter
813,she is pigeon-toed,she is pigeon toed,ella tiene los dedos de las palomas,elle a le pied de pigeon,sie ist Taube toed
814,she is quite angry,she is quite angry,ella esta bastante enojada,elle est assez en colère,sie ist ziemlich wütend
815,she is really cute,she is really cute,ella es muy linda,elle est vraiment mignonne,Sie ist wirklich süß
816,she is unconscious,she is unconscious,ella esta inconsciente,elle est inconsciente,sie ist bewusstlos
817,she is very pretty,she is very pretty,ella es muy bonita,elle est très jolie,Sie ist sehr hübsch
818,she kept on crying,she kept on crying,ella siguió llorando,elle a continué à pleurer,sie weinte weiter
819,she left me a note,she left me a note,ella me dejo una nota,elle m'a laissé un mot,Sie hat mir eine Nachricht hinterlassen
820,she likes sleeping,she likes sleeping,a ella le gusta dormir,elle aime dormir,sie schläft gern
821,she listens to him,she listens to him,ella lo escucha,elle l'écoute,sie hört ihm zu
822,she lives in kyoto,she lives in kyoto,ella vive en kioto,elle vit à kyoto,sie lebt in kyoto
823,she lives with him,she lives with him,ella vive con el,elle vit avec lui,sie wohnt bei ihm
824,she looked excited,she looked excited,ella parecía emocionada,elle avait l'air excitée,sie sah aufgeregt aus
825,she looked ghostly,she looked ghostly,ella se veía fantasmal,elle avait l'air fantomatique,sie sah gespenstisch aus
826,she looks confused,she looks confused,ella se ve confundida,elle a l'air confuse,sie sieht verwirrt aus
827,she looks familiar,she looks familiar,ella parece familiar,elle a l'air familière,sie kommt mir bekannt vor
828,she looks lonesome,she looks lonesome,ella se ve sola,elle a l'air solitaire,sie sieht einsam aus
829,she loves antiques,she loves antiques,ella ama las antigüedades,elle aime les antiquités,Sie liebt Antiquitäten
830,she loves children,she loves children,ella ama a los niños,elle aime les enfants,sie liebt Kinder
831,she loves shopping,she loves shopping,a ella le encanta ir de compras,elle aime faire du shopping,sie liebt shoppen
832,she made her point,she made her point,ella hizo su punto,elle a fait valoir son point de vue,sie machte ihren Punkt
833,she made him do it,she made him do it,ella lo obligó a hacerlo,elle l'a fait faire,sie hat ihn dazu gebracht
834,she made him happy,she made him happy,ella lo hizo feliz,elle l'a rendu heureux,sie hat ihn glücklich gemacht
835,she made me a cake,she made me a cake,ella me hizo un pastel,elle m'a fait un gâteau,Sie hat mir einen Kuchen gebacken
836,she made me a star,she made me a star,ella me hizo una estrella,elle a fait de moi une star,Sie hat mich zum Star gemacht
837,she needs our help,she needs our help,ella necesita nuestra ayuda,elle a besoin de notre aide,Sie braucht unsere Hilfe
838,she picked flowers,she picked flowers,ella recogió flores,elle a cueilli des fleurs,sie pflückte Blumen
839,she pointed at him,she pointed at him,ella lo señaló,elle lui a pointé du doigt,sie zeigte auf ihn
840,she probably knows,she probably knows,ella probablemente sabe,elle sait probablement,sie weiß es wahrscheinlich
841,she put on her hat,she put on her hat,ella se puso el sombrero,elle a mis son chapeau,sie setzte ihren Hut auf
842,she runs a charity,she runs a charity,ella dirige una caridad,elle dirige une association caritative,Sie betreibt eine Wohltätigkeitsorganisation
843,she sat next to me,she sat next to me,ella se sentó a mi lado,elle s'est assise à côté de moi,sie saß neben mir
844,she seems friendly,she seems friendly,ella parece amigable,elle a l'air sympa,sie wirkt freundlich
845,she shook her head,she shook her head,ella sacudió su cabeza,elle secoua la tête,sie schüttelte den Kopf
846,she smiled happily,she smiled happily,ella sonrió feliz,elle sourit joyeusement,sie lächelte glücklich
847,she so wants to go,she so wants to go,ella quiere ir,elle veut tellement y aller,sie will so gerne gehen
848,she speaks chinese,she speaks chinese,ella habla chino,elle parle chinois,sie spricht chinesisch
849,she started crying,she started crying,ella comenzó a llorar,elle a commencé à pleurer,sie fing an zu weinen
850,she threatened him,she threatened him,ella lo amenazó,elle l'a menacé,sie hat ihm gedroht
851,she wants to dance,she wants to dance,ella quiere bailar,elle veut danser,sie will tanzen
852,she was a bit late,she was a bit late,ella estaba un poco tarde,elle était un peu en retard,sie war etwas spät dran
853,she was all smiles,she was all smiles,ella era todo sonrisas,elle était tout sourire,sie lächelte alle
854,she was born lucky,she was born lucky,ella nació con suerte,elle est née chanceuse,Sie wurde glücklich geboren
855,she was in a hurry,she was in a hurry,ella tenía prisa,elle était pressée,Sie war in Eile
856,she was kind to me,she was kind to me,ella fue amable conmigo,elle a été gentille avec moi,sie war nett zu mir
857,she was making tea,she was making tea,ella estaba haciendo té,elle faisait du thé,sie machte Tee
858,she's tom's sister,she is tom s sister,ella es la hermana de tom,elle est la soeur de tom,sie ist toms schwester
859,she's a big teaser,she is a big teaser,ella es una gran bromista,elle est un gros teaser,Sie ist ein großer Teaser
860,she's a smart girl,she is a smart girl,ella es una chica inteligente,c'est une fille intelligente,Sie ist ein kluges Mädchen
861,she's a supermodel,she is a supermodel,ella es una supermodelo,elle est mannequin,Sie ist ein Supermodel
862,she's a sweet girl,she is a sweet girl,ella es una chica dulce,c'est une fille douce,Sie ist ein süßes Mädchen
863,she's an alcoholic,she is an alcoholic,ella es una alcohólica,elle est alcoolique,sie ist alkoholikerin
864,she's at a meeting,she is at a meeting,ella esta en una reunion,elle est à une réunion,Sie ist bei einem Treffen
865,she's eating fruit,she is eating fruit,ella esta comiendo fruta,elle mange des fruits,sie isst obst
866,she's just a child,she is just a child,ella es solo una niña,elle n'est qu'une enfant,sie ist noch ein kind
867,she's my classmate,she is my classmate,Ella es mi compañera,C'est ma camarade de classe,sie ist meine Klassenkameradin
