,English,English_cleaned,Spanish,French,German
589,i feel comfortable,i feel comfortable,me siento comodo,je me sens à l'aise,ich fühle mich wohl
590,i feel funny today,i feel funny today,me siento raro hoy,je me sens drôle aujourd'hui,Ich fühle mich heute komisch
591,i feel like a fool,i feel like a fool,me siento como un tonto,je me sens comme un imbécile,ich fühle mich wie ein Idiot
592,i feel like a rest,i feel like a rest,me siento como un descanso,j'ai envie de repos,ich fühle mich wie eine ruhe
593,i feel like crying,i feel like crying,me siento como si fuese a llorar,j'ai envie de pleurer,Ich könnte weinen
594,i feel responsible,i feel responsible,me siento responsable,je me sens responsable,Ich fühle mich verantwortlich
595,i feel so helpless,i feel so helpless,me siento tan impotente,je me sens tellement impuissant,Ich fühle mich so hilflos
596,i feel very chilly,i feel very chilly,siento mucho frio,j'ai très froid,mir ist sehr kalt
597,i feel very guilty,i feel very guilty,me siento muy culpable,je me sens très coupable,Ich fühle mich sehr schuldig
598,i fell from a tree,i fell from a tree,me cai de un arbol,je suis tombé d'un arbre,Ich bin von einem Baum gefallen
599,i fell in the pool,i fell in the pool,me caí en la piscina,je suis tombé dans la piscine,Ich bin in den Pool gefallen
600,i felt a bit tired,i felt a bit tired,me sentí un poco cansado,je me sentais un peu fatigué,Ich fühlte mich etwas müde
601,i felt comfortable,i felt comfortable,me sentí cómodo,je me sentais à l'aise,ich fühlte mich wohl
602,i felt like crying,i felt like crying,sentí ganas de llorar,j'avais envie de pleurer,mir war zum Weinen zumute
603,i felt responsible,i felt responsible,me sentí responsable,je me sentais responsable,Ich fühlte mich verantwortlich
604,i felt very sleepy,i felt very sleepy,me senti muy somnoliento,je me sentais très endormi,Ich fühlte mich sehr schläfrig
605,i felt very uneasy,i felt very uneasy,me sentí muy intranquilo,je me sentais très mal à l'aise,ich fühlte mich sehr unwohl
606,i follow the rules,i follow the rules,yo sigo las reglas,je suis les règles,Ich halte mich an die Regeln
607,i forced him to go,i forced him to go,lo obligué a ir,je l'ai forcé à partir,Ich habe ihn gezwungen zu gehen
608,i forgot my jacket,i forgot my jacket,olvidé mi chaqueta,j'ai oublié ma veste,Ich habe meine Jacke vergessen
609,i forgot my pencil,i forgot my pencil,olvidé mi lápiz,j'ai oublié mon crayon,Ich habe meinen Bleistift vergessen
610,i forgot my wallet,i forgot my wallet,Olvidé mi cartera,J'ai oublié mon porte-monnaie,Ich habe mein Portemonnaie vergessen
611,i forgot something,i forgot something,me olvidé de algo,j'ai oublié quelque chose,Ich habe etwas vergessen
612,i found a solution,i found a solution,encontré una solución,j'ai trouvé une solution,Ich habe eine Lösung gefunden
613,i found your diary,i found your diary,encontré tu diario,j'ai trouvé ton journal,Ich habe dein Tagebuch gefunden
614,i fractured my arm,i fractured my arm,me fracturé el brazo,je me suis fracturé le bras,Ich habe mir den Arm gebrochen
615,i gave mary a book,i gave mary a book,le di un libro a mary,j'ai donné un livre à marie,Ich habe Maria ein Buch geschenkt
616,i gave you my word,i gave you my word,te di mi palabra,je t'ai donné ma parole,Ich habe dir mein Wort gegeben
617,i give you my word,i give you my word,te doy mi palabra,je vous donne ma parole,Ich gebe dir mein Wort
618,i got a new camera,i got a new camera,Tengo una cámara nueva,j'ai un nouvel appareil photo,Ich habe eine neue Kamera bekommen
619,i got up about six,i got up about six,me levante como a las seis,je me suis levé vers six heures,Ich bin gegen sechs aufgestanden
620,i got up too early,i got up too early,me levante muy temprano,je me suis levé trop tôt,Ich bin zu früh aufgestanden
621,i had a bad summer,i had a bad summer,tuve un mal verano,j'ai eu un mauvais été,Ich hatte einen schlechten Sommer
622,i had a good coach,i had a good coach,tuve un buen entrenador,j'ai eu un bon entraîneur,Ich hatte einen guten Trainer
623,i had a good sleep,i had a good sleep,dormí bien,j'ai bien dormi,Ich habe gut geschlafen
624,i had a great time,i had a great time,tuve un gran tiempo,J'ai passé un bon moment,ich hatte eine schöne Zeit
625,i had a late lunch,i had a late lunch,almorcé tarde,j'ai déjeuné tard,Ich hatte ein spätes Mittagessen
626,i had a lot of fun,i had a lot of fun,Tuve un montón de diversión,J'ai eu beaucoup de plaisir,Ich hatte eine Menge Spaß
627,i had a revelation,i had a revelation,tuve una revelación,j'ai eu une révélation,Ich hatte eine Offenbarung
628,i had an awful day,i had an awful day,tuve un dia horrible,j'ai eu une journée horrible,Ich hatte einen schrecklichen Tag
629,i had him write it,i had him write it,le pedí que lo escribiera,je lui ai fait écrire,Ich ließ ihn es schreiben
630,i had loads of fun,i had loads of fun,me divertí mucho,je me suis beaucoup amusé,Ich hatte jede Menge Spaß
631,i had things to do,i had things to do,Tenia cosas que hacer,j'avais des choses à faire,Ich hatte Dinge zu tun
632,i had to accept it,i had to accept it,tuve que aceptarlo,j'ai dû l'accepter,ich musste es akzeptieren
633,i had to lie again,i had to lie again,tuve que mentir de nuevo,j'ai encore dû mentir,Ich musste wieder lügen
634,i had to walk home,i had to walk home,tuve que caminar a casa,j'ai dû marcher jusqu'à la maison,ich musste nach hause laufen
635,i handed him a map,i handed him a map,le entregué un mapa,je lui ai tendu une carte,Ich gab ihm eine Karte
636,i hate all of them,i hate all of them,los odio a todos,je les déteste tous,ich hasse sie alle
637,i hate goat cheese,i hate goat cheese,odio el queso de cabra,je déteste le fromage de chèvre,Ich hasse Ziegenkäse
638,i hate her parents,i hate her parents,odio a sus padres,je déteste ses parents,Ich hasse ihre Eltern
639,i hate his parents,i hate his parents,odio a sus padres,je déteste ses parents,Ich hasse seine Eltern
640,i hate my computer,i hate my computer,odio mi computadora,je déteste mon ordinateur,Ich hasse meinen Computer
641,i hate my roommate,i hate my roommate,odio a mi compañero de cuarto,je déteste mon colocataire,Ich hasse meinen Mitbewohner
642,i hate these words,i hate these words,odio estas palabras,je déteste ces mots,Ich hasse diese Worte
643,i hate this carpet,i hate this carpet,odio esta alfombra,je déteste ce tapis,Ich hasse diesen Teppich
644,i hate this school,i hate this school,odio esta escuela,je déteste cette école,Ich hasse diese Schule
645,i hate to complain,i hate to complain,odio quejarme,je déteste me plaindre,"Ich hasse es, mich zu beschweren"
646,i hated that movie,i hated that movie,odiaba esa pelicula,j'ai détesté ce film,Ich hasste diesen Film
647,i have a big house,i have a big house,Yo tengo una casa grande,j'ai une grande maison,ich habe ein großes Haus
648,i have a black cat,i have a black cat,tengo un gato negro,j'ai un chat noir,Ich habe eine schwarze Katze
649,i have a black eye,i have a black eye,tengo un ojo morado,j'ai un oeil au beurre noir,Ich habe ein blaues Auge
650,i have a complaint,i have a complaint,tengo una queja,j'ai une réclamation,ich habe eine Beschwerde
651,i have a dry cough,i have a dry cough,tengo tos seca,j'ai une toux sèche,Ich habe einen trockenen Husten
652,i have a few books,i have a few books,tengo algunos libros,j'ai quelques livres,Ich habe ein paar Bücher
653,i have a few ideas,i have a few ideas,Tengo algunas ideas,j'ai quelques idées,Ich habe ein paar Ideen
654,i have a fish tank,i have a fish tank,tengo una pecera,j'ai un aquarium,Ich habe ein Aquarium
655,i have a flat tire,i have a flat tire,Tengo una llanta pinchada,J'ai un pneu à plat,Ich habe einen platten Reifen
656,i have a glass eye,i have a glass eye,tengo un ojo de vidrio,j'ai un oeil de verre,Ich habe ein Glasauge
657,i have a job to do,i have a job to do,tengo un trabajo que hacer,j'ai un travail à faire,Ich habe eine Aufgabe zu erledigen
658,i have a pain here,i have a pain here,tengo un dolor aquí,j'ai mal ici,Ich habe hier Schmerzen
659,i have a sore knee,i have a sore knee,tengo dolor de rodilla,j'ai mal au genou,Ich habe ein schmerzendes Knie
660,i have a spare key,i have a spare key,tengo una llave de repuesto,j'ai une clé de rechange,Ich habe einen Ersatzschlüssel
661,i have a telescope,i have a telescope,tengo un telescopio,j'ai un télescope,Ich habe ein Teleskop
662,i have a toothache,i have a toothache,Tengo dolor de muela,J'ai mal aux dents,Ich habe Zahnschmerzen
663,i have few friends,i have few friends,tengo algunos amigos,j'ai peu d'amis,Ich habe nur wenige Freunde
664,i have frizzy hair,i have frizzy hair,tengo el pelo encrespado,j'ai les cheveux crépus,Ich habe krauses Haar
665,i have information,i have information,tengo informacion,j'ai des informations,Ich habe Informationen
666,i have lost my key,i have lost my key,He perdido mi llave,J'ai perdu ma clé,Ich habe meinen Schlüssel verloren
667,i have lost my pen,i have lost my pen,he perdido mi pluma,j'ai perdu mon stylo,Ich habe meinen Stift verloren
668,i have many dreams,i have many dreams,tengo muchos sueños,j'ai beaucoup de rêves,Ich habe viele Träume
669,i have my own room,i have my own room,Tengo mi propia habitación,j'ai ma propre chambre,Ich habe mein eigenes Zimmer
670,i have my passport,i have my passport,Tengo mi pasaporte,J'ai mon passeport,ich habe meinen Reisepass
671,i have no appetite,i have no appetite,no tengo apetito,je n'ai pas d'appétit,ich habe keinen Hunger
672,i have no children,i have no children,no tengo hijos,je n'ai pas d'enfants,Ich habe keine Kinder
673,i have no idea why,i have no idea why,no tengo ni idea de porqué,Je ne sais pas pourquoi,ich habe keine Idee warum
674,i have no patience,i have no patience,no tengo paciencia,je n'ai aucune patience,ich habe keine Geduld
675,i have no religion,i have no religion,no tengo religion,Je n'ai pas de religion,Ich habe keine Religion
676,i have no siblings,i have no siblings,No tengo hermanos,je n'ai pas de frères ni de soeurs,Ich habe keine Geschwister
677,i have one brother,i have one brother,tengo un hermano,j'ai un frère,Ich habe einen Bruder
678,i have other plans,i have other plans,tengo otros planes,J'ai d'autres plans,ich habe andere Pläne
679,i have seen enough,i have seen enough,he visto suficiente,j'en ai assez vu,Ich habe genug gesehen
680,i have small hands,i have small hands,tengo manos pequeñas,j'ai de petites mains,Ich habe kleine Hände
681,i have the invoice,i have the invoice,tengo la factura,j'ai la facture,Ich habe die Rechnung
682,i have to be there,i have to be there,Tengo que estar ahí,je dois être là,Ich muss da sein
683,i have to dress up,i have to dress up,tengo que vestirme,je dois m'habiller,Ich muss mich verkleiden
684,"i have to eat, too",i have to eat  too,yo tambien tengo que comer,je dois manger aussi,ich muss auch essen
685,i have to exercise,i have to exercise,tengo que hacer ejercicio,je dois faire de l'exercice,ich muss trainieren
686,i have to find tom,i have to find tom,tengo que encontrar a tom,je dois trouver tom,Ich muss Tom finden
687,i have to know now,i have to know now,tengo que saber ahora,je dois savoir maintenant,ich muss es jetzt wissen
688,i have to know why,i have to know why,tengo que saber porque,je dois savoir pourquoi,Ich muss wissen warum
689,i have to meet him,i have to meet him,tengo que conocerlo,je dois le rencontrer,ich muss ihn treffen
690,i have to paint it,i have to paint it,tengo que pintarlo,je dois le peindre,ich muss es malen
691,i have to rehearse,i have to rehearse,tengo que ensayar,je dois répéter,ich muss proben
692,i have to warn him,i have to warn him,tengo que advertirle,je dois le prévenir,Ich muss ihn warnen
693,i have two cameras,i have two cameras,tengo dos cámaras,j'ai deux caméras,Ich habe zwei Kameras
694,i have two cousins,i have two cousins,tengo dos primos,j'ai deux cousins,Ich habe zwei Cousins
695,i have two nephews,i have two nephews,tengo dos sobrinos,j'ai deux neveux,Ich habe zwei Neffen
696,i have two tickets,i have two tickets,tengo dos boletos,j'ai deux billets,Ich habe zwei Karten
697,i have what i need,i have what i need,tengo lo que necesito,j'ai ce dont j'ai besoin,"Ich habe, was ich brauche"
698,i hear you retired,i hear you retired,Escuché que te retiraste,j'ai entendu dire que tu étais à la retraite,"Ich höre, Sie sind im Ruhestand"
699,i hear you're rich,i hear you are rich,Escuché que eres rico,j'entends que tu es riche,"Ich höre, du bist reich"
700,i heard tom scream,i heard tom scream,escuché a tom gritar,j'ai entendu tom crier,Ich hörte Tom schreien
701,i heard every word,i heard every word,escuché cada palabra,j'ai entendu chaque mot,Ich habe jedes Wort gehört
702,i heard everything,i heard everything,escuché todo,j'ai tout entendu,Ich habe alles gehört
703,i heard explosions,i heard explosions,escuché explosiones,j'ai entendu des explosions,Ich habe Explosionen gehört
704,i heard him go out,i heard him go out,lo escuché salir,je l'ai entendu sortir,Ich hörte ihn ausgehen
705,i hid it somewhere,i hid it somewhere,lo escondí en alguna parte,je l'ai caché quelque part,Ich habe es irgendwo versteckt
706,i hope i'll fit in,i hope i will fit in,espero encajar,j'espère que je vais m'intégrer,ich hoffe ich passe rein
707,i hope tom has fun,i hope tom has fun,espero que tom se divierta,j'espère que tom s'amusera,"Ich hoffe, Tom hat Spaß"
708,i hope tom is safe,i hope tom is safe,espero que tom este a salvo,J'espère que Tom est en sécurité,"Ich hoffe, Tom ist in Sicherheit"
709,i hope tom says no,i hope tom says no,espero que tom diga que no,J'espère que Tom dit non,"Ich hoffe, Tom sagt nein"
710,i hope tom's right,i hope tom s right,Espero que Tom tenga razón,j'espère que tom a raison,ich hoffe tom hat recht
711,i hope we find tom,i hope we find tom,espero que encontremos a tom,j'espère que nous trouverons tom,"Ich hoffe, wir finden Tom"
712,i hope you'll come,i hope you will come,Espero que vengas,J'espère que tu viendras,ich hoffe dass du kommst
713,i hope you're well,i hope you are well,Espero que estés bien,j'espère que tu vas bien,"Ich hoffe, es geht dir gut"
714,i jog twice a week,i jog twice a week,corro dos veces por semana,je fais du jogging deux fois par semaine,Ich jogge zweimal die Woche
715,i just emailed you,i just emailed you,te acabo de enviar un correo electrónico,je viens de vous envoyer un e-mail,Ich habe dir gerade eine E-Mail geschickt
716,i just got a raise,i just got a raise,acabo de recibir un aumento,je viens d'avoir une augmentation,Ich habe gerade eine Gehaltserhöhung bekommen
717,i just got an idea,i just got an idea,acabo de tener una idea,je viens d'avoir une idée,Ich habe gerade eine Idee
718,i just got engaged,i just got engaged,me acabo de comprometer,je viens de me fiancer,Ich habe mich gerade verlobt
719,i just got married,i just got married,me acabo de casar,je viens de me marier,Ich habe gerade geheiratet
720,i just redecorated,i just redecorated,acabo de redecorar,je viens de redécorer,Ich habe gerade umdekoriert
721,i just took a bath,i just took a bath,me acabo de bañar,je viens de prendre un bain,Ich habe gerade ein Bad genommen
722,i just want to cry,i just want to cry,Solo quiero llorar,J'ai juste envie de pleurer,Ich möchte nur weinen
723,i just want to die,i just want to die,Sólo quiero morir,je veux juste mourir,ich will nur sterben
724,i kind of like you,i kind of like you,como que me gustas,je vous aime d'une certaine manière,Irgendwie mag ich dich
725,i kissed tom again,i kissed tom again,besé a tom otra vez,j'ai encore embrassé tom,Ich habe Tom wieder geküsst
726,i know tom cheated,i know tom cheated,sé que tom hizo trampa,je sais que tom a triché,"Ich weiß, dass Tom betrogen hat"
727,i know tom is done,i know tom is done,sé que Tom ha terminado,je sais que tom a fini,"Ich weiß, dass Tom fertig ist"
728,i know tom is fast,i know tom is fast,sé que tom es rápido,je sais que tom est rapide,"Ich weiß, Tom ist schnell"
729,i know tom is slow,i know tom is slow,sé que tom es lento,je sais que tom est lent,"Ich weiß, Tom ist langsam"
730,i know tom's widow,i know tom s widow,conozco a la viuda de tom,je connais la veuve de tom,Ich kenne Toms Witwe
731,i know all of them,i know all of them,los conozco a todos,je les connais tous,ich kenne sie alle
732,i know her address,i know her address,sé su dirección,je connais son adresse,Ich kenne ihre Adresse
733,i know him by name,i know him by name,lo conozco por su nombre,je le connais de nom,ich kenne ihn mit namen
734,i know his address,i know his address,sé su dirección,je connais son adresse,Ich kenne seine Adresse
735,i know it by heart,i know it by heart,lo sé de memoria,Je le connais par cœur,ich kenne es auswendig
736,i know nothing yet,i know nothing yet,no se nada todavia,je ne sais encore rien,ich weiß noch nichts
737,i know that's true,i know that is true,Sé que eso es verdad,je sais que c'est vrai,"Ich weiß, dass das stimmt"
738,i know the feeling,i know the feeling,conozco el sentimiento,Je connais ce sentiment,Ich kenne das Gefühl
739,i know those girls,i know those girls,conozco a esas chicas,je connais ces filles,Ich kenne diese Mädchen
740,i know those women,i know those women,conozco a esas mujeres,je connais ces femmes,Ich kenne diese Frauen
741,i know what i like,i know what i like,sé lo que me gusta,je sais ce que j'aime,"Ich weiß, was ich mag"
742,i know what i'd do,i know what i would do,sé lo que haría,je sais ce que je ferais,"Ich weiß, was ich tun würde"
743,i know what to say,i know what to say,yo se que decir,je sais quoi dire,"Ich weiß, was ich sagen soll"
744,i know who you are,i know who you are,Se quien eres,je sais qui tu es,ich weiß wer du bist
745,i know you have it,i know you have it,se que lo tienes,je sais que tu l'as,"Ich weiß, dass du es hast"
746,i know you love me,i know you love me,Se que me quieres,Je sais que tu m'aimes,"Ich weiß, du liebst mich"
747,i know your father,i know your father,conozco a tu padre,je connais ton père,Ich kenne deinen Vater
748,i know your mother,i know your mother,conozco a tu madre,je connais ta mère,Ich kenne deine Mutter
749,i lack imagination,i lack imagination,me falta imaginacion,je manque d'imagination,Mir fehlt die Vorstellungskraft
750,i laughed out loud,i laughed out loud,me rei en voz alta,j'ai éclaté de rire,Ich habe laut gelacht
751,i lay down to rest,i lay down to rest,me acosté a descansar,je me suis allongé pour me reposer,"Ich lege mich hin, um mich auszuruhen"
752,i lead a busy life,i lead a busy life,llevo una vida ocupada,je mène une vie bien remplie,Ich führe ein geschäftiges Leben
753,i led that mission,i led that mission,yo dirigí esa misión,j'ai dirigé cette mission,Ich habe diese Mission geleitet
754,i left it unlocked,i left it unlocked,lo deje desbloqueado,je l'ai laissé déverrouillé,Ich habe es unverschlossen gelassen
755,i left my bag here,i left my bag here,dejé mi bolso aquí,j'ai laissé mon sac ici,Ich habe meine Tasche hier gelassen
756,i left the country,i left the country,me fui del país,j'ai quitté le pays,Ich habe das Land verlassen
757,i let you catch me,i let you catch me,dejo que me atrapes,je t'ai laissé m'attraper,Ich lasse dich mich fangen
758,i like irish music,i like irish music,me gusta la musica irlandesa,j'aime la musique irlandaise,Ich mag irische Musik
759,i like a challenge,i like a challenge,me gusta el reto,j'aime un défi,Ich mag Herausforderungen
760,i like all of them,i like all of them,me gustan todos,je les aime tous,ich mag sie alle
761,i like being alone,i like being alone,me gusta estar solo,J'aime être tout seul,Ich mag es alleine zu sein
762,i like candlelight,i like candlelight,me gusta la luz de las velas,j'aime la chandelle,Ich mag Kerzenlicht
763,i like comic books,i like comic books,me gustan los cómics,j'aime les bandes dessinées,Ich mag Comics
764,i like disco music,i like disco music,me gusta la musica disco,j'aime la musique disco,Ich mag Discomusik
765,i like good coffee,i like good coffee,me gusta el buen cafe,j'aime le bon café,Ich mag guten Kaffee
766,i like it that way,i like it that way,me gusta de esa forma,je l'aime comme ça,Ich mag es so
767,i like living here,i like living here,me gusta vivir aqui,J'aime vivre ici,Ich wohne gerne hier
768,i like mathematics,i like mathematics,me gustan las matematicas,j'aime les mathématiques,Ich mag Mathematik
769,i like my teachers,i like my teachers,me gustan mis profesores,j'aime mes professeurs,Ich mag meine Lehrer
770,i like raspberries,i like raspberries,me gustan las frambuesas,j'aime les framboises,Ich mag Himbeeren
771,i like short poems,i like short poems,me gustan los poemas cortos,j'aime les poèmes courts,Ich mag kurze Gedichte
772,i like that answer,i like that answer,me gusta esa respuesta,j'aime cette réponse,Ich mag diese Antwort
773,i like their house,i like their house,me gusta su casa,j'aime leur maison,Ich mag ihr Haus
774,i like this answer,i like this answer,me gusta esta respuesta,j'aime cette réponse,Ich mag diese Antwort
775,i like this custom,i like this custom,me gusta esta costumbre,j'aime cette coutume,ich mag diesen Brauch
776,i like this office,i like this office,me gusta esta oficina,j'aime ce bureau,Ich mag dieses Büro
777,i like this season,i like this season,me gusta esta temporada,j'aime cette saison,Ich mag diese Jahreszeit
778,i like to be early,i like to be early,me gusta llegar temprano,j'aime être en avance,Ich bin gerne früh
779,i like to eat meat,i like to eat meat,me gusta comer carne,j'aime manger de la viande,Ich esse gerne Fleisch
780,i like to think so,i like to think so,Me gusta pensar que sí,j'aime le penser,das denke ich gerne
781,i like to watch tv,i like to watch tv,me gusta ver la televisión,J'aime regarder la tv,Ich möchte Fernsehen
782,i like translating,i like translating,me gusta traducir,j'aime traduire,ich übersetze gerne
783,i like watching tv,i like watching tv,Me gusta ver la televisión,J'aime regarder la télévision,Ich schaue gerne Fernsehen
784,i like windsurfing,i like windsurfing,me gusta el windsurf,j'aime la planche à voile,Ich mag Windsurfen
785,i like your mirror,i like your mirror,me gusta tu espejo,j'aime ton miroir,Ich mag deinen Spiegel
786,i like your outfit,i like your outfit,Me gusta tu ropa,J'aime ta tenue,Ich mag dein Outfit
787,i liked your story,i liked your story,me gusto tu historia,j'ai aimé ton histoire,Ich mochte deine Geschichte
788,i live in the city,i live in the city,yo vivo en la ciudad,J'habite en ville,ich lebe in der Stadt
789,i lived in poverty,i lived in poverty,yo vivia en la pobreza,j'ai vécu dans la pauvreté,Ich lebte in Armut
790,i looked around me,i looked around me,miré a mi alrededor,j'ai regardé autour de moi,Ich sah mich um
791,i lost my car keys,i lost my car keys,perdí las llaves de mi auto,j'ai perdu mes clés de voiture,Ich habe meine Autoschlüssel verloren
792,i lost my umbrella,i lost my umbrella,perdí mi paraguas,j'ai perdu mon parapluie,Ich habe meinen Regenschirm verloren
793,i lost your number,i lost your number,perdí tu número,j'ai perdu ton numéro,Ich habe deine Nummer verloren
794,i love korean food,i love korean food,me encanta la comida coreana,j'aime la nourriture coréenne,Ich liebe koreanisches Essen
795,i love a challenge,i love a challenge,me encanta un reto,j'aime un défi,Ich liebe Herausforderungen
796,i love apple juice,i love apple juice,me encanta el jugo de manzana,j'aime le jus de pomme,Ich liebe Apfelsaft
797,i love bearded men,i love bearded men,amo a los hombres barbudos,j'aime les hommes barbus,Ich liebe bärtige Männer
798,i love being alone,i love being alone,me encanta estar solo,j'aime être seul,ich liebe es allein zu sein
799,i love being right,i love being right,me encanta tener razón,j'aime avoir raison,ich liebe es recht zu haben
800,i love both of you,i love both of you,los amo a los dos,Je vous aime tous les deux,ich liebe euch beide
801,i love butterflies,i love butterflies,amo las mariposas,j'aime les papillons,Ich liebe Schmetterlinge
802,i love comic books,i love comic books,me encantan los cómics,j'aime les bandes dessinées,Ich liebe Comics
803,i love fairy tales,i love fairy tales,me encantan los cuentos de hadas,j'aime les contes de fées,Ich liebe Märchen
804,i love my children,i love my children,amo a mis hijos,j'aime mes enfants,Ich liebe meine Kinder
805,i love my daughter,i love my daughter,Amo a mi hija,J'aime ma fille,Ich liebe meine Tochter
806,i love summer rain,i love summer rain,me encanta la lluvia de verano,j'aime la pluie d'été,Ich liebe Sommerregen
807,i love your garden,i love your garden,amo tu jardin,j'aime ton jardin,Ich liebe deinen Garten
808,i love your jacket,i love your jacket,me encanta tu chaqueta,j'aime ta veste,Ich liebe deine Jacke
809,i love your outfit,i love your outfit,me encanta tu outfit,j'adore ta tenue,ich liebe dein Outfit
810,i loved that house,i loved that house,me encantaba esa casa,j'aimais cette maison,Ich liebte dieses Haus
811,i made a few calls,i made a few calls,hice algunas llamadas,j'ai passé quelques appels,Ich habe ein paar Anrufe getätigt
812,i made a pot roast,i made a pot roast,hice un asado,j'ai fait un rôti,Ich habe einen Schmorbraten gemacht
813,i made her a dress,i made her a dress,le hice un vestido,je lui ai fait une robe,Ich habe ihr ein Kleid gemacht
814,i made my decision,i made my decision,Tomé mi decisión,j'ai pris ma décision,ich habe meine entscheidung getroffen
815,i made no mistakes,i made no mistakes,no cometí errores,je n'ai fait aucune erreur,Ich habe keine Fehler gemacht
816,i made no promises,i made no promises,no hice promesas,je n'ai fait aucune promesse,ich habe nichts versprochen
817,i made photocopies,i made photocopies,hice fotocopias,j'ai fait des photocopies,ich habe fotokopien gemacht
818,i made them myself,i made them myself,los hice yo mismo,je les ai fait moi-même,ich habe sie selbst gemacht
819,i made you cookies,i made you cookies,te hice galletas,je t'ai fait des cookies,Ich habe dir Kekse gemacht
820,i may die tomorrow,i may die tomorrow,puedo morir mañana,je peux mourir demain,Ich kann morgen sterben
821,i may not graduate,i may not graduate,puede que no me gradúe,je ne peux pas être diplômé,Ich darf keinen Abschluss machen
822,i mean you no harm,i mean you no harm,no quiero hacerte daño,je ne te veux pas de mal,ich meine dir nichts Böses
823,i meant no offense,i meant no offense,no quise ofender,je ne voulais pas offenser,ich meinte nichts für ungut
824,i met an old woman,i met an old woman,conocí a una anciana,j'ai rencontré une vieille femme,Ich habe eine alte Frau kennengelernt
825,i met him just now,i met him just now,lo conocí hace un momento,je l'ai rencontré tout à l'heure,Ich habe ihn gerade getroffen
826,i miss tom's smile,i miss tom s smile,extraño la sonrisa de tom,le sourire de tom me manque,Ich vermisse Toms Lächeln
827,i miss her so much,i miss her so much,La extraño mucho,elle me manque tellement,ich vermisse sie so sehr
828,i miss you already,i miss you already,ya te extraño,Tu me manques déjà,ich vermisse dich jetzt schon
829,i miss you so much,i miss you so much,te extraño tanto,tu me manques tellement,ich vermisse dich so sehr
830,i missed my flight,i missed my flight,Yo perdí mi vuelo,J'ai raté mon vol,Ich habe meinen Flug verpasst
831,i missed you today,i missed you today,te extrañé hoy,tu m'as manqué aujourd'hui,Ich habe dich heute vermisst
832,i mopped the floor,i mopped the floor,trapeé el piso,j'ai lavé le sol,Ich habe den Boden gewischt
833,i moved last month,i moved last month,me mudé el mes pasado,j'ai déménagé le mois dernier,Ich bin letzten Monat umgezogen
834,i must be dreaming,i must be dreaming,debo estar soñando,Je dois être en train de rêver,Ich muss träumen
835,i must concentrate,i must concentrate,debo concentrarme,je dois me concentrer,Ich muss mich konzentrieren
836,i must destroy you,i must destroy you,debo destruirte,je dois te détruire,Ich muss dich zerstören
837,i must find my key,i must find my key,debo encontrar mi llave,je dois trouver ma clé,Ich muss meinen Schlüssel finden
838,i must make a call,i must make a call,debo hacer una llamada,je dois passer un appel,ich muss telefonieren
839,i need a mouse pad,i need a mouse pad,necesito una alfombrilla de ratón,j'ai besoin d'un tapis de souris,Ich brauche ein Mauspad
840,i need a secretary,i need a secretary,necesito una secretaria,j'ai besoin d'une secrétaire,Ich brauche eine Sekretärin
841,i need a volunteer,i need a volunteer,necesito un voluntario,j'ai besoin d'un volontaire,Ich brauche einen Freiwilligen
842,i need an envelope,i need an envelope,Necesito un sobre,J'ai besoin d'une enveloppe,Ich brauche einen Umschlag
843,i need another one,i need another one,necesito otro,j'en ai besoin d'un autre,ich brauche noch einen
844,i need hand lotion,i need hand lotion,necesito locion para manos,j'ai besoin de lotion pour les mains,Ich brauche Handlotion
845,i need information,i need information,necesito información,j'ai besoin d'informations,Ich benötige Informationen
846,i need inspiration,i need inspiration,necesito inspiración,j'ai besoin d'inspiration,Ich brauche Inspiration
847,i need some advice,i need some advice,Necesito un consejo,j'ai besoin de conseils,Ich brauche Rat
848,i need someone now,i need someone now,necesito a alguien ahora,j'ai besoin de quelqu'un maintenant,Ich brauche jetzt jemanden
849,i need to be alone,i need to be alone,Necesito estar solo,j'ai besoin d'être seule,Ich muss allein sein
850,i need to go there,i need to go there,Necesito ir allí,je dois y aller,ich muss da hin
851,i need to know now,i need to know now,necesito saber ahora,j'ai besoin de savoir maintenant,ich muss es jetzt wissen
852,i need your advice,i need your advice,necesito tu consejo,J'ai besoin de ton avis,ich brauche deinen Rat
853,i needed the money,i needed the money,necesitaba el dinero,j'avais besoin d'argent,Ich brauchte das Geld
854,i never blamed you,i never blamed you,nunca te culpé,je ne t'ai jamais reproché,Ich habe dir nie Vorwürfe gemacht
855,i never doubted it,i never doubted it,nunca lo dudé,je n'en ai jamais douté,Ich habe nie daran gezweifelt
856,i never drink wine,i never drink wine,nunca bebo vino,je ne bois jamais de vin,Ich trinke nie Wein
857,i never forgot you,i never forgot you,Nunca te olvidé,je ne t'ai jamais oublié,Ich werde dich nie vergessen
858,i never got caught,i never got caught,nunca me atraparon,je n'ai jamais été attrapé,Ich wurde nie erwischt
859,i never liked that,i never liked that,nunca me gusto eso,je n'ai jamais aimé ça,das hat mir nie gefallen
860,i never touch beer,i never touch beer,nunca toco cerveza,je ne touche jamais à la bière,Ich rühre nie Bier an
861,i never touched it,i never touched it,nunca lo toqué,je n'y ai jamais touché,Ich habe es nie berührt
862,i never was skinny,i never was skinny,nunca fui flaco,je n'ai jamais été maigre,Ich war nie dünn
