,English,English_cleaned,Spanish,French,German
1356,i'm no fool,i am no fool,no soy tonto,je ne suis pas dupe,Ich bin kein Narr
1357,i'm no hero,i am no hero,no soy un heroe,je ne suis pas un héros,Ich bin kein Held
1358,i'm no liar,i am no liar,no soy mentiroso,je ne suis pas un menteur,Ich bin kein Lügner
1359,i'm not tom,i am not tom,no soy tom,je ne suis pas tom,ich bin nicht tom
1360,i'm not fat,i am not fat,no estoy gordo,je ne suis pas gros,ich bin nicht fett
1361,i'm not mad,i am not mad,no estoy enojado,je ne suis pas fou,ich bin nicht sauer
1362,i'm not old,i am not old,no soy viejo,je ne suis pas vieux,ich bin nicht alt
1363,i'm not sad,i am not sad,No estoy triste,je ne suis pas triste,Ich bin nicht traurig
1364,i'm not shy,i am not shy,no soy tímido,je ne suis pas timide,ich bin nicht schüchtern
1365,i'm on duty,i am on duty,estoy de guardia,je suis de service,ich bin im Dienst
1366,i'm patient,i am patient,Soy paciente,je suis patient,ich bin geduldig
1367,i'm popular,i am popular,soy popular,je suis populaire,ich bin beliebt
1368,i'm psyched,i am psyched,estoy emocionado,je suis excité,ich bin psychedelisch
1369,i'm psychic,i am psychic,soy psíquico,je suis psychique,Ich bin psychisch
1370,i'm puzzled,i am puzzled,Estoy confundido,je suis perplexe,Ich bin verwirrt
1371,i'm reading,i am reading,Estoy leyendo,je suis en train de lire,ich lese
1372,i'm relaxed,i am relaxed,Estoy relajado,je suis détendue,ich bin entspannt
1373,i'm retired,i am retired,Soy jubilado,je suis à la retraite,ich bin in Rente
1374,i'm selfish,i am selfish,soy egoísta,je suis égoïste,ich bin egoistisch
1375,i'm serious,i am serious,lo digo en serio,je suis sérieux,ich meine es ernst
1376,i'm shocked,i am shocked,Estoy impactado,Je suis choqué,ich bin schockiert
1377,i'm sincere,i am sincere,Soy sincero,Je suis sincère,ich bin aufrichtig
1378,i'm sloshed,i am sloshed,estoy salpicado,je suis bourré,ich bin platt
1379,i'm smashed,i am smashed,estoy destrozado,je suis brisé,ich bin zerschlagen
1380,i'm so cold,i am so cold,yo tengo mucho frio,j'ai si froid,Mir ist so kalt
1381,i'm so full,i am so full,Estoy tan lleno,je suis si plein,ich bin so voll
1382,i'm so glad,i am so glad,estoy tan orgulloso,Je suis si heureux,ich freue mich so
1383,i'm starved,i am starved,estoy muerto de hambre,je suis affamé,ich bin verhungert
1384,i'm staying,i am staying,me estoy quedando,Je reste,ich bleibe
1385,i'm stuffed,i am stuffed,Estoy lleno,je suis bourré,ich bin voll
1386,i'm stunned,i am stunned,estoy atónito,je suis abasourdi,Ich bin geschockt
1387,i'm talking,i am talking,estoy hablando,je parle,ich spreche
1388,i'm teasing,i am teasing,estoy bromeando,je taquine,Ich necke
1389,i'm thirsty,i am thirsty,Tengo sed,j'ai soif,ich bin durstig
1390,i'm through,i am through,he terminado,j'en ai fini,ich bin durch
1391,i'm too fat,i am too fat,estoy demasiado gordo,je suis trop gros,ich bin zu dick
1392,i'm touched,i am touched,Me conmueve,je suis touché,ich bin gerührt
1393,i'm trapped,i am trapped,estoy atrapado,je suis piégé,ich bin gefangen
1394,i'm unarmed,i am unarmed,estoy desarmado,je ne suis pas armé,ich bin unbewaffnet
1395,i'm unhappy,i am unhappy,soy infeliz,je suis malheureux,Ich bin unglücklich
1396,i'm unlucky,i am unlucky,Tengo mala suerte,je suis malchanceux,Ich bin unglücklich
1397,i'm wealthy,i am wealthy,soy rico,je suis riche,Ich bin wohlhabend
1398,i'm winning,i am winning,Estoy ganando,je suis en train de gagner,I bin am Gewinnen
1399,i'm working,i am working,estoy trabajando,je suis en train de travailler,Ich arbeite gerade
1400,i'm worried,i am worried,Estoy preocupado,je suis inquiet,ich bin besorgt
1401,i've failed,i have failed,He fallado,j'ai échoué,ich habe versagt
1402,ignore that,ignore that,ignora eso,ignorer ça,ignoriere das
1403,ignore them,ignore them,ingnóralos,ignore les,ignoriere sie
1404,is tom here,is tom here,es tom aquí,est-ce que tom est là,ist Tom hier
1405,is tom hurt,is tom hurt,¿Tom está herido?,est-ce que tom est blessé,ist tom verletzt
1406,is tom lazy,is tom lazy,es tom perezoso,est-ce que tom est paresseux,ist Tom faul
1407,is tom rich,is tom rich,es tom rico,est tom riche,ist tom reich
1408,is tom safe,is tom safe,es tom seguro,est-ce que tom est en sécurité,ist Tom sicher
1409,is tom sure,is tom sure,está seguro,est-ce sûr,ist Tom sicher
1410,is tom well,is tom well,esta bien,va bien,Tom geht es gut
1411,is he right,is he right,¿Tiene razón?,a-t-il raison,hat er recht
1412,is it clean,is it clean,está limpio,est-ce propre,ist es sauber
1413,is it clear,is it clear,Está limpio,est-ce clair,ist das klar
1414,is it dirty,is it dirty,esta sucio,est-ce sale,ist es schmutzig
1415,is it fatal,is it fatal,es fatal,est-ce mortel,ist es tödlich
1416,is it legal,is it legal,es legal,est-ce légal,ist es legal
1417,is it ready,is it ready,Está listo,est-ce pret,ist es fertig
1418,is it to go,is it to go,es para ir,est-ce pour aller,soll es gehen
1419,is it yours,is it yours,es tuyo,est-ce le vôtre,ist es deins
1420,is she gone,is she gone,¿Se ha ido?,est-elle partie,ist sie weg
1421,is that tom,is that tom,es ese tom,est-ce que tom,ist das tom
1422,is that all,is that all,eso es todo,est-ce tout,ist das alles
1423,is that you,is that you,Eres tu,est-ce vous,sind Sie das
1424,is this art,is this art,es este arte,est-ce de l'art,ist diese Kunst
1425,it can't be,it cannot be,no puede ser,ça ne peut pas être,es kann nicht sein
1426,it happened,it happened,ocurrió,c'est arrivé,es passierte
1427,it is foggy,it is foggy,está nublado,c'est brumeux,es ist neblig
1428,it may rain,it may rain,puede llover,il pourrait pleuvoir,es wird vielleicht regnen
1429,it may snow,it may snow,puede nevar,il peut neiger,es kann schneien
1430,it was fair,it was fair,fue justo,c'était juste,es war gerecht
1431,it was flat,it was flat,era plano,c'était plat,es war flach
1432,it was hard,it was hard,fue dificil,c'était difficile,es war schwer
1433,it was long,it was long,fue largo,c'était long,es war lang
1434,it'll break,it will break,se romperá,ça va casser,es wird brechen
1435,it's 50 yen,it is 50 yen,son 50 yenes,c'est 50 yens,Es kostet 50 Yen
1436,it's monday,it is monday,es lunes,c'est lundi,Es ist Montag
1437,it's a doll,it is a doll,es una muñeca,c'est une poupée,es ist eine Puppe
1438,it's a fact,it is a fact,es un hecho,c'est un fait,es ist eine Tatsache
1439,it's a fake,it is a fake,es falso,c'est un faux,es ist eine Fälschung
1440,it's a rule,it is a rule,es una regla,c'est une regle,es ist eine Regel
1441,it's a scam,it is a scam,es una estafa,c'est une arnaque,es ist ein Betrug
1442,it's a sign,it is a sign,es una señal,c'est un signe,es ist ein Zeichen
1443,it's a song,it is a song,es una cancion,c'est une chanson,es ist ein Lied
1444,it's all ok,it is all ok,todo está bien,tout va bien,Es ist alles in Ordnung
1445,it's broken,it is broken,está roto,elle est cassée,Es ist kaputt
1446,it's cloudy,it is cloudy,está nublado,C'est nuageux,es ist bewölkt
1447,it's ironic,it is ironic,Es irónico,c'est ironique,es ist ironisch
1448,it's locked,it is locked,está bloqueado,c'est verouillé,es ist verschlossen
1449,it's my job,it is my job,es mi trabajo,C'est mon travail,es ist mein Job
1450,it's no use,it is no use,no tiene uso,il est inutile,es nützt nichts
1451,it's not us,it is not us,no somos nosotros,ce n'est pas nous,es sind nicht wir
1452,it's poison,it is poison,es veneno,c'est du poison,es ist Gift
1453,it's secret,it is secret,Es secreto,C'est secret,Es ist geheim
1454,it's silent,it is silent,es silencioso,c'est silencieux,es ist still
1455,it's spring,it is spring,es primavera,c'est le printemps,es ist Frühling
1456,it's stupid,it is stupid,es estúpido,c'est stupide,es ist dumm
1457,it's urgent,it is urgent,es urgente,c'est urgent,es eilt
1458,it's warmer,it is warmer,es más cálido,il fait plus chaud,es ist wärmer
1459,just say no,just say no,solo di no,Dis juste non,Sag einfach nein
1460,keep trying,keep trying,sigue intentando,continue d'essayer,weiter versuchen
1461,let me help,let me help,Déjame ayudar,laisse moi aider,Lass mich helfen
1462,let me know,let me know,hágamelo saber,fais-moi savoir,Gib mir Bescheid
1463,let me talk,let me talk,Déjame hablar,laisse moi parler,Lass mich reden
1464,let's begin,let us begin,empecemos,commençons,Lasst uns beginnen
1465,let's dance,let us dance,Déjanos bailar,Laissez-nous danser,tanzen wir
1466,let's do it,let us do it,Dejanos hacerlo,laissez-nous faire,Lass es uns machen
1467,let's drink,let us drink,bebamos,buvons,lass uns trinken
1468,let's hurry,let us hurry,démonos prisa,dépêchez-vous,beeilen wir uns
1469,let's party,let us party,vamos de fiesta,faisons la fête,lass uns feiern
1470,let's split,let us split,dividámonos,séparons-nous,lass uns trennen
1471,let's start,let us start,Dejanos empezar,Commençons,Lass uns anfangen
1472,life is fun,life is fun,la vida es divertida,la vie est amusante,Das Leben macht Spaß
1473,look around,look around,mira alrededor,regarder autour,umschauen
1474,lunch is on,lunch is on,almuerzo ya está,le déjeuner est en cours,Mittagessen ist angesagt
1475,make a list,make a list,Hacer una lista,fais une liste,machen Sie eine Liste
1476,make a wish,make a wish,pide un deseo,faire un vœu,Wünsch dir was
1477,many thanks,many thanks,muchas gracias,Merci beaucoup,Danke schön
1478,may i begin,may i begin,puedo empezar,puis-je commencer,darf ich anfangen
1479,memorize it,memorize it,memorizarlo,Retiens ça,Merke es dir
1480,money talks,money talks,el dinero habla,L'argent parle,Geld spricht
1481,need a lift,need a lift,necesito un aventón,besoin d'un transport,brauche eine Mitfahrgelegenheit
1482,nice timing,nice timing,buen momento,bon moment,gutes Timing
1483,no means no,no means no,no significa no,non veut dire non,"Nein heißt, nein"
1484,no one came,no one came,nadie vino,personne n'est venu,niemand kam
1485,no one died,no one died,Nadie murió,personne n'est mort,niemand starb
1486,no one knew,no one knew,nadie sabía,personne ne savait,niemand wusste
1487,no one left,no one left,no queda nadie,plus personne,niemand übrig
1488,nobody came,nobody came,Nadie vino,personne n'est venu,Niemand ist gekommen
1489,nobody died,nobody died,nadie murió,personne n'est mort,niemand starb
1490,now i'm sad,now i am sad,ahora estoy triste,maintenant je suis triste,Jetzt bin ich traurig
1491,now we wait,now we wait,ahora esperamos,maintenant nous attendons,jetzt warten wir
1492,ok i agree,ok i agree,OK estoy de acuerdo,OK je suis d'accord,"Ok, ich stimme zu"
1493,"oh, come on",oh  come on,Oh vamos,oh allez,Ach komm schon
1494,pick a card,pick a card,Toma una carta,prenez une carte,nimm eine Karte
1495,pick a date,pick a date,selecciona una fecha,choisis une date,wähle ein Datum
1496,plants grow,plants grow,Las plantas crecen,les plantes poussent,Pflanzen wachsen
1497,please come,please come,por favor venga,s'il te plaît viens,bitte komm
1498,please sing,please sing,"por favor, canta",s'il te plait chante,bitte sing
1499,please stay,please stay,por favor quédate,reste s'il te plait,Bitte bleibe
1500,please stop,please stop,por favor deje de,"s'il te plaît, arrête",bitte hör auf
1501,please wait,please wait,espere por favor,"S'il vous plaît, attendez",Warten Sie mal
1502,put it back,put it back,ponerlo de nuevo,remettre,Leg es zurück
1503,put it down,put it down,bajalo,pose le,Leg es runter
1504,release him,release him,sueltenlo,Libère-le,lass ihn los
1505,remember it,remember it,recuerdalo,Souviens toi,erinnere dich dran
1506,say goodbye,say goodbye,decir adiós,dites au revoir,Auf wiedersehen sagen
1507,send him in,send him in,enviarlo adentro,envoie-le dans,schick ihn rein
1508,shall we go,shall we go,nos vamos,on y va,sollen wir gehen
1509,she blushed,she blushed,ella se sonrojó,elle a rougi,Sie errötete
1510,she fainted,she fainted,se desmayó,elle s'est évanouie,sie fiel in Ohnmacht
1511,she hit him,she hit him,ella lo golpeó,elle l'a frappé,sie hat ihn geschlagen
1512,she is curt,she is curt,ella es corta,elle est sèche,sie ist knapp
1513,she is dead,she is dead,está muerta,elle est morte,Sie ist tot
1514,she is kind,she is kind,ella es amable,elle est gentille,Sie ist nett
1515,she is late,she is late,ella llega tarde,elle est en retard,Sie ist spät
1516,she woke up,she woke up,ella se despertó,elle s'est réveillée,Sie wachte auf
1517,she's a dog,she is a dog,ella es un perro,c'est un chien,sie ist ein hund
1518,she's a fox,she is a fox,ella es un zorro,elle est un renard,sie ist ein fuchs
1519,should i go,should i go,debo ir,dois-je y aller,sollte ich gehen
1520,sleep tight,sleep tight,sueño profundo,dormez bien,Schlaf gut
1521,stand aside,stand aside,quedarse a un lado,rester à l'écart,beiseite stehen
1522,stand still,stand still,estarse quieto,rester immobile,still stehen
1523,start again,start again,empezar de nuevo,recommencer,Fang nochmal an
1524,stay in bed,stay in bed,quedate en la cama,garder le lit,im Bett bleiben
1525,stay inside,stay inside,permanecer en el interior,rester à l'intérieur,Bleib drinnen
1526,step inside,step inside,Un paso adentro,entrez,tritt ein
1527,stop crying,stop crying,Para de llorar,arrête de pleurer,Hör auf zu weinen
1528,stop trying,stop trying,deja de intentar,arrêter d'essayer,aufhören zu versuchen
1529,take a bath,take a bath,tómate un baño,prendre un bain,ein Bad nehmen
1530,take a bite,take a bite,toma un mordisco,prendre une bouchée,nimm einen Bissen
1531,take a card,take a card,tomar una tarjeta,prendre une carte,eine Karte nehmen
1532,take a look,take a look,echar un vistazo,regarde,Schau mal
1533,take a rest,take a rest,descansar,repose toi un peu,nimm den Rest
1534,take a seat,take a seat,toma asiento,Assieds-toi,Nimm Platz
1535,take a walk,take a walk,Dar un paseo,faire une promenade,spazieren gehen
1536,take it all,take it all,Tómalo todo,Prends tout,Nimm alles
1537,"tea, please",tea  please,Té por favor,thé s'il vous plaît,Tee bitte
1538,that helped,that helped,eso ayudó,qui a aidé,das hat geholfen
1539,that is all,that is all,eso es todo,c'est tout,das ist alles
1540,that worked,that worked,eso funciono,ça a marché,das hat funktioniert
1541,that's cool,that is cool,esta genial,c'est cool,Das ist cool
1542,that's easy,that is easy,eso es fácil,c'est facile,das ist einfach
1543,that's free,that is free,eso es gratis,c'est gratuit,das ist kostenlos
1544,that's hard,that is hard,Eso es dificil,c'est dur,das ist schwer
1545,that's hers,that is hers,eso es de ella,c'est la sienne,das ist ihrs
1546,that's icky,that is icky,eso es asqueroso,c'est dégueulasse,das ist eklig
1547,that's lame,that is lame,eso es cojo,c'est nul,das ist lahm
1548,that's life,that is life,eso es vida,c'est la vie,So ist das Leben
1549,that's mine,that is mine,eso es mio,c'est à moi,das ist meins
1550,that's true,that is true,eso es verdad,c'est vrai,das ist wahr
1551,that's ugly,that is ugly,eso es feo,c'est moche,das ist hässlich
1552,that's wise,that is wise,eso es sabio,c'est sage,das ist weise
1553,the tv's on,the tv s on,la televisión está encendida,la télé est allumée,der fernseher ist an
1554,there he is,there he is,ahi esta,le voilà,da ist er
1555,there it is,there it is,ahí está,le voilà,da ist es
1556,they burned,they burned,quemaron,ils ont brûlé,sie brannten
1557,they got it,they got it,lo consiguieron,ils l'ont eu,sie haben es
1558,they hugged,they hugged,se abrazaron,ils se sont étreints,sie umarmten sich
1559,they kissed,they kissed,se besaron,ils se sont embrassés,Sie haben sich geküsst
1560,they obeyed,they obeyed,ellos obedecieron,ils obéissaient,sie gehorchten
1561,they smiled,they smiled,ellos sonrieron,ils ont souri,Sie lächelten
1562,they're bad,they are bad,ellos son malos,ils sont mauvais,Sie sind schlecht
1563,they're old,they are old,son viejos,ils sont vieux,Sie sind alt
1564,think again,think again,piensa otra vez,détrompez-vous,Denk nochmal
1565,this is bad,this is bad,esto es malo,c'est mauvais,das ist schlecht
1566,this is big,this is big,Esto es grande,c'est grand,das ist groß
1567,this is fun,this is fun,esto es divertido,C'est marrant,Das macht Spaß
1568,this is his,this is his,Este es él,C'est son,das ist seins
1569,this is new,this is new,Esto es nuevo,c'est nouveau,das ist neu
1570,this is odd,this is odd,esto es raro,c'est étrange,das ist komisch
1571,this stinks,this stinks,esto apesta,Ça pue,das stinkt
1572,tom blinked,tom blinked,Tom parpadeó,Tom cligna des yeux,Tom blinzelte
1573,tom blushed,tom blushed,Tom se sonrojó,tom a rougi,Tom errötete
1574,tom changed,tom changed,Tom cambió,Tom a changé,tom hat sich verändert
1575,tom coughed,tom coughed,Tom tosió,Tom a toussé,Tom hustete
1576,tom drowned,tom drowned,Tom se ahogó,Tom s'est noyé,tom ertrunken
1577,tom inhaled,tom inhaled,tom inhaló,tom inhalé,Tom atmete ein
1578,tom is bald,tom is bald,tom es calvo,tom est chauve,Tom hat eine Glatze
1579,tom is dead,tom is dead,Tom está muerto,tom est mort,Tom ist tot
1580,tom is hurt,tom is hurt,Tom está herido,tom est blessé,Tom ist verletzt
1581,tom is lazy,tom is lazy,tom es perezoso,Tom est paresseux,Tom ist faul
1582,tom is nuts,tom is nuts,Tom está loco,Tom est fou,Tom ist verrückt
1583,tom is rude,tom is rude,tom es grosero,tom est grossier,Tom ist unhöflich
1584,tom is safe,tom is safe,Tom está a salvo,tom est en sécurité,Tom ist in Sicherheit
1585,tom is sexy,tom is sexy,tom es sexy,tom est sexy,Tom ist sexy
1586,tom is slow,tom is slow,tom es lento,tom est lent,Tom ist langsam
1587,tom is tall,tom is tall,tom es alto,tom est grand,Tom ist groß
1588,tom is weak,tom is weak,Tom es débil,tom est faible,Tom ist schwach
1589,tom is wise,tom is wise,tom es sabio,tom est sage,Tom ist weise
1590,tom laughed,tom laughed,tom se rio,Tom a ri,Tom lachte
1591,tom left me,tom left me,tom me dejo,Tom m'a quitté,Tom hat mich verlassen
1592,tom listens,tom listens,tom escucha,tom écoute,Tom hört zu
1593,tom refused,tom refused,tom se negó,Tom a refusé,Tom lehnte ab
1594,tom said hi,tom said hi,tom dijo hola,tom a dit bonjour,tom hat hallo gesagt
1595,tom said no,tom said no,tom dijo que no,tom a dit non,tom sagte nein
1596,tom sweated,tom sweated,Tom sudó,Tom a sué,Tom schwitzte
1597,tom took it,tom took it,tom lo tomó,Tom l'a pris,Tom hat es genommen
1598,tom'll call,tom ll call,Tom llamará,Tom va appeler,Tom wird anrufen
1599,tom'll come,tom ll come,Tom vendrá,tom viendra,Tom wird kommen
1600,tom'll quit,tom ll quit,Tom dejará de fumar,tom va quitter,Tom wird aufhören
1601,tom's alive,tom s alive,Tom está vivo,Tom est vivant,Tom lebt
1602,tom's alone,tom s alone,Tom está solo,Tom est seul,Tom ist allein
1603,tom's angry,tom s angry,Tom está enojado,Tom est en colère,Tom ist wütend
1604,tom's awake,tom s awake,Tom está despierto,Tom est réveillé,Tom ist wach
1605,tom's bored,tom s bored,Tom está aburrido,Tom s'ennuie,Tom ist gelangweilt
1606,tom's crazy,tom s crazy,Tom está loco,tom est fou,Tom ist verrückt
1607,tom's drunk,tom s drunk,Tom está borracho,Tom est ivre,Tom ist betrunken
1608,tom's dying,tom s dying,Tom se está muriendo,tom est en train de mourir,Tom liegt im Sterben
1609,tom's funny,tom s funny,tom es divertido,tom est drôle,Tom ist lustig
1610,tom's lucky,tom s lucky,tom tiene suerte,Tom a de la chance,Tom hat Glück
1611,tom's lying,tom s lying,Tom está mintiendo,Tom ment,Tom lügt
1612,tom's sorry,tom s sorry,tom lo siento,tom est désolé,tom tut es leid
1613,tom's wrong,tom s wrong,Tom está equivocado,tom a tort,Tom liegt falsch
1614,try to rest,try to rest,trata de descansar,Essayez de vous reposer,"Versuche, dich auszuruhen"
1615,turn around,turn around,Giro de vuelta,tourner autour,Dreh dich um
1616,turn it off,turn it off,apágalo,éteignez-le,schalte es aus
1617,wait for us,wait for us,esperanos,attends-nous,warte auf uns
1618,wake tom up,wake tom up,despierta a tom,réveille toi,wecke tom auf
1619,walk slowly,walk slowly,Camina despacio,marche doucement,geh langsam
1620,war is evil,war is evil,la guerra es mala,la guerre c'est mal,Krieg ist böse
1621,war is hell,war is hell,la guerra es el infierno,La guerre c'est l'enfer,Krieg ist die Hölle
1622,was i wrong,was i wrong,Estaba equivocado,avais-je tort,Lag ich falsch
1623,was it good,was it good,era bueno,était-ce bien,war es gut
1624,we all know,we all know,todos sabemos,nous savons tous,wir wissen alle
1625,we all quit,we all quit,todos renunciamos,nous avons tous abandonné,wir kündigen alle
1626,we all work,we all work,todos trabajamos,nous travaillons tous,wir alle arbeiten
1627,we are here,we are here,estamos aquí,nous sommes ici,wir sind hier
1628,we broke up,we broke up,terminamos,Nous nous sommes séparés,wir haben uns getrennt
1629,we can meet,we can meet,Podemos encontrarnos,nous pouvons nous rencontrer,wir können uns treffen
1630,we can talk,we can talk,podemos hablar,on peut parler,wir können reden
1631,we can wait,we can wait,podemos esperar,Nous pouvons attendre,Wir können warten
1632,we can't go,we cannot go,no podemos ir,nous ne pouvons pas aller,wir können nicht gehen
1633,we did fine,we did fine,lo hicimos bien,nous avons bien fait,wir haben es gut gemacht
1634,we did that,we did that,hicimos eso,on a fait ça,das haben wir gemacht
1635,we found it,we found it,lo encontramos,nous l'avons trouvé,wir haben es gefunden
1636,we know him,we know him,lo conocemos,nous le connaissons,wir kennen ihn
1637,we like tom,we like tom,nos gusta tom,nous aimons tom,Wir mögen Tom
1638,we like him,we like him,nos gusta,nous l'aimons,wir mögen ihn
1639,we miss you,we miss you,te echamos de menos,Tu nous manques,wir vermissen dich
1640,we must act,we must act,debemos actuar,nous devons agir,wir müssen handeln
1641,we must run,we must run,debemos correr,nous devons courir,wir müssen rennen
1642,we must try,we must try,debemos intentar,nous devons essayer,wir müssen es versuchen
1643,we need tom,we need tom,necesitamos tom,nous avons besoin de tom,wir brauchen tom
1644,we need you,we need you,te necesitamos,nous avons besoin de toi,Wir brauchen Sie
1645,we promised,we promised,prometimos,nous avons promis,wir versprachen
1646,we remember,we remember,recordamos,nous nous souvenons,wir erinnern
1647,we survived,we survived,sobrevivimos,Nous avons survécu,wir überlebten
1648,we want tom,we want tom,queremos a tom,nous voulons tom,wir wollen tom
1649,we want one,we want one,queremos uno,nous en voulons un,wir wollen einen
1650,we'll check,we will check,comprobaremos,nous vérifierons,wir werden prüfen
1651,we'll dance,we will dance,bailaremos,nous danserons,Wir werden tanzen
1652,we'll drive,we will drive,conduciremos,nous conduirons,wir werden fahren
1653,we'll fight,we will fight,pelearemos,nous allons nous battre,wir werden kämpfen
1654,we'll hurry,we will hurry,nos daremos prisa,nous allons nous dépêcher,wir werden uns beeilen
1655,we'll share,we will share,compartiremos,Nous partagerons,wir werden teilen
1656,we'll shoot,we will shoot,dispararemos,nous tirerons,wir werden schießen
1657,we'll stand,we will stand,estaremos de pie,nous resterons debout,wir werden stehen
1658,we'll start,we will start,empezaremos,on va commencer,wir werden starten
1659,we're alone,we are alone,estamos solos,nous sommes seuls,wir sind allein
1660,we're angry,we are angry,estamos enfadados,Nous sommes en colère,wir sind wütend
1661,we're armed,we are armed,estamos armados,nous sommes armés,wir sind bewaffnet
1662,we're bored,we are bored,estamos aburridos,Nous sommes ennuyés,wir sind gelangweilt
1663,we're broke,we are broke,estamos en quiebra,nous sommes fauchés,wir sind pleite
1664,we're dying,we are dying,Nos estamos muriendo,nous mourons,wir sterben
1665,we're early,we are early,estamos temprano,nous sommes en avance,wir sind früh dran
1666,we're going,we are going,vamos,nous allons,wir gehen
1667,we're happy,we are happy,estamos felices,nous sommes heureux,wir sind glücklich
1668,we're ready,we are ready,estamos listos,Nous sommes prêts,wir sind bereit
1669,we're saved,we are saved,somos salvos,nous sommes sauvés,wir sind gerettet
1670,we're smart,we are smart,somos inteligentes,nous sommes intelligents,Wir sind schlau
1671,we're sorry,we are sorry,lo sentimos,nous sommes désolés,es tut uns leid
1672,we're stuck,we are stuck,estamos atascados,nous sommes bloqués,Wir stecken fest
1673,we're tired,we are tired,estamos cansados,nous sommes fatigués,wir sind müde
1674,we're twins,we are twins,Somos gemelos,nous sommes jumeaux,wir sind Zwillinge
1675,what a bore,what a bore,que aburrido,Quel ennui,wie langweilig
1676,what a dope,what a dope,qué tonto,quelle drogue,was für ein doof
1677,what a drag,what a drag,Qué lata,quelle galère,was für ein Langeweiler
1678,what a dump,what a dump,qué desorden,quel dépotoir,Was für ein Müll
1679,what a heel,what a heel,que talón,quel talon,Was für ein Absatz
1680,what a jerk,what a jerk,que idiota,Quel crétin,was für ein Idiot
1681,what a joke,what a joke,que broma,quelle blague,was für ein Witz
1682,what a loss,what a loss,que pérdida,Quelle perte,was für ein Verlust
1683,what a mess,what a mess,que desastre,Quel bordel,was für ein Chaos
1684,what a pain,what a pain,que dolor,quelle douleur,Was für ein Schmerz
1685,what a pity,what a pity,Qué pena,Quel dommage,was für eine Schande
1686,what a team,what a team,pero que equipo,quelle équipe,was für ein Team
1687,what is art,what is art,que es arte,qu'est-ce que l'art,was ist Kunst
1688,what was it,what was it,Qué era,Qu'est-ce que c'était,was war es
1689,what'd i do,what d i do,que hago,que dois-je faire,Was habe ich getan?
1690,what's that,what is that,¿qué es eso?,qu'est-ce que c'est,Was ist das
1691,what's this,what is this,¿qué es esto?,qu'est-ce que c'est,was ist das
1692,where is he,where is he,donde esta el,où est-il,wo ist er
1693,where is it,where is it,Dónde está,où est-il,wo ist es
1694,where was i,where was i,donde estaba,où étais-je,wo war ich
1695,where's tom,where is tom,Dónde está Tom,où est Tom,Wo ist Tom
1696,who are you,who are you,quién eres tú,qui es-tu,wer bist du
1697,who cheated,who cheated,quien engañó,qui a triché,wer betrogen hat
1698,who drew it,who drew it,quien lo dibujó,qui l'a dessiné,wer hat es gezeichnet
1699,who escaped,who escaped,quien escapó,qui s'est échappé,der entkommen ist
1700,who is next,who is next,quién es el siguiente,qui est le prochain,Wer ist der nächste
1701,who owns it,who owns it,quien es el dueño,qui le possède,Wem gehört es
1702,who's going,who is going,quien va,qui y va,Wer geht
1703,who's there,who is there,Quién está ahí,Qui est là,Wer ist da
1704,whose is it,whose is it,de quien es,A qui est-ce,wem gehört das
1705,will it fit,will it fit,¿encajará?,ira-t-il,Wird es passen
1706,will you go,will you go,Irás,irez-vous,wirst du gehen
1707,work slowly,work slowly,trabaja despacio,travailler lentement,langsam arbeiten
1708,you are big,you are big,eres grande,tu es grand,Du bist groß
1709,you are mad,you are mad,estás loco,tu es fou,du bist wütend
1710,you cheated,you cheated,hiciste trampa,tu as triché,Du hast betrogen
1711,you fainted,you fainted,te desmayaste,Tu t'es évanouie,Du wurdest ohnmächtig
1712,you hurt me,you hurt me,me lastimaste,tu me fais mal,du tust mir weh
1713,you may sit,you may sit,puedes sentarte,vous pouvez vous asseoir,du darfst sitzen
1714,you must go,you must go,tienes que ir,tu dois y aller,du musst gehen
1715,you woke me,you woke me,me despertaste,tu m'as réveillé,du hast mich geweckt
1716,you're back,you are back,regresaste,tu es de retour,Sie sind zurück
1717,you're cool,you are cool,eres genial,t'es cool,du bist cool
1718,you're fair,you are fair,eres justo,tu es juste,du bist gerecht
1719,you're fine,you are fine,estás bien,tu vas bien,dir geht es gut
1720,you're free,you are free,estas libre,tu es libre,du bist frei
1721,you're good,you are good,eres bueno,tu es bon,du bist gut
1722,you're kind,you are kind,usted es amable,vous êtes gentil,du bist nett
1723,you're late,you are late,llegas tarde,tu es en retard,du bist spät
1724,you're lazy,you are lazy,eres un vago,vous êtes paresseux,du bist faul
1725,you're lost,you are lost,estás perdido,vous êtes perdu,du bist verloren
1726,you're mean,you are mean,eres malo,vous êtes méchant,du bist gemein
1727,you're nice,you are nice,eres agradable,tu es gentil,du bist nett
1728,you're nuts,you are nuts,estas loco,tu es cinglée,du bist verrückt
1729,you're rich,you are rich,tu eres rico,tu es riche,du bist reich
1730,you're rude,you are rude,usted es grosero,tu es grossier,Du bist gemein
1731,you're safe,you are safe,estás seguro,tu es en sécurité,du bist sicher
1732,you're sick,you are sick,usted está enfermo,tu es malade,du bist krank
1733,you're thin,you are thin,usted es delgado,Tu es mince,du bist dünn
1734,you're weak,you are weak,eres débil,tu es faible,Du bist schwach
1735,you're wise,you are wise,Eres sabio,vous êtes sage,Du bist weise
1736,a car cut in,a car cut in,un auto intervino,une voiture coupée,ein Auto eingefahren
