,English,English_cleaned,Spanish,French,German
589,i liked that book,i liked that book,me gusto ese libro,j'ai aimé ce livre,Ich mochte dieses Buch
590,i liked that song,i liked that song,me gusto esa cancion,j'ai aimé cette chanson,Ich mochte das Lied
591,i liked that wine,i liked that wine,me gusto ese vino,j'ai aimé ce vin,Ich mochte diesen Wein
592,i liked the movie,i liked the movie,me gusto la pelicula,J'ai aimé le film,Ich mochte den Film
593,i liked this book,i liked this book,me gusto este libro,j'ai aimé ce livre,Ich mochte dieses Buch
594,i liked this film,i liked this film,me gusto esta pelicula,j'ai aimé ce film,Ich mochte diesen Film
595,i lit the candles,i lit the candles,encendí las velas,j'ai allumé les bougies,Ich habe die Kerzen angezündet
596,i live here alone,i live here alone,vivo aquí solo,je vis ici seul,Ich lebe hier alleine
597,i live in a hotel,i live in a hotel,vivo en un hotel,je vis dans un hôtel,Ich wohne in einem Hotel
598,i live in comfort,i live in comfort,vivo en la comodidad,je vis dans le confort,ich lebe bequem
599,i live near a dam,i live near a dam,vivo cerca de una represa,j'habite près d'un barrage,Ich wohne in der Nähe eines Staudamms
600,i locked the door,i locked the door,cerré la puerta,j'ai verrouillé la porte,Ich habe die Tür abgeschlossen
601,i lost an earring,i lost an earring,perdí un pendiente,j'ai perdu une boucle d'oreille,Ich habe einen Ohrring verloren
602,i lost everything,i lost everything,Lo perdí todo,j'ai tout perdu,ich habe alles verloren
603,i lost my balance,i lost my balance,perdí el equilibrio,j'ai perdu mon équilibre,Ich verlor mein Gleichgewicht
604,i lost my car key,i lost my car key,perdí la llave de mi auto,j'ai perdu ma clé de voiture,Ich habe meinen Autoschlüssel verloren
605,i lost my glasses,i lost my glasses,Perdí mis gafas,J'ai perdu mes lunettes,Ich habe meine Brille verloren
606,i love all of you,i love all of you,Los amo a todos ustedes,je vous aime tous,ich liebe euch alle
607,i love doing this,i love doing this,me encanta hacer esto,j'adore faire ça,"Ich liebe es, das zu tun"
608,i love hamburgers,i love hamburgers,amo las hamburguesas,j'adore les hamburgers,Ich liebe Hamburger
609,"i love music, too",i love music  too,yo tambien amo la musica,j'aime la musique aussi,ich liebe musik auch
610,i love my country,i love my country,amo mi país,J'aime mon pays,ich liebe mein Land
611,i love my friends,i love my friends,quiero a mis amigos,J'aime mes amis,ich liebe meine Freunde
612,i love my new job,i love my new job,amo mi nuevo trabajo,j'aime mon nouveau travail,Ich liebe meinen neuen Job
613,i love my parents,i love my parents,amo a mis papas,je aime mes parents,ich liebe meine Eltern
614,i love performing,i love performing,me encanta actuar,j'aime jouer,ich liebe es aufzutreten
615,i love that chair,i love that chair,me encanta esa silla,j'adore cette chaise,Ich liebe diesen Stuhl
616,i love that dress,i love that dress,me encanta ese vestido,j'adore cette robe,Ich liebe dieses Kleid
617,i love that movie,i love that movie,me encanta esa película,J'adore ce film,Ich liebe diesen Film
618,i love that place,i love that place,me encanta ese lugar,j'aime cet endroit,Ich liebe diesen Ort
619,i love that scarf,i love that scarf,me encanta esa bufanda,j'adore cette écharpe,Ich liebe diesen Schal
620,i love that shirt,i love that shirt,me encanta esa camisa,j'aime cette chemise,Ich liebe dieses Hemd
621,i love that store,i love that store,me encanta esa tienda,j'adore ce magasin,Ich liebe diesen Laden
622,i love that story,i love that story,me encanta esa historia,j'aime cette histoire,Ich liebe diese Geschichte
623,i love the colors,i love the colors,me encantan los colores,j'aime les couleurs,Ich liebe die Farben
624,i love this album,i love this album,me encanta este album,j'adore cet album,Ich liebe dieses Album
625,i love this chair,i love this chair,me encanta esta silla,j'adore cette chaise,Ich liebe diesen Stuhl
626,i love this group,i love this group,me encanta este grupo,j'adore ce groupe,Ich liebe diese Gruppe
627,i love this photo,i love this photo,me encanta esta foto,J'aime cette photo,Ich liebe dieses Foto
628,i love this place,i love this place,amo este lugar,J'adore cet endroit,Ich liebe diesen Ort
629,i love this store,i love this store,me encanta esta tienda,j'adore ce magasin,Ich liebe diesen Laden
630,i love this story,i love this story,me encanta esta historia,j'aime cette histoire,Ich liebe diese Geschichte
631,i love this video,i love this video,Yo amo este video,J'aime cette vidéo,ich liebe dieses Video
632,i love you anyway,i love you anyway,te amo de todas maneras,je t'aime quand même,Ich liebe dich trotzdem
633,i love you people,i love you people,los amo a ustedes,je vous aime les gens,ich liebe euch Leute
634,i love your dress,i love your dress,Me gusta tu vestido,J'aime ta robe,Ich liebe dein Kleid
635,i love your house,i love your house,amo tu casa,j'aime ta maison,Ich liebe dein Haus
636,i love your place,i love your place,me encanta tu lugar,j'aime ta place,Ich liebe deinen Platz
637,i loved that book,i loved that book,me encantó ese libro,j'ai adoré ce livre,Ich liebte dieses Buch
638,i loved this book,i loved this book,me encantó este libro,j'ai adoré ce livre,Ich habe dieses Buch geliebt
639,i made a decision,i made a decision,Tomé una decisión,j'ai pris une décision,Ich habe eine Entscheidung gemacht
640,i made a proposal,i made a proposal,hice una propuesta,j'ai fait une proposition,Ich habe einen Vorschlag gemacht
641,i made fun of him,i made fun of him,me burle de el,je me suis moqué de lui,ich habe mich über ihn lustig gemacht
642,i made it on time,i made it on time,lo hice a tiempo,je l'ai fait à temps,ich habe es pünktlich geschafft
643,i made this chair,i made this chair,hice esta silla,j'ai fait cette chaise,Ich habe diesen Stuhl gemacht
644,i made you coffee,i made you coffee,te hice café,je t'ai fait du café,Ich habe dir Kaffee gemacht
645,i may outlive you,i may outlive you,puedo sobrevivirte,je peux te survivre,Ich kann dich überleben
646,i mean what i say,i mean what i say,me refiero a lo que digo,je pense ce que je dis,ich meine was ich sage
647,i met your friend,i met your friend,conocí a tu amigo,j'ai rencontré ton ami,Ich habe deinen Freund getroffen
648,i miss it already,i miss it already,Ya lo extraño,ça me manque déjà,ich vermisse es schon
649,i miss my friends,i miss my friends,echo de menos a mis amigos,mes amis me manquent,ich vermisse meine Freunde
650,i miss my parents,i miss my parents,Extraño a mis Padres,Mes parents me manquent,Ich vermisse meine Eltern
651,i miss that place,i miss that place,Echo de menos ese lugar,cet endroit me manque,Ich vermisse diesen Ort
652,i miss this place,i miss this place,extraño este lugar,Cet endroit me manque,Ich vermisse diesen Platz
653,i missed my train,i missed my train,Perdí mi tren,j'ai raté mon train,Ich habe meinen Zug verpasst
654,i missed you kids,i missed you kids,los extrañé niños,vous m'avez manqué les enfants,"Ich habe euch vermisst, Kinder"
655,i must eat slowly,i must eat slowly,debo comer despacio,je dois manger lentement,Ich muss langsam essen
656,i must go to work,i must go to work,debo irme al trabajo,Je dois aller au travail,Ich muss zur Arbeit gehen
657,i need 30 minutes,i need 30 minutes,necesito 30 minutos,j'ai besoin de 30 minutes,Ich brauche 30 Minuten
658,i need tom's help,i need tom s help,necesito la ayuda de tom,j'ai besoin de l'aide de tom,Ich brauche Toms Hilfe
659,i need a breather,i need a breather,necesito un respiro,j'ai besoin d'une pause,Ich brauche eine Verschnaufpause
660,i need a computer,i need a computer,necesito una computadora,j'ai besoin d'un ordinateur,Ich brauche einen Computer
661,i need a keyboard,i need a keyboard,necesito un teclado,j'ai besoin d'un clavier,Ich brauche eine Tastatur
662,i need a long nap,i need a long nap,necesito una siesta larga,j'ai besoin d'une longue sieste,Ich brauche ein langes Nickerchen
663,i need a vacation,i need a vacation,necesito vacaciones,J'ai besoin de vacances,Ich brauche Urlaub
664,i need more light,i need more light,necesito mas luz,j'ai besoin de plus de lumière,Ich brauche mehr Licht
665,i need more money,i need more money,necesito mas dinero,j'ai besoin de plus d'argent,Ich brauche mehr Geld
666,i need more power,i need more power,necesito mas poder,j'ai besoin de plus de puissance,Ich brauche mehr Kraft
667,i need my privacy,i need my privacy,necesito mi privacidad,j'ai besoin de ma vie privée,Ich brauche meine Privatsphäre
668,i need protection,i need protection,necesito protección,j'ai besoin de protection,Ich brauche Schutz
669,i need some light,i need some light,necesito algo de luz,j'ai besoin de lumière,Ich brauche etwas Licht
670,i need some paper,i need some paper,necesito un poco de papel,j'ai besoin de papier,Ich brauche etwas Papier
671,i need some sleep,i need some sleep,necesito dormir,J'ai besoin de dormir,Ich brauche etwas Schlaf
672,i need some sugar,i need some sugar,necesito un poco de azúcar,j'ai besoin de sucre,Ich brauche etwas Zucker
673,i need some water,i need some water,necesito un poco de agua,j'ai besoin d'eau,ich brauche etwas Wasser
674,i need this money,i need this money,necesito este dinero,j'ai besoin de cet argent,Ich brauche dieses Geld
675,i need to do that,i need to do that,necesito hacer eso,je dois faire ça,Ich muss das tun
676,i need to do this,i need to do this,Necesito hacer esto,Je dois le faire,Ich muss das tun
677,i need to go home,i need to go home,necesito ir a casa,J ai besoin de rentrer a la maison,ich muss nach Hause
678,i need to hear it,i need to hear it,necesito escucharlo,J'ai besoin de l'entendre,ich muss es hören
679,i need volunteers,i need volunteers,necesito voluntarios,j'ai besoin de volontaires,Ich brauche Freiwillige
680,i needed a change,i needed a change,necesitaba un cambio,j'avais besoin d'un changement,Ich brauchte eine Veränderung
681,i never knew that,i never knew that,Nunca lo supe,Je n'ai jamais su cela,ich habe das niemals gewusst
682,i never loved you,i never loved you,nunca te amé,je ne t'ai jamais aimé,ich habe dich niemals geliebt
683,i never oversleep,i never oversleep,nunca me quedo dormido,je ne dors jamais trop,ich verschlafe nie
684,i never said that,i never said that,yo nunca dije eso,je n'ai jamais dit cela,ich habe das nie gesagt
685,i never went back,i never went back,nunca volví,je n'y suis jamais retourné,Ich ging nie zurück
686,i nodded silently,i nodded silently,asentí en silencio,j'ai hoché la tête silencieusement,Ich nickte stumm
687,i often drink tea,i often drink tea,a menudo bebo té,je bois souvent du thé,ich trinke oft tee
688,i often go abroad,i often go abroad,a menudo voy al extranjero,je vais souvent à l'étranger,ich fahre oft ins ausland
689,i opened a window,i opened a window,abrí una ventana,j'ai ouvert une fenêtre,Ich habe ein Fenster geöffnet
690,i opened the door,i opened the door,Abrí la puerta,J'ai ouvert la porte,Ich habe die Tür geöffnet
691,i ordered a pizza,i ordered a pizza,pedí una pizza,j'ai commandé une pizza,Ich habe eine Pizza bestellt
692,i overslept again,i overslept again,me quedé dormido otra vez,j'ai encore dormi trop longtemps,Ich habe wieder verschlafen
693,i owe him 100 yen,i owe him 100 yen,le debo 100 yenes,je lui dois 100 yens,Ich schulde ihm 100 Yen
694,i owe him my life,i owe him my life,le debo mi vida,je lui dois la vie,Ich verdanke ihm mein Leben
695,i owe him nothing,i owe him nothing,no le debo nada,je ne lui dois rien,Ich schulde ihm nichts
696,i owe you a favor,i owe you a favor,te debo un favor,je te dois une faveur,Ich schulde dir einen Gefallen
697,i owe you a lunch,i owe you a lunch,te debo un almuerzo,je te dois un déjeuner,Ich schulde dir ein Mittagessen
698,i owe you my life,i owe you my life,te debo mi vida,Je te dois ma vie,Ich schulde dir mein Leben
699,i owe you nothing,i owe you nothing,no te debo nada,Je ne te dois rien,Ich schulde dir gar nichts
700,i owe you so much,i owe you so much,te debo tanto,je vous dois tellement,Ich schulde dir so viel
701,i paid in advance,i paid in advance,pagué por adelantado,j'ai payé d'avance,Ich habe im Voraus bezahlt
702,i picked the lock,i picked the lock,escogí la cerradura,j'ai crocheté la serrure,Ich habe das Schloss geknackt
703,i plan on winning,i plan on winning,planeo ganar,j'ai l'intention de gagner,Ich plane zu gewinnen
704,i play the violin,i play the violin,toco el violín,je joue du violon,ich spiele Violine
705,i played football,i played football,Yo jugué fútbol,j'ai joué au football,ich spielte Fußball
706,i plead ignorance,i plead ignorance,declaro ignorancia,je plaide l'ignorance,ich plädiere auf unwissenheit
707,i pulled a muscle,i pulled a muscle,me desgarré un músculo,j'ai tiré un muscle,Ich habe mir einen Muskel gezerrt
708,i ran into a deer,i ran into a deer,me crucé con un ciervo,je suis tombé sur un cerf,Ich bin einem Reh begegnet
709,i ran into a tree,i ran into a tree,Choqué con un árbol,j'ai couru dans un arbre,Ich bin gegen einen Baum gelaufen
710,i rarely eat meat,i rarely eat meat,rara vez como carne,je mange rarement de la viande,Ich esse selten Fleisch
711,i read some books,i read some books,leí algunos libros,j'ai lu des livres,Ich lese einige Bücher
712,i really am sorry,i really am sorry,realmente lo siento,je suis vraiment désolé,Es tut mir wirklich leid
713,i really did that,i really did that,realmente hice eso,j'ai vraiment fait ça,das habe ich wirklich gemacht
714,i really doubt it,i really doubt it,realmente lo dudo,j'en doute vraiment,ich bezweifle es wirklich
715,i really hope not,i really hope not,Realmente espero que no,j'espère vraiment que non,Ich hoffe wirklich nicht
716,i really like him,i really like him,El realmente me gusta,je l'aime vraiment bien,Ich mag ihn wirklich
717,i really like you,i really like you,realmente me gustas,je t'apprécie vraiment,Ich mag dich wirklich
718,i really love you,i really love you,realmente te quiero,je t'aime vraiment,Ich liebe dich wirklich
719,i really miss tom,i really miss tom,realmente extraño a tom,Tom me manque vraiment,Ich vermisse Tom wirklich
720,i really miss you,i really miss you,Realmente te extraño,tu me manques vraiment,"ich vermisse dich, wirklich"
721,i really need you,i really need you,Realmente te necesito,j'ai vraiment besoin de toi,Ich brauche dich wirklich
722,i remember it now,i remember it now,lo recuerdo ahora,je m'en souviens maintenant,ich erinnere mich jetzt
723,i rescued the cat,i rescued the cat,rescaté al gato,j'ai sauvé le chat,Ich habe die Katze gerettet
724,i reserved a seat,i reserved a seat,reservé un asiento,j'ai réservé une place,Ich habe einen Platz reserviert
725,i retired in 2013,i retired in 2013,me jubilé en 2013,j'ai pris ma retraite en 2013,2013 bin ich in Rente gegangen
726,i ripped my pants,i ripped my pants,me rompí los pantalones,j'ai déchiré mon pantalon,Ich habe meine Hose zerrissen
727,i said i liked it,i said i liked it,dije que me gustaba,j'ai dit que j'aimais ça,"Ich sagte, ich mochte es"
728,i said i was busy,i said i was busy,dije que estaba ocupado,j'ai dit que j'étais occupé,"Ich sagte, ich sei beschäftigt"
729,i said come alone,i said come alone,Dije que vengas solo,j'ai dit viens seul,"Ich sagte, komm allein"
730,i said it in jest,i said it in jest,lo dije en broma,je l'ai dit en plaisantant,Ich sagte es im Scherz
731,i sat by his side,i sat by his side,me senté a su lado,je me suis assis à ses côtés,Ich saß an seiner Seite
732,i sat next to tom,i sat next to tom,me senté al lado de tom,je me suis assis à côté de tom,Ich saß neben Tom
733,i sat on the sofa,i sat on the sofa,me senté en el sofá,je me suis assis sur le canapé,Ich saß auf dem Sofa
734,i saved your life,i saved your life,salvé tu vida,je t'ai sauvé la vie,ich habe dein Leben gerettet
735,i saw tom earlier,i saw tom earlier,vi a tom antes,j'ai vu tom plus tôt,Ich habe Tom vorhin gesehen
736,i saw tom tonight,i saw tom tonight,vi a tom esta noche,j'ai vu tom ce soir,Ich habe Tom heute Abend gesehen
737,i saw an airplane,i saw an airplane,vi un avión,j'ai vu un avion,Ich habe ein Flugzeug gesehen
738,i saw him running,i saw him running,lo vi correr,je l'ai vu courir,Ich sah ihn rennen
739,i saw the message,i saw the message,vi el mensaje,j'ai vu le message,Ich habe die Nachricht gesehen
740,i saw the sunrise,i saw the sunrise,vi el amanecer,j'ai vu le lever du soleil,Ich sah den Sonnenaufgang
741,i saw you cooking,i saw you cooking,te vi cocinando,je t'ai vu cuisiner,Ich habe dich beim Kochen gesehen
742,i saw you looking,i saw you looking,te vi mirando,je t'ai vu regarder,Ich sah dich suchen
743,i saw you outside,i saw you outside,te vi afuera,je t'ai vu dehors,Ich habe dich draußen gesehen
744,i saw your father,i saw your father,vi a tu padre,j'ai vu ton père,Ich habe deinen Vater gesehen
745,i see the problem,i see the problem,veo el problema,je vois le problème,Ich sehe das Problem
746,i seem to be lost,i seem to be lost,parece que estoy perdido,j'ai l'impression d'être perdu,ich scheine verloren zu sein
747,i should be happy,i should be happy,debería ser feliz,je devrais être heureux,Ich sollte glücklich sein
748,i should be there,i should be there,debería estar allí,je devrais être là,Ich sollte dort sein
749,i should go there,i should go there,debería ir allí,je devrais y aller,Ich sollte dorthin gehen
750,i should head out,i should head out,debería salir,je devrais partir,Ich sollte los
751,i should've asked,i should have asked,debería haber preguntado,j'aurais dû demander,Ich hätte fragen sollen
752,i should've known,i should have known,Yo debería haber sabido,J'aurais dû savoir,Ich hätte wissen sollen
753,i shouldn't drink,i should not drink,no debo beber,je ne devrais pas boire,ich sollte nicht trinken
754,i shouldn't worry,i should not worry,no debo preocuparme,je ne devrais pas m'inquiéter,Ich sollte mir keine Sorgen machen
755,i shut the drawer,i shut the drawer,cierro el cajón,je ferme le tiroir,Ich schließe die Schublade
756,i shut the window,i shut the window,cierro la ventana,je ferme la fenêtre,Ich schließe das Fenster
757,i signed the form,i signed the form,firmé el formulario,j'ai signé le formulaire,Ich habe das Formular unterschrieben
758,i slept very well,i slept very well,Dormí muy bien,J'ai très bien dormi,Ich habe sehr gut geschlafen
759,i sometimes skate,i sometimes skate,a veces patino,je patine parfois,ich skate manchmal
760,i started the car,i started the car,encendí el auto,j'ai démarré la voiture,Ich habe das Auto gestartet
761,i still have mine,i still have mine,todavía tengo el mío,j'ai encore le mien,ich habe meine noch
762,i stopped smoking,i stopped smoking,dejé de fumar,j'ai arrêté de fumer,ich habe aufgehört zu rauchen
763,i stopped the car,i stopped the car,detuve el auto,j'ai arrêté la voiture,Ich habe das Auto angehalten
764,i study at school,i study at school,yo estudio en la escuela,j'étudie à l'école,Ich lerne in der Schule
765,i sure do hope so,i sure do hope so,seguro que eso espero,je l'espère bien,ich hoffe es sehr
766,i swallowed a bug,i swallowed a bug,me tragué un insecto,j'ai avalé un insecte,Ich habe einen Fehler geschluckt
767,i swept the floor,i swept the floor,yo barro el piso,j'ai balayé le sol,Ich habe den Boden gefegt
768,i teach geography,i teach geography,enseño geografía,j'enseigne la géographie,Ich unterrichte Erdkunde
769,i think i'm drunk,i think i am drunk,creo que estoy borracho,je pense que je suis ivre,"Ich glaube, ich bin betrunken"
770,i think i'm ready,i think i am ready,creo que estoy listo,je pense que je suis prêt,"Ich denke, ich bin bereit"
771,i think i'm right,i think i am right,creo que tengo razón,je pense que j'ai raison,ich denke ich habe recht
772,i think he did it,i think he did it,creo que lo hizo,je pense qu'il l'a fait,"Ich denke, er hat es getan"
773,i think it's fine,i think it is fine,creo que está bien,Je pense que c'est bien,"Ich denke, es ist in Ordnung"
774,i think it's good,i think it is good,yo creo que es bueno,Je pense que c'est bon,"Ich denke, es ist gut"
775,i think it's over,i think it is over,creo que se acabó,je pense que c'est fini,ich denke es ist vorbei
776,i think it's true,i think it is true,yo pienso que es verdad,je pense que c'est vrai,"Ich denke, es ist wahr"
777,i think otherwise,i think otherwise,pienso lo contrario,je pense autrement,ich denke anders
778,i think we did ok,i think we did ok,creo que lo hicimos bien,je pense que nous avons bien fait,"Ich denke, wir haben es gut gemacht"
779,i took highway 58,i took highway 58,tomé la carretera 58,j'ai pris l'autoroute 58,Ich nahm den Highway 58
780,i took a shortcut,i took a shortcut,tomé un atajo,j'ai pris un raccourci,Ich habe eine Abkürzung genommen
781,i took a week off,i took a week off,me tomé una semana libre,j'ai pris une semaine de repos,ich habe mir eine woche frei genommen
782,i took care of it,i took care of it,me encargué de eso,J'en ai pris soin,ich habe mich darum gekümmert
783,i tried to escape,i tried to escape,traté de escapar,j'ai essayé de m'échapper,Ich habe versucht zu fliehen
784,i truly apologize,i truly apologize,realmente me disculpo,je m'excuse vraiment,Ich entschuldige mich aufrichtig
785,i truly loved her,i truly loved her,realmente la amaba,je l'aimais vraiment,Ich habe sie wirklich geliebt
786,i turned the page,i turned the page,pasé la página,j'ai tourné la page,Ich habe die Seite umgeblättert
787,i understand this,i understand this,entiendo esto,je comprends ça,ich verstehe das
788,i understood that,i understood that,lo entendí,J'ai compris ça,Ich habe das verstanden
789,i used this plate,i used this plate,usé este plato,j'ai utilisé cette plaque,Ich habe diese Platte verwendet
790,i usually do vote,i usually do vote,normalmente voto,je vote d'habitude,Ich wähle normalerweise
791,i usually eat out,i usually eat out,normalmente como fuera,je mange habituellement à l'extérieur,Ich esse normalerweise auswärts
792,i want a lot more,i want a lot more,quiero mucho más,je veux beaucoup plus,ich will noch viel mehr
793,i want a new oven,i want a new oven,quiero un horno nuevo,je veux un nouveau four,Ich möchte einen neuen Ofen
794,i want a notebook,i want a notebook,quiero un cuaderno,je veux un cahier,Ich möchte ein Notizbuch
795,i want an apology,i want an apology,quiero una disculpa,je veux des excuses,Ich möchte eine Entschuldigung
796,i want everything,i want everything,quiero todo,je veux tout,ich will alles
797,i want more money,i want more money,Quiero mas dinero,je veux plus d'argent,Ich will mehr Geld
798,i want my freedom,i want my freedom,quiero mi libertad,je veux ma liberté,Ich will meine Freiheit
799,i want some paper,i want some paper,quiero un poco de papel,je veux du papier,Ich möchte etwas Papier
800,i want some water,i want some water,Quiero un poco de agua,Je veux de l'eau,Ich möchte etwas Wasser
801,i want ten plates,i want ten plates,quiero diez platos,je veux dix assiettes,Ich möchte zehn Teller
802,i want them alive,i want them alive,los quiero vivos,je les veux vivants,Ich will sie am Leben
803,i want to be safe,i want to be safe,quiero estar seguro,je veux être en sécurité,Ich möchte sicher sein
804,i want to confess,i want to confess,quiero confesarte,je veux avouer,Ich möchte gestehen
805,i want to do this,i want to do this,quiero hacer esto,Je veux faire ça,ich möchte das machen
806,i want to do well,i want to do well,quiero hacerlo bien,je veux bien faire,ich will es gut machen
807,i want to see him,i want to see him,quiero verlo,Je veux le voir,ich möchte ihn sehen
808,i want to see you,i want to see you,Quiero verte,je veux te voir,Ich möchte dich sehen
809,i want to workout,i want to workout,quiero hacer ejercicio,je veux m'entraîner,Ich möchte trainieren
810,i want you to die,i want you to die,Quiero que te mueras,Je veux que tu meurs,Ich will dass du stirbst
811,i want you to win,i want you to win,quiero que ganes,je veux que tu gagnes,"Ich möchte, dass du gewinnst"
812,i wanted sympathy,i wanted sympathy,quería simpatía,je voulais de la sympathie,Ich wollte Sympathie
813,i wanted the best,i wanted the best,quería lo mejor,je voulais le meilleur,Ich wollte das Beste
814,i wanted to do it,i wanted to do it,Yo quería hacerlo,je voulais le faire,Ich wollte es tun
815,i wanted to fight,i wanted to fight,quería pelear,je voulais me battre,ich wollte kämpfen
816,i wanted to laugh,i wanted to laugh,quería reír,je voulais rire,ich wollte lachen
817,i warned you once,i warned you once,te lo advertí una vez,je t'ai prévenu une fois,Ich habe dich einmal gewarnt
818,i was a bit tense,i was a bit tense,estaba un poco tenso,j'étais un peu tendu,ich war etwas angespannt
819,i was a passenger,i was a passenger,yo era un pasajero,j'étais un passager,Ich war ein Passagier
820,i was a shy child,i was a shy child,yo era un niño tímido,j'étais un enfant timide,Ich war ein schüchternes Kind
821,i was celebrating,i was celebrating,yo estaba celebrando,je fêtais,ich habe gefeiert
822,i was daydreaming,i was daydreaming,estaba soñando despierto,je rêvais,Ich war am Tagträumen
823,i was defenseless,i was defenseless,estaba indefenso,j'étais sans défense,ich war wehrlos
824,i was discouraged,i was discouraged,estaba desanimado,j'étais découragé,Ich war entmutigt
825,i was discredited,i was discredited,estaba desacreditado,j'ai été discrédité,Ich wurde diskreditiert
826,i was dumbfounded,i was dumbfounded,estaba estupefacto,j'étais abasourdi,Ich war sprachlos
827,i was embarrassed,i was embarrassed,Estaba avergonzado,J'étais embarrassé,Es war mir peinlich
828,i was going to go,i was going to go,Yo iba a ir,j'allais aller,ich wollte gerade gehen
829,i was happy there,i was happy there,yo era feliz alli,j'étais heureux là-bas,Ich war dort glücklich
830,i was heartbroken,i was heartbroken,Estaba destrozado,J'avais le cœur brisé,Mein Herz wurde gebrochen
831,i was in no hurry,i was in no hurry,no tenía prisa,je n'étais pas pressé,ich hatte es nicht eilig
832,i was in the room,i was in the room,yo estaba en la habitación,j'étais dans la chambre,Ich war im Zimmer
833,i was just joking,i was just joking,sólo bromeaba,je plaisantais,ich hab nur Spass gemacht
834,i was just mugged,i was just mugged,me acaban de asaltar,je viens d'être agressé,Ich wurde gerade überfallen
835,i was left behind,i was left behind,me quedé atrás,j'ai été laissé pour compte,Ich wurde zurückgelassen
836,i was lucky today,i was lucky today,tuve suerte hoy,j'ai eu de la chance aujourd'hui,Ich hatte heute Glück
837,i was misinformed,i was misinformed,estaba mal informado,j'ai été mal renseigné,ich wurde falsch informiert
838,i was not pleased,i was not pleased,no estaba contento,je n'étais pas content,Ich war nicht erfreut
839,i was on my knees,i was on my knees,yo estaba de rodillas,j'étais à genoux,Ich war auf meinen Knien
840,i was on vacation,i was on vacation,estaba de vacaciones,j'étais en vacances,ich war in Urlaub
841,i was only joking,i was only joking,Sólo estaba bromeando,J'étais juste en train de blaguer,Ich habe nur Spaß gemacht
842,i was out all day,i was out all day,estuve fuera todo el dia,j'étais dehors toute la journée,Ich war den ganzen Tag unterwegs
843,i was outnumbered,i was outnumbered,me superaban en número,j'étais en infériorité numérique,Ich war in der Unterzahl
844,i was overwhelmed,i was overwhelmed,yo estaba abrumado,J'étais dépassé,ich war überwältigt
845,i was quite lucky,i was quite lucky,tuve bastante suerte,j'ai eu beaucoup de chance,Ich hatte ziemliches Glück
846,i was ready today,i was ready today,estaba listo hoy,j'étais prêt aujourd'hui,Ich war heute fertig
847,i was sympathetic,i was sympathetic,yo era comprensivo,j'étais sympathique,Ich war mitfühlend
848,i was tired today,i was tired today,estaba cansado hoy,j'étais fatigué aujourd'hui,ich war heute müde
849,i was trespassing,i was trespassing,yo estaba traspasando,j'étais en infraction,Ich war Hausfriedensbruch
850,i was unconscious,i was unconscious,yo estaba inconsciente,j'étais inconscient,ich war bewusstlos
851,i was very hungry,i was very hungry,tenía mucha hambre,J'avais très faim,Ich war sehr hungrig
852,i wasn't finished,i was not finished,no estaba terminado,je n'avais pas fini,ich war noch nicht fertig
853,i wasn't flirting,i was not flirting,no estaba coqueteando,je ne flirtais pas,Ich habe nicht geflirtet
854,i wasn't informed,i was not informed,no me informaron,je n'ai pas été informé,ich wurde nicht informiert
855,i wasn't involved,i was not involved,yo no estaba involucrado,je n'étais pas impliqué,ich war nicht beteiligt
856,i wasn't punished,i was not punished,no fui castigado,je n'ai pas été puni,ich wurde nicht bestraft
857,i wasn't sleeping,i was not sleeping,no estaba durmiendo,je ne dormais pas,Ich habe nicht geschlafen
858,i watched a movie,i watched a movie,ví una película,j'ai regardé un film,ich habe einen Film angesehen
859,i went home alone,i went home alone,me fui a casa solo,je suis rentré seul à la maison,Ich bin alleine nach Hause gegangen
860,i went on reading,i went on reading,seguí leyendo,j'ai continué à lire,Ich las weiter
861,i went to harvard,i went to harvard,fui a harvard,je suis allé à harvard,Ich ging nach Harvard
862,i went to the gym,i went to the gym,fui al gimnasio,je suis allé à la gym,Ich ging ins Fitnessstudio
863,i went to the zoo,i went to the zoo,Fui al zoológico,je suis allé au zoo,Ich bin in den Zoo gegangen
864,i will choose one,i will choose one,elegiré uno,je vais en choisir un,Ich werde einen auswählen
865,i will do my best,i will do my best,Haré mi mejor esfuerzo,je ferai de mon mieux,Ich werde mein Bestes geben
866,i will go on foot,i will go on foot,iré a pie,j'irai à pied,Ich werde zu Fuß gehen
867,i will stay there,i will stay there,me quedaré allí,je vais y rester,Ich werde dort bleiben
868,i wish i was dead,i wish i was dead,Desearía estar muerto,Je souhaiterais être mort,ich wünschte ich wäre tot
869,i woke up at 6:30,i woke up at 6 30,me desperté a las 6 30,je me suis réveillé à 6h30,Ich bin um 6 30 aufgewacht
870,i won first prize,i won first prize,gané el primer premio,j'ai gagné le premier prix,Ich habe den ersten Preis gewonnen
871,i won't back down,i will not back down,No voy a dar marcha atrás,je ne vais pas me dérober,ich werde nicht nachgeben
872,i won't deny that,i will not deny that,no voy a negar eso,je ne le nierai pas,ich werde das nicht leugnen
873,i won't fight you,i will not fight you,no pelearé contigo,je ne te combattrai pas,Ich werde nicht gegen dich kämpfen
874,i won't need luck,i will not need luck,no necesitare suerte,je n'aurai pas besoin de chance,Ich werde kein Glück brauchen
875,i won't negotiate,i will not negotiate,no voy a negociar,je ne négocierai pas,Ich werde nicht verhandeln
