,English,English_cleaned,Spanish,French,German
539,we don't have a pool,we do not have a pool,no tenemos piscina,nous n'avons pas de piscine,Wir haben keinen Pool
540,we elected her mayor,we elected her mayor,la elegimos alcaldesa,nous avons élu son maire,Wir haben ihren Bürgermeister gewählt
541,we elected him mayor,we elected him mayor,lo elegimos alcalde,nous l'avons élu maire,Wir haben ihn zum Bürgermeister gewählt
542,we expect rain today,we expect rain today,esperamos lluvia hoy,nous attendons de la pluie aujourd'hui,wir erwarten heute Regen
543,we got to be friends,we got to be friends,tenemos que ser amigos,nous devons être amis,Wir müssen Freunde sein
544,we had fun with them,we had fun with them,nos divertimos con ellos,nous nous sommes amusés avec eux,Wir hatten Spaß mit ihnen
545,we had fun yesterday,we had fun yesterday,nos divertimos ayer,nous nous sommes amusés hier,wir hatten gestern Spaß
546,we had lunch at noon,we had lunch at noon,almorzamos al mediodía,nous avons déjeuné à midi,Mittags aßen wir zu Mittag
547,we have a choice now,we have a choice now,tenemos una opción ahora,nous avons le choix maintenant,Wir haben jetzt die Wahl
548,we have a dishwasher,we have a dishwasher,tenemos un lavavajillas,nous avons un lave-vaisselle,Wir haben eine Spülmaschine
549,we have a lot of fun,we have a lot of fun,Nos divertimos mucho,on s'amuse beaucoup,Wir haben viel Spaß
550,we have a test today,we have a test today,tenemos una prueba hoy,nous avons un test aujourd'hui,wir haben heute einen Test
551,we have an advantage,we have an advantage,tenemos una ventaja,nous avons un avantage,wir haben einen vorteil
552,we have an agreement,we have an agreement,tenemos un acuerdo,nous avons un accord,Wir haben eine Vereinbarung
553,we have been friends,we have been friends,hemos sido amigos,nous avons été amis,Wir waren Freunde
554,we have done nothing,we have done nothing,no hemos hecho nada,nous n'avons rien fait,wir haben nichts getan
555,we have enough money,we have enough money,tenemos suficiente dinero,nous avons assez d'argent,Wir haben genug Geld
556,we have enough water,we have enough water,tenemos suficiente agua,nous avons assez d'eau,Wir haben genug Wasser
557,we have faith in tom,we have faith in tom,tenemos fe en tom,nous avons foi en tom,Wir haben Vertrauen in Tom
558,we have faith in you,we have faith in you,tenemos fe en ti,nous avons confiance en vous,wir glauben an dich
559,we have no guarantee,we have no guarantee,no tenemos garantia,nous n'avons aucune garantie,Wir haben keine Garantie
560,we have no insurance,we have no insurance,no tenemos seguro,nous n'avons pas d'assurance,Wir haben keine Versicherung
561,we have no more food,we have no more food,no tenemos mas comida,nous n'avons plus de nourriture,wir haben kein Essen mehr
562,we have to do better,we have to do better,tenemos que hacerlo mejor,nous devons faire mieux,wir müssen es besser machen
563,we have to pay taxes,we have to pay taxes,tenemos que pagar impuestos,nous devons payer des impôts,wir müssen Steuern zahlen
564,we have to slow down,we have to slow down,tenemos que reducir la velocidad,nous devons ralentir,wir müssen langsamer werden
565,we have to warn them,we have to warn them,tenemos que advertirles,nous devons les prévenir,wir müssen sie warnen
566,we have two children,we have two children,Tenemos dos niños,nous avons deux enfants,Wir haben zwei Kinder
567,we haven't lost much,we have not lost much,no hemos perdido mucho,nous n'avons pas perdu grand chose,wir haben nicht viel verloren
568,we hugged each other,we hugged each other,nos abrazamos,nous nous sommes embrassés,wir umarmten uns
569,we just fed the baby,we just fed the baby,acabamos de alimentar al bebé,nous venons de nourrir le bébé,Wir haben gerade das Baby gefüttert
570,we kissed each other,we kissed each other,nos besamos,nous nous sommes embrassés,wir haben uns geküsst
571,we knew it all along,we knew it all along,lo sabíamos todo el tiempo,nous le savions depuis le début,wir wussten es die ganze Zeit
572,we know our problems,we know our problems,conocemos nuestros problemas,nous connaissons nos problèmes,wir kennen unsere Probleme
573,we know they'll come,we know they will come,sabemos que vendrán,nous savons qu'ils viendront,"wir wissen, dass sie kommen werden"
574,we know this is real,we know this is real,sabemos que esto es real,nous savons que c'est réel,"wir wissen, dass das echt ist"
575,we know where tom is,we know where tom is,sabemos donde esta tom,nous savons où est tom,"Wir wissen, wo Tom ist"
576,we know who they are,we know who they are,Sabemos quiénes son,Nous savons qui ils sont,"wir wissen, wer sie sind"
577,we leave immediately,we leave immediately,nos vamos inmediatamente,on part tout de suite,wir gehen sofort
578,we looked ridiculous,we looked ridiculous,nos veíamos ridículos,nous avions l'air ridicule,wir sahen lächerlich aus
579,we lost sight of him,we lost sight of him,lo perdimos de vista,nous l'avons perdu de vue,wir haben ihn aus den Augen verloren
580,we made quite a team,we made quite a team,hicimos un buen equipo,nous avons fait toute une équipe,Wir sind ein ziemliches Team geworden
581,we make a great team,we make a great team,Hacemos un gran equipo,nous formons une super équipe,Wir sind ein tolles Team
582,we may not have time,we may not have time,puede que no tengamos tiempo,nous n'avons peut-être pas le temps,Wir haben vielleicht keine Zeit
583,we meet once a month,we meet once a month,nos reunimos una vez al mes,nous nous rencontrons une fois par mois,Wir treffen uns einmal im Monat
584,we met last thursday,we met last thursday,nos conocimos el jueves pasado,nous nous sommes rencontrés jeudi dernier,wir haben uns letzten donnerstag getroffen
585,we met the other day,we met the other day,nos conocimos el otro dia,nous nous sommes rencontrés l'autre jour,wir haben uns neulich getroffen
586,we miss tom terribly,we miss tom terribly,extrañamos a tom terriblemente,tom nous manque terriblement,Wir vermissen Tom schrecklich
587,we must abandon ship,we must abandon ship,debemos abandonar el barco,nous devons abandonner le navire,wir müssen das Schiff verlassen
588,we must do something,we must do something,debemos hacer algo,on doit faire quelque chose,wir müssen etwas machen
589,we must go to school,we must go to school,debemos ir a la escuela,nous devons aller à l'école,wir müssen zur Schule gehen
590,we must not complain,we must not complain,no debemos quejarnos,nous ne devons pas nous plaindre,wir dürfen uns nicht beschweren
591,we must obey the law,we must obey the law,debemos obedecer la ley,nous devons obéir à la loi,wir müssen dem Gesetz gehorchen
592,we need a new leader,we need a new leader,necesitamos un nuevo líder,nous avons besoin d'un nouveau chef,Wir brauchen einen neuen Anführer
593,we need instructions,we need instructions,necesitamos instrucciones,nous avons besoin d'instructions,Wir brauchen Anweisungen
594,we need to cut costs,we need to cut costs,tenemos que reducir costos,nous devons réduire les coûts,wir müssen die Kosten senken
595,we need to get going,we need to get going,tenemos que irnos,nous devons y aller,wir müssen los
596,we need your support,we need your support,necesitamos su apoyo,nous avons besoin de votre soutien,wir brauchen Deine Unterstützung
597,we often skip school,we often skip school,a menudo faltamos a la escuela,on sèche souvent l'école,Wir schwänzen oft die Schule
598,we packed everything,we packed everything,empacamos todo,nous avons tout emballé,wir haben alles gepackt
599,we ran down the hill,we ran down the hill,corrimos colina abajo,nous avons couru en bas de la colline,wir liefen den Hügel hinunter
600,we really are hungry,we really are hungry,realmente tenemos hambre,on a vraiment faim,wir haben wirklich hunger
601,we really don't know,we really do not know,realmente no sabemos,nous ne savons vraiment pas,wir wissen es wirklich nicht
602,we really have to go,we really have to go,realmente tenemos que ir,nous devons vraiment y aller,wir müssen wirklich gehen
603,we respect tom a lot,we respect tom a lot,respetamos mucho a tom,nous le respectons beaucoup,Wir respektieren Tom sehr
604,we sat on the stairs,we sat on the stairs,nos sentamos en las escaleras,nous nous sommes assis dans les escaliers,Wir saßen auf der Treppe
605,we see tom every day,we see tom every day,vemos a tom todos los días,on le voit tous les jours,Wir sehen Tom jeden Tag
606,we shared everything,we shared everything,compartimos todo,nous avons tout partagé,wir haben alles geteilt
607,we should follow tom,we should follow tom,deberíamos seguir a tom,nous devrions suivre tom,Wir sollten Tom folgen
608,we should set a trap,we should set a trap,deberíamos tender una trampa,nous devrions tendre un piège,wir sollten eine Falle stellen
609,we shouldn't ask why,we should not ask why,no debemos preguntar por qué,on ne devrait pas se demander pourquoi,"wir sollten nicht fragen, warum"
610,we shouldn't do this,we should not do this,no deberíamos hacer esto,on ne devrait pas faire ça,wir sollten dies nicht tun
611,we talk all the time,we talk all the time,nosotros hablamos todo el tiempo,on parle tout le temps,wir reden die ganze zeit
612,we traveled together,we traveled together,viajamos juntos,nous avons voyagé ensemble,wir reisten zusammen
613,we value punctuality,we value punctuality,valoramos la puntualidad,nous apprécions la ponctualité,Wir legen Wert auf Pünktlichkeit
614,we walked to my room,we walked to my room,caminamos a mi habitación,nous sommes allés dans ma chambre,wir gingen in mein zimmer
615,we want a new carpet,we want a new carpet,queremos una alfombra nueva,nous voulons un nouveau tapis,wir wollen einen neuen teppich
616,we want to do better,we want to do better,queremos hacerlo mejor,nous voulons faire mieux,wir wollen es besser machen
617,we want to live here,we want to live here,queremos vivir aquí,nous voulons vivre ici,wir wollen hier leben
618,we want to negotiate,we want to negotiate,queremos negociar,nous voulons négocier,wir wollen verhandeln
619,we want what we want,we want what we want,queremos lo que queremos,nous voulons ce que nous voulons,"wir wollen, was wir wollen"
620,we went to the beach,we went to the beach,Fuimos a la playa,nous sommes allés à la plage,wir gingen an den Strand
621,we went to the river,we went to the river,fuimos al rio,nous sommes allés à la rivière,Wir gingen zum Fluss
622,we were all so happy,we were all so happy,todos estábamos tan felices,nous étions tous si heureux,wir waren alle so glücklich
623,we were both thirsty,we were both thirsty,los dos teníamos sed,nous avions soif tous les deux,wir waren beide durstig
624,we were disappointed,we were disappointed,nos decepcionó,nous avons été déçus,wir waren enttäuscht
625,we were disconnected,we were disconnected,estábamos desconectados,nous étions déconnectés,wir wurden getrennt
626,we were eating pizza,we were eating pizza,estábamos comiendo pizza,nous mangions de la pizza,Wir aßen Pizza
627,we were going steady,we were going steady,íbamos firmes,nous allions stable,wir gingen stetig
628,we were just friends,we were just friends,solo éramos amigos,nous n'étions que des amis,wir waren nur freunde
629,we were just playing,we were just playing,solo estábamos jugando,nous jouions juste,wir haben nur gespielt
630,we were one too many,we were one too many,éramos demasiados,nous étions un de trop,wir waren einer zu viel
631,we were playing golf,we were playing golf,estábamos jugando al golf,nous jouions au golf,Wir haben Golf gespielt
632,we were pretty noisy,we were pretty noisy,Éramos bastante ruidosos,nous étions assez bruyants,wir waren ziemlich laut
633,we were unsuccessful,we were unsuccessful,no tuvimos éxito,nous n'avons pas réussi,wir waren erfolglos
634,we were very careful,we were very careful,fuimos muy cuidadosos,nous étions très prudents,wir waren sehr vorsichtig
635,we were very excited,we were very excited,estábamos muy emocionados,nous étions très excités,wir waren sehr aufgeregt
636,we were younger then,we were younger then,éramos más jóvenes entonces,nous étions plus jeunes alors,wir waren damals jünger
637,we wish tom the best,we wish tom the best,le deseamos lo mejor a tom,nous souhaitons le meilleur à tom,wir wünschen tom alles gute
638,we won't forgive you,we will not forgive you,no te perdonaremos,nous ne te pardonnerons pas,wir werden dir nicht vergeben
639,we work in a factory,we work in a factory,trabajamos en una fabrica,nous travaillons dans une usine,Wir arbeiten in einer Fabrik
640,we'll be eating soon,we will be eating soon,estaremos comiendo pronto,nous allons bientôt manger,wir werden bald essen
641,we'll do it together,we will do it together,lo haremos juntos,nous le ferons ensemble,wir werden es zusammen tun
642,we'll do it tomorrow,we will do it tomorrow,lo haremos mañana,nous le ferons demain,wir machen es morgen
643,we'll eat on the way,we will eat on the way,comeremos en el camino,nous mangerons en chemin,Wir werden unterwegs essen
644,we'll make you happy,we will make you happy,te haremos feliz,nous vous rendrons heureux,Wir werden Sie glücklich machen
645,we'll talk at dinner,we will talk at dinner,hablaremos en la cena,nous parlerons au dîner,Wir werden uns beim Abendessen unterhalten
646,"we'll talk soon, tom",we will talk soon  tom,hablaremos pronto tom,nous parlerons bientôt tom,Wir werden uns bald unterhalten Tom
647,we'll try this later,we will try this later,intentaremos esto más tarde,nous essaierons cela plus tard,wir werden das später versuchen
648,we'll win the battle,we will win the battle,ganaremos la batalla,nous gagnerons la bataille,wir werden den Kampf gewinnen
649,we're about to start,we are about to start,estamos a punto de empezar,nous sommes sur le point de commencer,wir fangen gleich an
650,we're all devastated,we are all devastated,todos estamos devastados,nous sommes tous dévastés,wir sind alle am Boden zerstört
651,we're all going home,we are all going home,todos nos vamos a casa,nous rentrons tous à la maison,wir gehen alle nach hause
652,we're all vulnerable,we are all vulnerable,todos somos vulnerables,nous sommes tous vulnérables,wir sind alle verwundbar
653,we're always careful,we are always careful,siempre somos cuidadosos,nous sommes toujours prudents,wir sind immer vorsichtig
654,we're an hour behind,we are an hour behind,estamos una hora atrasados,nous avons une heure de retard,Wir sind eine Stunde hinterher
655,we're being attacked,we are being attacked,estamos siendo atacados,nous sommes attaqués,wir werden angegriffen
656,we're blood brothers,we are blood brothers,somos hermanos de sangre,nous sommes frères de sang,wir sind Blutsbrüder
657,we're both witnesses,we are both witnesses,los dos somos testigos,nous sommes tous les deux témoins,wir sind beide Zeugen
658,we're claustrophobic,we are claustrophobic,somos claustrofóbicos,nous sommes claustrophobes,wir sind klaustrophobisch
659,"we're friends, right",we are friends  right,Somos amigos cierto,"Nous sommes amis, hein",wir sind Freunde richtig
660,we're getting closer,we are getting closer,nos estamos acercando,nous nous rapprochons,wir kommen näher
661,we're getting warmer,we are getting warmer,nos estamos calentando,on se réchauffe,uns wird wärmer
662,we're going in first,we are going in first,vamos a entrar primero,nous allons en premier,wir gehen erstmal rein
663,we're going shopping,we are going shopping,vamos a comprar,nous allons faire des courses,wir gehen einkaufen
664,we're going to begin,we are going to begin,vamos a empezar,nous allons commencer,wir werden beginnen
665,we're going to fight,we are going to fight,vamos a pelear,nous allons nous battre,wir werden kämpfen
666,we're going upstairs,we are going upstairs,vamos arriba,nous montons,wir gehen nach oben
667,we're having a blast,we are having a blast,Estamos teniendo una explosión,on s'éclate,wir haben eine tolle Zeit
668,we're having company,we are having company,estamos teniendo compañía,nous avons de la compagnie,Wir haben Gesellschaft
669,we're in a recession,we are in a recession,estamos en recesión,nous sommes en récession,wir befinden uns in einer rezession
670,we're just beginning,we are just beginning,apenas estamos comenzando,nous commençons tout juste,wir fangen gerade erst an
671,we're leaving boston,we are leaving boston,nos vamos de boston,nous quittons boston,Wir verlassen Boston
672,we're not barbarians,we are not barbarians,no somos bárbaros,nous ne sommes pas des barbares,Wir sind keine Barbaren
673,we're not being sued,we are not being sued,no estamos siendo demandados,nous ne sommes pas poursuivis,wir werden nicht verklagt
674,we're not evacuating,we are not evacuating,no estamos evacuando,nous n'évacuons pas,wir evakuieren nicht
675,we're not going home,we are not going home,no vamos a casa,nous ne rentrons pas à la maison,wir gehen nicht nach hause
676,we're not interested,we are not interested,No estamos interesados,nous ne sommes pas intéressés,wir sind nicht interessiert
677,we're not terrorists,we are not terrorists,no somos terroristas,nous ne sommes pas des terroristes,Wir sind keine Terroristen
678,we're not that close,we are not that close,no somos tan cercanos,nous ne sommes pas si proches,wir sind nicht so nah
679,we're not used to it,we are not used to it,no estamos acostumbrados,nous ne sommes pas habitués,wir sind es nicht gewohnt
680,we're not your enemy,we are not your enemy,no somos tu enemigo,nous ne sommes pas votre ennemi,Wir sind nicht dein Feind
681,we're opposed to war,we are opposed to war,nos oponemos a la guerra,nous sommes contre la guerre,Wir sind gegen Krieg
682,we're out of bullets,we are out of bullets,nos quedamos sin balas,nous n'avons plus de balles,Wir haben keine Kugeln mehr
683,we're out of options,we are out of options,estamos fuera de opciones,nous n'avons plus d'options,Wir haben keine Optionen mehr
684,we're perfectly safe,we are perfectly safe,estamos perfectamente seguros,nous sommes parfaitement en sécurité,wir sind absolut sicher
685,we're protecting you,we are protecting you,te estamos protegiendo,nous vous protégeons,wir schützen dich
686,we're ready for this,we are ready for this,estamos listos para esto,nous sommes prêts pour cela,dafür sind wir bereit
687,we're ready to fight,we are ready to fight,estamos listos para pelear,nous sommes prêts à nous battre,wir sind bereit zu kämpfen
688,we're really married,we are really married,estamos realmente casados,nous sommes vraiment mariés,wir sind wirklich verheiratet
689,we're still fighting,we are still fighting,todavía estamos luchando,nous nous battons toujours,wir kämpfen immer noch
690,we're still in shock,we are still in shock,todavía estamos en estado de shock,nous sommes encore sous le choc,wir stehen immer noch unter Schock
691,we're still involved,we are still involved,todavía estamos involucrados,nous sommes toujours impliqués,wir sind immer noch dabei
692,we're still not sure,we are still not sure,todavía no estamos seguros,nous ne sommes toujours pas sûrs,wir sind uns immer noch nicht sicher
693,we're still underage,we are still underage,todavía somos menores de edad,nous sommes encore mineurs,wir sind noch minderjährig
694,we're studying music,we are studying music,estamos estudiando musica,nous étudions la musique,wir studieren musik
695,we're the new owners,we are the new owners,somos los nuevos dueños,nous sommes les nouveaux propriétaires,Wir sind die neuen Eigentümer
696,we're too vulnerable,we are too vulnerable,somos demasiado vulnerables,nous sommes trop vulnérables,wir sind zu verletzlich
697,we're trying to work,we are trying to work,estamos tratando de trabajar,nous essayons de travailler,wir versuchen zu arbeiten
698,we're very different,we are very different,somos muy diferentes,nous sommes très différents,Wir sind sehr unterschiedlich
699,we're your last hope,we are your last hope,somos tu ultima esperanza,nous sommes votre dernier espoir,Wir sind deine letzte Hoffnung
700,we've all been there,we ve all been there,todos hemos estado allí,Nous y avons tous été,Das haben wir alle schon durchgemacht
701,we've already chosen,we ve already chosen,ya hemos elegido,nous avons déjà choisi,Wir haben bereits ausgewählt
702,we've discussed this,we ve discussed this,hemos discutido esto,nous en avons discuté,wir haben das besprochen
703,we've got each other,we ve got each other,nos tenemos el uno al otro,nous avons l'autre,wir haben einander
704,we've had a long day,we ve had a long day,hemos tenido un día largo,nous avons eu une longue journée,Wir hatten einen langen Tag
705,we've improved a lot,we ve improved a lot,hemos mejorado mucho,nous nous sommes beaucoup améliorés,wir haben uns sehr verbessert
706,"well, are you coming",well  are you coming,bueno vienes,eh bien tu viens,gut kommst du
707,were you all serious,were you all serious,¿Hablabas en serio?,étiez-vous tous sérieux,wart ihr alle ernst
708,were you blindfolded,were you blindfolded,estabas con los ojos vendados,avais-tu les yeux bandés,waren dir die augen verbunden
709,were you one of them,were you one of them,eras uno de ellos,étiez-vous l'un d'entre eux,Warst du einer von ihnen?
710,were you with anyone,were you with anyone,estabas con alguien,étais-tu avec quelqu'un,Warst du mit jemandem zusammen?
711,what i did was wrong,what i did was wrong,lo que hice estuvo mal,ce que j'ai fait était mal,"Was ich getan habe, war falsch"
712,what a beautiful day,what a beautiful day,qué hermoso día,quelle belle journée,was für ein schöner Tag
713,what a big boy he is,what a big boy he is,que chico tan grande es,quel grand garçon il est,was für ein großer Junge er ist
714,what a great country,what a great country,que gran pais,quel beau pays,Was für ein tolles Land
715,what a nice surprise,what a nice surprise,Qué linda sorpresa,quelle belle surprise,Was für eine tolle Überraschung
716,what a perfect night,what a perfect night,que noche perfecta,quelle nuit parfaite,Was für eine perfekte Nacht
717,what a selfish woman,what a selfish woman,que mujer mas egoista,quelle femme égoïste,Was für eine egoistische Frau
718,what a splendid idea,what a splendid idea,que espléndida idea,quelle magnifique idée,was für eine tolle idee
719,what a strange story,what a strange story,que historia tan extraña,quelle histoire étrange,was für eine seltsame geschichte
720,what a strange woman,what a strange woman,que mujer mas extraña,quelle femme étrange,Was für eine seltsame Frau
721,what a terrific idea,what a terrific idea,que idea genial,quelle super idée,was für eine tolle idee
722,what a waste of time,what a waste of time,que perdida de tiempo,quelle perte de temps,Was für eine Zeitverschwendung
723,what about your wife,what about your wife,Qué pasa con su esposa,Qu'en est-il de votre femme,Was ist mit deiner Frau
724,what am i doing here,what am i doing here,Qué estoy haciendo aquí,Qu'est ce que je fais ici,Was mache ich hier
725,what am i to do next,what am i to do next,¿Qué debo hacer a continuación?,que dois-je faire ensuite,was soll ich als nächstes tun
726,what am i up against,what am i up against,a que me enfrento,à quoi suis-je confronté,was habe ich dagegen
727,what an awful mother,what an awful mother,que mala madre,quelle horrible mère,Was für eine schreckliche Mutter
728,what are friends for,what are friends for,Para que estan los amigos,à quoi servent les amis,Wofür sind Freunde
729,what are our chances,what are our chances,¿Cuáles son nuestras posibilidades?,quelles sont nos chances,wie stehen unsere chancen
730,what are you cooking,what are you cooking,Qué estás cocinando,que cuisines-tu,was kochst du
731,what are you good at,what are you good at,En qué eres bueno,en quoi es tu bon,Worin bist du gut
732,what are you holding,what are you holding,que estas sosteniendo,qu'est-ce que tu tiens,Was hältst du
733,what are you reading,what are you reading,Qué estás leyendo,Ce que tu lis,Was liest du
734,what are you selling,what are you selling,que estás vendiendo,Qu'est ce que tu vends,was verkaufst du
735,what are you wearing,what are you wearing,Qué llevas puesto,que portez-vous,Was trägst du da
736,what are you writing,what are you writing,que estas escribiendo,Qu'est-ce que tu écris,was schreibst du
737,what are your duties,what are your duties,Cuales son tus deberes,quelles sont vos fonctions,was sind deine aufgaben
738,what are your orders,what are your orders,cuales son sus ordenes,quelles sont vos commandes,Was sind Ihre Befehle
739,what brings you here,what brings you here,qué te trae por aquí,Qu'est-ce qui t'amène,Was bringt dich hierher
740,what can you give me,what can you give me,Qué me puedes dar,Que peut-tu me donner,Was kannst du mir geben
741,what could be easier,what could be easier,lo que podría ser más fácil,quoi de plus simple,was könnte einfacher sein
742,what day is it today,what day is it today,que día es hoy,quel jour sommes-nous,Welcher Tag ist heute
743,what did i say wrong,what did i say wrong,que dije mal,qu'est-ce que j'ai dit de mal,was habe ich falsch gesagt
744,what did i trip over,what did i trip over,con qué me tropecé,sur quoi ai-je trébuché,worüber bin ich gestolpert
745,what did it all mean,what did it all mean,Qué significó todo,qu'est-ce que tout cela signifiait,was hat das alles zu bedeuten
746,what did the boy say,what did the boy say,que dijo el chico,qu'a dit le garçon,was hat der Junge gesagt
747,what did they expect,what did they expect,que esperaban,à quoi s'attendaient-ils,was haben sie erwartet
748,what did you call me,what did you call me,Como me llamaste,Comment est-ce que tu viens de m'appeler,Wie hast du mich genannt
749,what did you do then,what did you do then,Entonces que hiciste,Qu'est-ce que tu as fait alors,was hast du dann getan
750,what did you turn up,what did you turn up,que apareciste,qu'est-ce que tu as trouvé,was hast du herausgefunden
751,what do seagulls eat,what do seagulls eat,que comen las gaviotas,que mangent les mouettes,was fressen möwen
752,what do we have here,what do we have here,Qué tenemos aquí,qu'est-ce qu'on a ici,was haben wir hier
753,what do you remember,what do you remember,que recuerdas,de quoi tu te rappelles,Woran erinnerst du dich
754,what do you want now,what do you want now,Qué es lo que quieres ahora,que voulez-vous maintenant,Was möchtest du wissen
755,what does a wolf eat,what does a wolf eat,que come un lobo,que mange un loup,was frisst ein wolf
756,what does it contain,what does it contain,que contiene,que contient-il,was enthält es
757,what does it involve,what does it involve,que implica,qu'est-ce que cela implique,Was beinhaltet es
758,what does that prove,what does that prove,que prueba eso,qu'est-ce que cela prouve,was beweist das
759,what else can you do,what else can you do,Qué más puedes hacer,Que pouvez vous faire d'autre,was kannst du sonst noch tun
760,what else do we need,what else do we need,Que más necesitamos,de quoi d'autre avons nous besoin,Was brauchen wir noch
761,what exactly is that,what exactly is that,que es eso exactamente,qu'est-ce que c'est exactement,was genau ist das
762,what exactly is this,what exactly is this,que es esto exactamente,qu'est-ce que c'est exactement,was ist das genau
763,what goes on in here,what goes on in here,que pasa aqui,que se passe-t-il ici,was geht hier vor
764,what happened to tom,what happened to tom,que le paso a tom,qu'est-il arrivé à tom,was ist mit tom passiert
765,what happened to him,what happened to him,lo que le sucedió,que lui est-il arrivé,was ist mit ihm passiert
766,what happened to you,what happened to you,qué te ha pasado,Ce qui vous est arrivé,Was ist mit dir passiert
767,what have i told you,what have i told you,que te he dicho,qu'est-ce que je t'ai dit,was habe ich dir gesagt
768,what if you're wrong,what if you are wrong,que pasa si te equivocas,Et si vous avez tort,"was ist, wenn du falsch liegst"
769,what is a think tank,what is a think tank,que es un grupo de expertos,qu'est-ce qu'un groupe de réflexion,was ist eine Denkfabrik
770,what is he aiming at,what is he aiming at,a que apunta,qu'est-ce qu'il vise,worauf er abzielt
771,what is it this time,what is it this time,Qué es esta vez,Qu'est-ce qu'il y a cette fois,was ist es diesmal
772,what is that made of,what is that made of,de que esta hecho,de quoi est-ce fait,woraus ist das gemacht
773,what is today's date,what is today s date,Cuál es la fecha de hoy,quelle est la date d'aujourd'hui,welches Datum ist heute
774,what is two plus two,what is two plus two,Que es dos mas dos,combien font deux plus deux,was ist zwei plus zwei
775,what is your address,what is your address,Cuál es su dirección,Quelle est votre adresse,Welche ist Ihre Adresse
776,what keeps you going,what keeps you going,lo que te mantiene en marcha,qu'est-ce qui te fait avancer,was hält dich am Laufen
777,what makes you happy,what makes you happy,Qué te hace feliz,ce qui te rends heureux,was dich glücklich macht
778,what makes you laugh,what makes you laugh,que te hace reir,Qu'est-ce qui te fais rire,was bringt dich zum Lachen
779,what makes you smile,what makes you smile,lo que te hace sonreír,ce qui vous fait sourire,Was bringt dich zum Lächeln
780,what shall i do next,what shall i do next,¿Qué debo hacer a continuación?,que dois-je faire ensuite,was soll ich als nächstes tun
781,what should i do now,what should i do now,Qué debería hacer ahora,Qu'est-ce que je devrais faire maintenant,was sollte ich jetzt tun
782,what time is sunrise,what time is sunrise,a que hora es el amanecer,à quelle heure est le lever du soleil,wann ist sonnenaufgang
783,what was in the oven,what was in the oven,que habia en el horno,qu'y avait-il dans le four,was war im ofen
784,what was the outcome,what was the outcome,cuál fue el resultado,Quel a été le résultat,was war das Ergebnis
785,what was the problem,what was the problem,cual fue el problema,quel était le problème,Was war das Problem
786,what we need is help,what we need is help,lo que necesitamos es ayuda,nous avons besoin d'aide,"Was wir brauchen, ist Hilfe"
787,what you say is true,what you say is true,lo que dices es cierto,ce que tu dis est vrai,was du sagst ist wahr
788,what'll become of me,what will become of me,que sera de mi,que vais-je devenir,was wird aus mir
789,what're you drinking,what are you drinking,qué estás bebiendo,que bois-tu,Was trinken Sie
790,what's tom afraid of,what is tom afraid of,¿A qué le tiene miedo Tom?,de quoi a peur tom,wovor hat tom angst
791,what's tom's address,what is tom s address,cual es la direccion de tom,quelle est l adresse de tom,wie ist die adresse von tom
792,what's tom's problem,what is tom s problem,cual es el problema de tom,quel est le problème de tom,Was ist Toms Problem
793,what's all the hurry,what is all the hurry,¿Qué es toda la prisa?,qu'est-ce qui est pressé,was soll die Eile
794,what's going on here,what is going on here,que esta pasando aqui,Qu'est-ce qui se passe ici,Was geht hier vor sich
795,what's in the bottle,what is in the bottle,que hay en la botella,qu'y a-t-il dans la bouteille,was ist in der flasche
796,what's in the bucket,what is in the bucket,que hay en el balde,qu'y a-t-il dans le seau,was ist im eimer
797,what's in the coffee,what is in the coffee,que hay en el cafe,qu'y a-t-il dans le café,was ist im kaffee
798,what's in the fridge,what is in the fridge,que hay en la nevera,qu'y a-t-il dans le frigo,was ist im kühlschrank
799,what's it smell like,what is it smell like,como es el olor,qu'est-ce que ça sent,wie riecht es
800,what's it sound like,what is it sound like,como suena,à quoi ça ressemble,wie klingt es
801,what's our situation,what is our situation,cual es nuestra situacion,quelle est notre situation,wie ist unsere situation
802,what's that building,what is that building,que es ese edificio,quel est ce bâtiment,was ist das für ein gebäude
803,what's the big hurry,what is the big hurry,cual es la gran prisa,quelle est la grande hâte,was ist die Eile
804,what's the commotion,what is the commotion,cual es la conmocion,quelle est l'agitation,was ist die Aufregung
805,what's the deal here,what is the deal here,¿Cuál es el trato aquí?,quel est le problème ici,was ist hier los
806,what's the emergency,what is the emergency,cual es la emergencia,quelle est l'urgence,was ist der notfall
807,what's the good news,what is the good news,cual es la buena noticia,quelle est la bonne nouvelle,Was ist die gute Nachricht
808,what's the next stop,what is the next stop,cual es la siguiente parada,quel est le prochain arrêt,Was ist die nächste Station
809,"what's the plan, tom",what is the plan  tom,cual es el plan tom,quel est le plan tom,Was ist der Plan Tom
810,what's their purpose,what is their purpose,cual es su proposito,quel est leur but,was ist ihr zweck
811,what's this used for,what is this used for,Para qué se usa esto,à quoi ça sert,wozu dient das
812,what's troubling you,what is troubling you,que te preocupa,qu'est-ce qui te trouble,was beunruhigt dich
813,what's wrong with it,what is wrong with it,Qué tiene de malo,Qu'est-ce qui va pas avec ça,was ist daran falsch
814,what's your nickname,what is your nickname,Cual es su apodo,quel est ton surnom,Wie lautet dein Username
815,what's your password,what is your password,Cual es tu contraseña,Quel est ton mot de passe,was ist dein Passwort
