,English,English_cleaned,Spanish,French,German
521,it's nothing special,it is nothing special,no es nada especial,ce n'est rien de spécial,es ist nichts besonderes
522,it's older than that,it is older than that,es mas viejo que eso,c'est plus vieux que ça,es ist älter als das
523,it's only a painting,it is only a painting,es solo una pintura,ce n'est qu'un tableau,es ist nur ein Gemälde
524,it's over between us,it is over between us,se acabó entre nosotros,c'est fini entre nous,zwischen uns ist es aus
525,"it's over now, right",it is over now  right,ya se acabo,c'est fini maintenant,es ist jetzt richtig vorbei
526,it's perfectly legal,it is perfectly legal,es perfectamente legal,c'est parfaitement légal,es ist vollkommen legal
527,it's really horrible,it is really horrible,es realmente horrible,c'est vraiment horrible,es ist wirklich schrecklich
528,it's right above you,it is right above you,está justo encima de ti,c'est juste au dessus de toi,es ist direkt über dir
529,it's right next door,it is right next door,esta justo al lado,c'est juste à côté,es ist gleich nebenan
530,it's sort of strange,it is sort of strange,es un poco extraño,c'est un peu étrange,es ist irgendwie seltsam
531,it's still a mystery,it is still a mystery,sigue siendo un misterio,c'est encore un mystère,es ist immer noch ein Rätsel
532,it's still not ready,it is still not ready,todavía no está listo,ce n'est toujours pas prêt,es ist immer noch nicht fertig
533,it's still not right,it is still not right,todavía no está bien,ce n'est toujours pas bien,es ist immer noch nicht richtig
534,it's still too early,it is still too early,todavía es demasiado pronto,il est encore trop tôt,es ist noch zu früh
535,it's stopped snowing,it is stopped snowing,ha dejado de nevar,il ne neige plus,es hat aufgehört zu schneien
536,it's time for dinner,it is time for dinner,Es hora de cenar,c'est l'heure du dîner,Es ist Zeit für das Abendessen
537,it's time for school,it is time for school,es hora de la escuela,c'est l'heure de l'école,es ist Zeit für die Schule
538,it's time to go home,it is time to go home,es tiempo de ir a casa,il est l'heure de rentrer à la maison,es ist Zeit nach Hause zu gehen
539,it's time to wake up,it is time to wake up,Es tiempo de despertarse,il est temps de se réveiller,Es ist Zeit aufzuwachen
540,it's too far to walk,it is too far to walk,es demasiado lejos para caminar,c'est trop loin pour marcher,es ist zu weit zu laufen
541,it's too hard for me,it is too hard for me,es muy dificil para mi,c'est trop dur pour moi,es ist zu schwer für mich
542,it's too late anyway,it is too late anyway,es demasiado tarde de todos modos,il est trop tard de toute façon,es ist sowieso zu spät
543,it's too late for me,it is too late for me,es muy tarde para mi,il est trop tard pour moi,es ist zu spät für mich
544,it's very cold today,it is very cold today,Esta muy frio hoy,il fait très froid aujourd'hui,es ist sehr kalt heute
545,it's very surprising,it is very surprising,es muy sorprendente,c'est très surprenant,es ist sehr überraschend
546,it's what i would do,it is what i would do,es lo que yo haría,c'est ce que je ferais,"es ist, was ich tun würde"
547,italy is a peninsula,italy is a peninsula,Italia es una península,l'italie est une péninsule,Italien ist eine Halbinsel
548,just close your eyes,just close your eyes,sólo cierra los ojos,ferme juste les yeux,schließe einfach deine Augen
549,just get out of here,just get out of here,solo sal de aqui,sors juste d'ici,geh einfach weg von hier
550,just give me the gun,just give me the gun,solo dame el arma,donne moi juste le pistolet,Gib mir einfach die Waffe
551,justice will prevail,justice will prevail,la justicia prevalecerá,la justice triomphera,die Gerechtigkeit wird siegen
552,keep the door closed,keep the door closed,mantener la puerta cerrada,garder la porte fermée,halte die Tür geschlossen
553,keep the door locked,keep the door locked,mantener la puerta cerrada,garder la porte verrouillée,halte die Tür verschlossen
554,keep the kids inside,keep the kids inside,mantener a los niños dentro,garder les enfants à l'intérieur,halte die Kinder drinnen
555,keep your nose clean,keep your nose clean,mantén tu nariz limpia,garde ton nez propre,Halten Sie Ihre Nase sauber
556,keep your room clean,keep your room clean,mantén tu habitación limpia,gardez votre chambre propre,Halten Sie Ihr Zimmer sauber
557,kindness is a virtue,kindness is a virtue,la amabilidad es una virtud,la gentillesse est une vertu,Freundlichkeit ist eine Tugend
558,leave my stuff alone,leave my stuff alone,dejar mis cosas en paz,laisser mes affaires tranquilles,lass meine sachen in ruhe
559,lesson three is hard,lesson three is hard,la lección tres es difícil,la leçon trois est difficile,Lektion drei ist schwer
560,let go of the bottle,let go of the bottle,soltar la botella,lâcher la bouteille,lass die Flasche los
561,let go of the handle,let go of the handle,soltar el mango,lâcher la poignée,lass den Griff los
562,let me call you back,let me call you back,déjame devolverte la llamada,laissez-moi vous rappeler,Lass mich dich zurückrufen
563,let me get my wallet,let me get my wallet,déjame tomar mi billetera,laisse-moi récupérer mon portefeuille,lass mich meine Brieftasche holen
564,let me rest a little,let me rest a little,déjame descansar un poco,laisse moi me reposer un peu,lass mich ein wenig ausruhen
565,let me see that list,let me see that list,déjame ver esa lista,laissez-moi voir cette liste,Lassen Sie mich diese Liste sehen
566,let me take a gander,let me take a gander,déjame echar un vistazo,laisse moi jeter un coup d'oeil,Lassen Sie mich einen Blick darauf werfen
567,let me take this one,let me take this one,déjame tomar este,laissez-moi prendre celui-ci,lass mich diesen nehmen
568,let me try something,let me try something,déjame probar algo,laissez-moi essayer quelque chose,lass mich etwas versuchen
569,let's check it later,let us check it later,vamos a comprobarlo más tarde,vérifions-le plus tard,lass es uns später überprüfen
570,let's clean our room,let us clean our room,vamos a limpiar nuestra habitación,nettoyons notre chambre,Lass uns unser Zimmer aufräumen
571,let's discuss it now,let us discuss it now,discutámoslo ahora,discutons-en maintenant,lass uns jetzt darüber diskutieren
572,let's do it this way,let us do it this way,hagámoslo de esta manera,faisons comme ça,lass es uns so machen
573,let's do it your way,let us do it your way,déjanos hacerlo a tu manera,laissez-nous faire à votre façon,Lassen Sie es uns auf Ihre Weise tun
574,let's face the facts,let us face the facts,Enfrentemos los hechos,regardons les faits en face,stellen wir uns den Tatsachen
575,let's finish the job,let us finish the job,terminemos el trabajo,finissons le travail,lass uns die Arbeit beenden
576,let's get on the bus,let us get on the bus,vamos a subir al autobús,montons dans le bus,Lass uns in den Bus steigen
577,let's get some sleep,let us get some sleep,vamos a dormir un poco,dormons un peu,lass uns schlafen gehen
578,let's get the others,let us get the others,traigamos a los otros,prenons les autres,lass uns die anderen holen
579,let's go back inside,let us go back inside,volvamos adentro,rentrons à l'intérieur,lass uns wieder hineingehen
580,"let's go by taxi, ok",let us go by taxi  ok,vamos en taxi ok,partons en taxi ok,"Lass uns mit dem Taxi fahren, ok"
581,let's go out tonight,let us go out tonight,salgamos esta noche,sortons ce soir,Lass uns heute Abend ausgehen
582,let's go to my house,let us go to my house,vamos a mi casa,allons chez moi,lass uns zu mir nach Hause gehen
583,let's go to the park,let us go to the park,vamos al parque,allons au parc,Lass uns in den Park gehen
584,let's have breakfast,let us have breakfast,desayunemos,prenons le petit déjeuner,lass uns frühstücken
585,let's hope she comes,let us hope she comes,esperemos que ella venga,espérons qu'elle vienne,"hoffen wir, dass sie kommt"
586,let's meet on sunday,let us meet on sunday,nos vemos el domingo,rencontrons-nous dimanche,lass uns am sonntag treffen
587,let's not be enemies,let us not be enemies,no seamos enemigos,ne soyons pas ennemis,Lasst uns keine Feinde sein
588,let's not exaggerate,let us not exaggerate,no exageremos,n'exagérons pas,lassen Sie uns nicht übertreiben
589,let's not waste time,let us not waste time,no perdamos el tiempo,ne perdons pas de temps,lasst uns keine Zeit verlieren
590,let's split the bill,let us split the bill,dividamos la cuenta,partageons la facture,Lassen Sie uns die Rechnung teilen
591,let's study together,let us study together,estudiemos juntos,étudions ensemble,lass uns zusammen studieren
592,let's take a picture,let us take a picture,vamos a tomar una foto,prenons une photo,lass uns ein Foto machen
593,let's take our seats,let us take our seats,tomemos nuestros asientos,prenons nos places,nehmen wir unsere Plätze ein
594,let's talk seriously,let us talk seriously,hablemos en serio,parlons sérieusement,lass uns ernsthaft reden
595,let's try once again,let us try once again,intentemos una vez más,essayons encore une fois,lass es uns noch einmal versuchen
596,lies beget more lies,lies beget more lies,las mentiras engendran mas mentiras,les mensonges engendrent plus de mensonges,Lügen erzeugen mehr Lügen
597,life begins at forty,life begins at forty,la vida empieza a los cuarenta,la vie commence à quarante ans,Das Leben beginnt mit vierzig
598,life seems so unfair,life seems so unfair,la vida parece tan injusta,la vie semble si injuste,das Leben scheint so ungerecht
599,lincoln died in 1865,lincoln died in 1865,lincoln murio en 1865,lincoln est mort en 1865,Lincoln starb 1865
600,"listen to me, please",listen to me  please,"Escúchame, por favor",écoute moi s'il te plait,Hör mir bitte zu
601,look at it carefully,look at it carefully,Míralo con cuidado,regarde bien,schau es dir genau an
602,look at that big dog,look at that big dog,mira ese perro grande,regarde ce gros chien,Schau dir diesen großen Hund an
603,look at that picture,look at that picture,mira esa foto,regarde cette photo,schau dir das bild an
604,look at the dog jump,look at the dog jump,mira el salto del perro,regarde le chien sauter,schau dir den Hundesprung an
605,look at the evidence,look at the evidence,mira la evidencia,regarde les preuves,schau dir die Beweise an
606,look at these prices,look at these prices,mira estos precios,regarde ces prix,schaut euch diese preise an
607,look at this picture,look at this picture,mira esta imagen,regarde cette image,schau dir dieses Bild an
608,look at those clouds,look at those clouds,Mira esas nubes,regarde ces nuages,schau dir diese Wolken an
609,look at what we made,look at what we made,mira lo que hicimos,regarde ce qu'on a fait,"schau dir an, was wir gemacht haben"
610,look at what you did,look at what you did,mira lo que hiciste,regarde ce que tu as fait,schau dir an was du gemacht hast
611,look before you leap,look before you leap,Mira antes de saltar,Réfléchir avant d'agir,schauen Sie vor dem Sprung
612,"look forward, please",look forward  please,espera por favor,attends avec impatience s'il te plait,freue dich bitte
613,look in front of you,look in front of you,mira frente a ti,regarde devant toi,schau mal vor dich hin
614,look what i've found,look what i have found,mira lo que he encontrado,regarde ce que j'ai trouvé,schau was ich gefunden habe
615,love is blinding you,love is blinding you,el amor te esta cegando,l'amour t'aveugle,Liebe blendet dich
616,love knows no limits,love knows no limits,el amor no sabe de límites,l'amour ne connait aucune limite,Liebe kennt keine Grenzen
617,"love me, love my dog",love me  love my dog,"Ámame, ama a mi perro","Aime-moi, aime mon chien",liebe mich liebe mein Hund
618,luck was on our side,luck was on our side,la suerte estuvo de nuestro lado,la chance était de notre côté,das Glück war auf unserer Seite
619,"luckily, i was wrong",luckily  i was wrong,por suerte me equivoque,heureusement je me suis trompé,zum glück lag ich falsch
620,make him work for it,make him work for it,haz que trabaje para ello,le faire travailler pour ça,lass ihn dafür arbeiten
621,man is doomed to die,man is doomed to die,el hombre esta condenado a morir,l'homme est condamné à mourir,der Mensch ist dem Tode geweiht
622,many lives were lost,many lives were lost,muchas vidas se perdieron,beaucoup de vies ont été perdues,viele Leben wurden verloren
623,many men died at sea,many men died at sea,muchos hombres murieron en el mar,beaucoup d'hommes sont morts en mer,Viele Männer starben auf See
624,many trees fell down,many trees fell down,muchos árboles cayeron,beaucoup d'arbres sont tombés,viele Bäume fielen um
625,mary hugged her doll,mary hugged her doll,María abrazó a su muñeca.,Marie a étreint sa poupée,Mary umarmte ihre Puppe
626,mary is tom's cousin,mary is tom s cousin,mary es prima de tom,Marie est la cousine de Tom,Mary ist Toms Cousine
627,mary is tom's mother,mary is tom s mother,mary es la madre de tom,marie est la mère de tom,Mary ist Toms Mutter
628,mary is tom's sister,mary is tom s sister,mary es la hermana de tom,marie est la soeur de tom,Mary ist Toms Schwester
629,mary is a brave girl,mary is a brave girl,María es una niña valiente,Marie est une fille courageuse,Mary ist ein mutiges Mädchen
630,mary is a lucky girl,mary is a lucky girl,María es una chica afortunada,Marie est une fille chanceuse,Mary ist ein glückliches Mädchen
631,mary is a single mom,mary is a single mom,mary es una madre soltera,Marie est une mère célibataire,Mary ist eine alleinerziehende Mutter
632,mary is a smart girl,mary is a smart girl,María es una chica inteligente,Marie est une fille intelligente,Mary ist ein kluges Mädchen
633,may i ask a question,may i ask a question,puedo hacer una pregunta,Puis-je demander une question,Dürfte ich eine Frage stellen
634,may i borrow a ruler,may i borrow a ruler,¿Puedo tomar prestada una regla?,puis-je emprunter une règle,Darf ich mir ein Lineal ausleihen?
635,may i eat this apple,may i eat this apple,puedo comer esta manzana,puis-je manger cette pomme,Darf ich diesen Apfel essen?
636,may i eat this bread,may i eat this bread,puedo comer este pan,puis-je manger ce pain,Darf ich dieses Brot essen?
637,may i go out to play,may i go out to play,puedo salir a jugar,puis-je sortir pour jouer,darf ich spielen gehen
638,may i have a program,may i have a program,puedo tener un programa,puis-je avoir un programme,Darf ich ein Programm haben
639,may i have a receipt,may i have a receipt,¿Puedo tener un recibo?,puis-je avoir un reçu,darf ich eine Quittung haben
640,may i have some rice,may i have some rice,puedo tener un poco de arroz,puis-je avoir du riz,Darf ich etwas Reis haben?
641,may i have this book,may i have this book,puedo tener este libro,puis-je avoir ce livre,Darf ich dieses Buch haben
642,may i play the piano,may i play the piano,puedo tocar el piano,puis-je jouer du piano,darf ich klavier spielen
643,may i take a message,may i take a message,puedo tomar un mensaje,Puis-je prendre un message,Darf ich eine Nachricht entgegennehmen
644,may i take your coat,may i take your coat,¿Puedo tomar tu abrigo?,puis-je prendre ton manteau,Darf ich deinen Mantel nehmen?
645,may i use some paper,may i use some paper,puedo usar un poco de papel,puis-je utiliser du papier,Darf ich etwas Papier benutzen?
646,may i use the toilet,may i use the toilet,puedo usar el baño,puis-je utiliser les toilettes,Darf ich die Toilette benutzen?
647,may i use your phone,may i use your phone,Puedo usar su teléfono,Puis-je utiliser votre téléphone,Darf ich Ihre Telefon benutzen
648,maybe i can show you,maybe i can show you,tal vez pueda mostrarte,peut-être que je peux te montrer,vielleicht kann ich es dir zeigen
649,maybe i deserve this,maybe i deserve this,tal vez merezco esto,peut-être que je mérite ça,vielleicht verdiene ich das
650,maybe i should do it,maybe i should do it,tal vez debería hacerlo,peut-être que je devrais le faire,vielleicht sollte ich es tun
651,maybe i'm just crazy,maybe i am just crazy,tal vez solo estoy loco,peut-être que je suis juste fou,vielleicht bin ich einfach verrückt
652,maybe tom is in love,maybe tom is in love,tal vez tom esta enamorado,peut-être que tom est amoureux,Vielleicht ist Tom verliebt
653,maybe tom left early,maybe tom left early,tal vez tom se fue temprano,peut-être que tom est parti tôt,Vielleicht ist Tom früher gegangen
654,maybe he's not young,maybe he is not young,tal vez no es joven,peut-être qu'il n'est pas jeune,vielleicht ist er nicht jung
655,maybe it was obvious,maybe it was obvious,tal vez era obvio,c'était peut-être évident,vielleicht war es offensichtlich
656,maybe she won't come,maybe she will not come,tal vez ella no venga,peut-être qu'elle ne viendra pas,vielleicht kommt sie nicht
657,maybe we should pray,maybe we should pray,tal vez deberíamos rezar,peut-être devrions-nous prier,vielleicht sollten wir beten
658,maybe we should talk,maybe we should talk,tal vez deberíamos hablar,peut-être devrions-nous parler,vielleicht sollten wir reden
659,maybe you were right,maybe you were right,tal vez tenías razón,peut-être que tu avais raison,vielleicht hattest du recht
660,maybe you'll succeed,maybe you will succeed,tal vez tengas éxito,tu réussiras peut-être,vielleicht gelingt es dir
661,meet me in the lobby,meet me in the lobby,encuéntrame en el vestíbulo,retrouvez-moi dans le hall,Treffen Sie mich in der Lobby
662,meeting boys is hard,meeting boys is hard,conocer chicos es dificil,rencontrer des garçons est difficile,Jungs zu treffen ist schwer
663,men are all the same,men are all the same,los hombres son todos iguales,les hommes sont tous pareils,Männer sind alle gleich
664,milk makes us strong,milk makes us strong,la leche nos hace fuertes,le lait nous rend fort,Milch macht uns stark
665,misery loves company,misery loves company,la miseria ama la compañía,la misère aime la compagnie,Elend liebt Gesellschaft
666,mom is now in heaven,mom is now in heaven,mamá ahora está en el cielo,maman est maintenant au paradis,Mama ist jetzt im Himmel
667,most people think so,most people think so,la mayoría de la gente piensa que sí,la plupart des gens le pensent,die meisten Leute denken so
668,my apartment is near,my apartment is near,mi apartamento está cerca,mon appartement est proche,Meine Wohnung ist in der Nähe
669,my bag is very heavy,my bag is very heavy,mi bolso es muy pesado,mon sac est très lourd,Meine Tasche ist sehr schwer
670,my brother is stupid,my brother is stupid,mi hermano es tonto,mon frère est stupide,Mein Bruder ist dumm
671,my car is out of gas,my car is out of gas,mi carro se quedó sin gasolina,ma voiture est en panne d'essence,Mein Auto hat kein Benzin mehr
672,my car is over there,my car is over there,mi coche está allí,ma voiture est là-bas,Mein Auto steht da drüben
673,my car needs washing,my car needs washing,mi coche necesita lavado,ma voiture a besoin d'être lavée,Mein Auto muss gewaschen werden
674,my children are sick,my children are sick,mis hijos estan enfermos,mes enfants sont malades,Meine Kinder sind krank
675,my dad works all day,my dad works all day,mi papa trabaja todo el dia,mon père travaille toute la journée,Mein Vater arbeitet den ganzen Tag
676,my eyes are watering,my eyes are watering,mis ojos están llorosos,mes yeux pleurent,meine Augen tränen
677,my eyes keep burning,my eyes keep burning,mis ojos siguen ardiendo,mes yeux continuent de brûler,meine augen brennen weiter
678,my father grows rice,my father grows rice,mi padre cultiva arroz,mon père cultive du riz,Mein Vater baut Reis an
679,my father is at home,my father is at home,mi padre está en casa,mon père est à la maison,Mein Vater ist zu Hause
680,my father isn't home,my father is not home,mi padre no está en casa,mon père n'est pas à la maison,Mein Vater ist nicht zu Hause
681,my father works here,my father works here,mi padre trabaja aquí,mon père travaille ici,Mein Vater arbeitet hier
682,my foot really hurts,my foot really hurts,me duele mucho el pie,j'ai vraiment mal au pied,mein Fuß tut wirklich weh
683,my gums are bleeding,my gums are bleeding,mis encías están sangrando,mes gencives saignent,mein Zahnfleisch blutet
684,my hair is still wet,my hair is still wet,mi cabello todavía está mojado,mes cheveux sont encore humides,Meine Haare sind noch nass
685,my hands are shaking,my hands are shaking,Mis manos estan temblando,Mes mains tremblent,meine Hände zittern
686,my head really aches,my head really aches,me duele mucho la cabeza,j'ai vraiment mal à la tête,Mein Kopf tut wirklich weh
687,my headache has gone,my headache has gone,mi dolor de cabeza se ha ido,mon mal de tête a disparu,meine kopfschmerzen sind weg
688,my home is your home,my home is your home,mi casa es tu casa,ma maison est ta maison,Mein Heim ist dein Heim
689,my house burned down,my house burned down,mi casa se quemo,ma maison a brûlé,mein Haus ist abgebrannt
690,my house was on fire,my house was on fire,mi casa estaba en llamas,ma maison était en feu,mein haus brannte
691,my left hand is numb,my left hand is numb,mi mano izquierda está entumecida,ma main gauche est engourdie,Meine linke Hand ist taub
692,my life is in danger,my life is in danger,mi vida esta en peligro,ma vie est en danger,Mein Leben ist in Gefahr
693,my mother can't come,my mother cannot come,mi madre no puede venir,ma mère ne peut pas venir,Meine Mutter kann nicht kommen
694,my mother cooks well,my mother cooks well,mi madre cocina bien,ma mère cuisine bien,Meine Mutter kocht gut
695,my mother is at home,my mother is at home,mi madre está en casa,ma mère est à la maison,meine Mutter ist zu Hause
696,my mother was crying,my mother was crying,mi madre estaba llorando,ma mère pleurait,Meine Mutter weinte
697,my neighbor is crazy,my neighbor is crazy,mi vecino esta loco,mon voisin est fou,Mein Nachbar ist verrückt
698,my parents are crazy,my parents are crazy,mis padres estan locos,mes parents sont fous,Meine Eltern sind verrückt
699,my pen is out of ink,my pen is out of ink,mi bolígrafo no tiene tinta,mon stylo n'a plus d'encre,Mein Stift ist leer
700,my plan was rejected,my plan was rejected,mi plan fue rechazado,mon plan a été rejeté,Mein Plan wurde abgelehnt
701,my school has a band,my school has a band,mi escuela tiene una banda,mon école a un groupe,Meine Schule hat eine Band
702,my sister is a moron,my sister is a moron,mi hermana es una idiota,ma soeur est une idiote,Meine Schwester ist ein Idiot
703,my sister is a nurse,my sister is a nurse,Mi hermana es enfermera,Ma soeur est infirmière,Meine Schwester ist eine Krankenschwester
704,my sister is married,my sister is married,mi hermana esta casada,ma soeur est mariée,meine Schwester ist verheiratet
705,my skirt is too long,my skirt is too long,mi falda es demasiado larga,ma jupe est trop longue,Mein Rock ist zu lang
706,my son can tell time,my son can tell time,mi hijo puede decir la hora,mon fils sait lire l'heure,Mein Sohn kann die Uhr lesen
707,my son is too skinny,my son is too skinny,mi hijo es demasiado flaco,mon fils est trop maigre,Mein Sohn ist zu dünn
708,my son loves rockets,my son loves rockets,mi hijo ama los cohetes,mon fils adore les fusées,Mein Sohn liebt Raketen
709,my sons are soldiers,my sons are soldiers,mis hijos son soldados,mes fils sont des soldats,Meine Söhne sind Soldaten
710,my study is upstairs,my study is upstairs,mi estudio está arriba,mon bureau est à l'étage,Mein Arbeitszimmer ist oben
711,my turn finally came,my turn finally came,finalmente llego mi turno,mon tour est enfin venu,Endlich kam ich an die Reihe
712,my watch is accurate,my watch is accurate,mi reloj es preciso,ma montre est précise,Meine Uhr geht genau
713,neither is beautiful,neither is beautiful,ninguno es hermoso,ni l'un ni l'autre n'est beau,beides ist nicht schön
714,no animals were shot,no animals were shot,no se disparó a ningún animal,aucun animal n'a été abattu,keine Tiere wurden erschossen
715,no man escapes death,no man escapes death,ningún hombre escapa a la muerte,aucun homme n'échappe à la mort,kein Mensch entgeht dem Tod
716,no news is good news,no news is good news,La ausencia de malas noticias son buenas noticias,"pas de nouvelles, bonnes nouvelles",keine Nachrichten sind gute Nachrichten
717,no one believed that,no one believed that,nadie creyó eso,personne n'y croyait,das hat keiner geglaubt
718,no one can deny that,no one can deny that,Nadie puede negar eso,personne ne peut le nier,niemand kann das leugnen
719,no one deserves that,no one deserves that,nadie se merece eso,personne ne mérite ça,das hat keiner verdient
720,no one else knows it,no one else knows it,nadie más lo sabe,personne d'autre ne le sait,niemand sonst weiß es
721,no one escaped alive,no one escaped alive,nadie escapó con vida,personne ne s'en est sorti vivant,niemand entkam lebend
722,no one expected much,no one expected much,nadie esperaba mucho,personne ne s'attendait à grand chose,niemand hat viel erwartet
723,no one had an answer,no one had an answer,nadie tenia una respuesta,personne n'avait de réponse,niemand hatte eine Antwort
724,no one has a problem,no one has a problem,nadie tiene un problema,personne n'a de problème,niemand hat ein problem
725,no one has been here,no one has been here,nadie ha estado aquí,personne n'a été ici,niemand war hier
726,no one is asking you,no one is asking you,nadie te pregunta,personne ne te demande,niemand fragt dich
727,no one is downstairs,no one is downstairs,nadie está abajo,personne n'est en bas,niemand ist unten
728,no one is expendable,no one is expendable,nadie es prescindible,personne n'est consommable,niemand ist entbehrlich
729,no one is interested,no one is interested,nadie está interesado,personne n'est intéressé,es interessiert niemanden
730,no one is that lucky,no one is that lucky,nadie es tan afortunado,personne n'a cette chance,Niemand hat so viel Glück
731,no one is unbeatable,no one is unbeatable,nadie es imbatible,personne n'est imbattable,niemand ist unschlagbar
732,no one likes to lose,no one likes to lose,a nadie le gusta perder,personne n'aime perdre,niemand verliert gerne
733,no one listens to me,no one listens to me,nadie me escucha,personne ne m'écoute,niemand hört mir zu
734,no one reads my blog,no one reads my blog,nadie lee mi blog,personne ne lit mon blog,Niemand liest meinen Blog
735,no one said anything,no one said anything,nadie dijo nada,personne n'a rien dit,niemand sagte etwas
736,no one seemed afraid,no one seemed afraid,nadie parecía tener miedo,personne ne semblait avoir peur,niemand schien Angst zu haben
737,no one seems to care,no one seems to care,A nadie parece importarle,personne ne semble s'en soucier,niemand scheint sich darum zu kümmern
738,no one was awake yet,no one was awake yet,nadie estaba despierto todavía,personne n'était encore réveillé,noch war niemand wach
739,no one was listening,no one was listening,nadie estaba escuchando,personne n'écoutait,niemand hörte zu
740,no one was satisfied,no one was satisfied,nadie estaba satisfecho,personne n'était satisfait,keiner war zufrieden
741,no one was surprised,no one was surprised,nadie se sorprendió,personne n'a été surpris,Niemand war überrascht
742,no one will harm you,no one will harm you,nadie te hará daño,personne ne te fera de mal,niemand wird dir schaden
743,no one will stop you,no one will stop you,Nadie te detendra,personne ne t'arrêtera,niemand wird dich aufhalten
744,no one's blaming you,no one s blaming you,nadie te culpa,personne ne te blâme,niemand gibt dir die schuld
745,no one's judging you,no one s judging you,nadie te juzga,personne ne te juge,niemand verurteilt dich
746,no one's watching me,no one s watching me,nadie me mira,personne ne me regarde,niemand beobachtet mich
747,no system is perfect,no system is perfect,ningún sistema es perfecto,aucun système n'est parfait,Kein System ist perfekt
748,nobody deserves that,nobody deserves that,nadie se merece eso,personne ne mérite ça,das hat niemand verdient
749,nobody had an answer,nobody had an answer,nadie tuvo una respuesta,personne n'avait de réponse,niemand hatte eine antwort
750,nobody is interested,nobody is interested,nadie está interesado,personne n'est intéressé,es interessiert niemanden
751,nobody owns the moon,nobody owns the moon,nadie es dueño de la luna,personne ne possède la lune,Niemand besitzt den Mond
752,nobody saw it coming,nobody saw it coming,nadie lo vio venir,personne ne l'a vu venir,niemand hat es kommen sehen
753,nobody spoke with me,nobody spoke with me,nadie hablo conmigo,personne ne m'a parlé,niemand sprach mit mir
754,nobody threatened me,nobody threatened me,nadie me amenazó,personne ne m'a menacé,niemand hat mir gedroht
755,nobody wants to work,nobody wants to work,nadie quiere trabajar,personne ne veut travailler,keiner will arbeiten
756,nobody will help you,nobody will help you,nadie te ayudará,personne ne t'aidera,niemand wird dir helfen
757,nobody's forcing you,nobody s forcing you,nadie te obliga,personne ne te force,niemand zwingt dich
758,none of this is good,none of this is good,nada de esto es bueno,rien de tout cela n'est bon,nichts davon ist gut
759,none of us are happy,none of us are happy,ninguno de nosotros es feliz,aucun de nous n'est heureux,keiner von uns ist glücklich
760,none of us want that,none of us want that,ninguno de nosotros quiere eso,aucun de nous ne veut ça,keiner von uns will das
761,not everyone noticed,not everyone noticed,no todos se dieron cuenta,tout le monde n'a pas remarqué,nicht allen aufgefallen
762,not much has changed,not much has changed,no ha cambiado mucho,peu de choses ont changé,es hat sich nicht viel geändert
763,nothing i did helped,nothing i did helped,nada de lo que hice ayudó,rien de ce que j'ai fait n'a aidé,"nichts, was ich tat, half"
764,nothing can stop him,nothing can stop him,nada puede detenerlo,rien ne peut l'arrêter,nichts kann ihn aufhalten
765,nothing is happening,nothing is happening,nada esta pasando,il ne se passe rien,nichts passiert
766,now give me the list,now give me the list,ahora dame la lista,maintenant donne moi la liste,Jetzt gib mir die Liste
767,"ok, i think i get it",ok  i think i get it,"bien, creo que lo entiendo",ok je pense avoir compris,ok ich glaube ich verstehe
768,"ok, i think i got it",ok  i think i got it,"bien, creo que lo tengo",ok je pense que j'ai compris,ok ich glaube ich habs
769,"on the rocks, please",on the rocks  please,en las rocas por favor,sur les rochers s'il vous plaît,bitte auf die felsen
770,one of them is a spy,one of them is a spy,uno de ellos es un espía,l'un d'eux est un espion,Einer von ihnen ist ein Spion
771,"oops, i did it again",oops  i did it again,ups lo hice de nuevo,Oups je l'ai encore fait,"Ups, ich habe es wieder getan"
772,open your mouth wide,open your mouth wide,abre bien la boca,ouvre grand ta bouche,öffne deinen Mund weit
773,our dog seldom bites,our dog seldom bites,nuestro perro rara vez muerde,notre chien mord rarement,Unser Hund beißt selten
774,our dreams came true,our dreams came true,nuestros sueños se hicieron realidad,nos rêves se sont réalisés,unsere Träume wurden wahr
775,our marriage is over,our marriage is over,nuestro matrimonio ha terminado,notre mariage est terminé,unsere Ehe ist vorbei
776,people were watching,people were watching,la gente estaba mirando,les gens regardaient,Leute sahen zu
777,perhaps he will come,perhaps he will come,tal vez el venga,peut-être viendra-t-il,vielleicht kommt er
778,perhaps you're right,perhaps you are right,quizás tengas razón,peut-être avez-vous raison,vielleicht hast du recht
779,phew that was close,phew that was close,uf eso estuvo cerca,ouf c'était proche,puh das war knapp
780,planes are expensive,planes are expensive,los aviones son caros,les avions sont chers,Flugzeuge sind teuer
781,play that song again,play that song again,toca esa canción otra vez,rejouer cette chanson,spiel das lied nochmal
782,playing cards is fun,playing cards is fun,jugar a las cartas es divertido,jouer aux cartes est amusant,Karten spielen macht Spaß
783,please air the futon,please air the futon,por favor ventile el futon,veuillez aérer le futon,Bitte lüften Sie den Futon
784,please beat the eggs,please beat the eggs,por favor batir los huevos,s'il vous plait battez les oeufs,Bitte schlagen Sie die Eier
785,please choose wisely,please choose wisely,por favor elige sabiamente,veuillez choisir judicieusement,Bitte wählen Sie mit Bedacht
786,please come this way,please come this way,por favor ven por aquí,s'il vous plait venez par ici,Bitte kommen Sie hier entlang
787,please deal the card,please deal the card,por favor reparta la tarjeta,merci de distribuer la carte,Bitte teilen Sie die Karte aus
