,English,English_cleaned,Spanish,French,German
535,i want to move away,i want to move away,quiero mudarme,je veux m'éloigner,Ich möchte wegziehen
536,i want to negotiate,i want to negotiate,quiero negociar,je veux négocier,Ich möchte verhandeln
537,"i want to play, too",i want to play  too,Yo también quiero jugar,Je veux jouer aussi,ich will auch spielen
538,i want to sell this,i want to sell this,quiero vender esto,je veux vendre ça,ich möchte das verkaufen
539,i want to speak now,i want to speak now,quiero hablar ahora,je veux parler maintenant,Ich möchte jetzt sprechen
540,i want to start now,i want to start now,quiero empezar ahora,je veux commencer maintenant,ich will jetzt anfangen
541,i want to thank you,i want to thank you,Quiero agradecerte,je veux vous remercier,Ich möchte dir danken
542,i want to trust you,i want to trust you,Quiero confiar en ti,je veux te faire confiance,Ich will dir vertrauen
543,i want to try again,i want to try again,quiero intentarlo de nuevo,je veux réessayer,Ich möchte es noch einmal versuchen
544,i want you to dance,i want you to dance,quiero que bailes,je veux que tu danses,"Ich möchte, dass du tanzt"
545,i want your opinion,i want your opinion,quiero tu opinion,Je veux ton opinion,Ich möchte deine Meinung hören
546,i wanted everything,i wanted everything,quería todo,je voulais tout,ich wollte alles
547,i wanted to be free,i wanted to be free,quería ser libre,je voulais être libre,ich wollte frei sein
548,i wanted to do this,i wanted to do this,quería hacer esto,je voulais faire ça,Ich wollte dies tun
549,i wanted to give up,i wanted to give up,Quería rendirme,je voulais abandonner,ich wollte aufgeben
550,i wanted to go home,i wanted to go home,quería ir a casa,je voulais rentrer à la maison,ich wollte nach hause
551,i wanted to see tom,i wanted to see tom,quería ver a tom,je voulais voir tom,Ich wollte Tom sehen
552,i wanted to see you,i wanted to see you,Quería verte,je voulais te voir,ich wollte dich sehen
553,i wanted you to win,i wanted you to win,quería que ganaras,je voulais que tu gagnes,"Ich wollte, dass du gewinnst"
554,i was a bad student,i was a bad student,yo era un mal estudiante,j'étais un mauvais élève,Ich war ein schlechter Schüler
555,i was a bit unlucky,i was a bit unlucky,tuve un poco de mala suerte,j'ai été un peu malchanceux,ich hatte etwas pech
556,i was able to do it,i was able to do it,pude hacerlo,j'ai pu le faire,Ich konnte es tun
557,i was all by myself,i was all by myself,yo estaba solo,j'étais tout seul,ich war ganz alleine
558,i was already tired,i was already tired,ya estaba cansado,j'étais déjà fatigué,Ich war schon müde
559,i was aware of that,i was aware of that,Yo era consciente de ello,J'étais au courant de cela,das war mir bewusst
560,i was badly wounded,i was badly wounded,yo estaba mal herido,j'ai été grièvement blessé,Ich wurde schwer verwundet
561,i was born in kyoto,i was born in kyoto,nací en kioto,je suis né à kyoto,ich bin in kyoto geboren
562,i was drinking milk,i was drinking milk,estaba bebiendo leche,je buvais du lait,Ich habe Milch getrunken
563,i was eighteen then,i was eighteen then,yo tenía dieciocho entonces,j'avais alors dix-huit ans,da war ich achtzehn
564,i was expecting you,i was expecting you,te estaba esperando,je t'attendais,Ich habe dich erwartet
565,i was fired in 2013,i was fired in 2013,me despidieron en 2013,j'ai été licencié en 2013,Ich wurde 2013 entlassen
566,i was given a medal,i was given a medal,me dieron una medalla,on m'a donné une médaille,Mir wurde eine Medaille überreicht
567,i was going to work,i was going to work,Iba a trabajar,J'allais travailler,Ich wollte arbeiten
568,i was happy for him,i was happy for him,estaba feliz por el,j'étais content pour lui,Ich habe mich für ihn gefreut
569,i was home-schooled,i was home schooled,fui educado en casa,j'ai été scolarisé à la maison,Ich wurde zu Hause unterrichtet
570,i was in the shower,i was in the shower,estaba en la ducha,j'etais dans la douche,Ich war in der Dusche
571,i was just relaxing,i was just relaxing,solo estaba relajándome,je me détendais juste,ich habe mich nur entspannt
572,i was late as usual,i was late as usual,llegué tarde como siempre,j'étais en retard comme d'habitude,Ich war wie immer zu spät
573,i was like you once,i was like you once,yo era como tu una vez,j'étais comme toi une fois,Ich war einmal wie du
574,i was out of breath,i was out of breath,estaba sin aliento,j'étais à bout de souffle,Ich war außer Atem
575,"i was outraged, too",i was outraged  too,yo también estaba indignado,j'ai été outré aussi,ich war auch empört
576,i was overconfident,i was overconfident,estaba demasiado confiado,j'étais trop confiant,Ich war zu selbstsicher
577,i was quite nervous,i was quite nervous,estaba bastante nervioso,j'étais assez nerveux,ich war ziemlich nervös
578,i was really hungry,i was really hungry,tenía mucha hambre,j'avais vraiment faim,Ich hatte wirklich Hunger
579,i was really scared,i was really scared,estaba muy asustado,J'ai eu très peur,ich hatte wirklich Angst
580,i was so humiliated,i was so humiliated,estaba tan humillado,j'étais tellement humilié,Ich war so gedemütigt
581,i was too ambitious,i was too ambitious,yo era demasiado ambicioso,j'étais trop ambitieux,Ich war zu ehrgeizig
582,i was uncomfortable,i was uncomfortable,estaba incomodo,j'étais mal à l'aise,mir war unwohl
583,i washed my t-shirt,i washed my t shirt,lavé mi camiseta,j'ai lavé mon t-shirt,Ich habe mein T-Shirt gewaschen
584,i wasn't busy today,i was not busy today,no estuve ocupado hoy,je n'étais pas occupé aujourd'hui,Ich war heute nicht beschäftigt
585,i wasn't even there,i was not even there,ni siquiera estaba allí,je n'étais même pas là,ich war gar nicht da
586,i wasn't in a hurry,i was not in a hurry,no tenía prisa,je n'étais pas pressé,Ich hatte es nicht eilig
587,i watched the movie,i watched the movie,vi la pelicula,j'ai regardé le film,ich sah den Film
588,i went back to work,i went back to work,Volví a trabajar,Je suis retourné au travail,Ich ging wieder arbeiten
589,i went into details,i went into details,entré en detalles,je suis entré dans les détails,Ich ging ins Detail
590,i went to bed early,i went to bed early,Me fui a la cama temprano,je me suis couché tot,ich ging früh ins Bett
591,i will ask you once,i will ask you once,te preguntare una vez,je te demanderai une fois,Ich werde dich einmal fragen
592,i will be back soon,i will be back soon,volveré pronto,je serai bientôt de retour,ich werde bald wiederkommen
593,i will go if you go,i will go if you go,iré si tú vas,j'irai si tu y vas,"Ich werde gehen, wenn du gehst"
594,i will hit the sack,i will hit the sack,golpearé el saco,je vais frapper le sac,Ich werde den Sack schlagen
595,i will miss you all,i will miss you all,los extrañaré a todos,vous me manquerez tous,ich werde euch alle vermissen
596,i will not help you,i will not help you,no te ayudaré,je ne t'aiderai pas,Ich werde dir nicht helfen
597,i will stay at home,i will stay at home,me quedaré en casa,je resterai à la maison,ich werde zuhause bleiben
598,i will study german,i will study german,estudiare aleman,je vais étudier l'allemand,Ich werde Deutsch lernen
599,i will try it again,i will try it again,Lo intentare otra vez,je vais réessayer,Ich werde es noch einmal versuchen
600,i will wait outside,i will wait outside,esperare afuera,je vais attendre dehors,Ich werde draußen warten
601,i wish i could swim,i wish i could swim,me gustaría poder nadar,j'aimerais savoir nager,"Ich wünschte, ich könnte schwimmen"
602,i wish i were wrong,i wish i were wrong,desearía estar equivocado,j'aimerais me tromper,"Ich wünschte, ich hätte mich geirrt"
603,i wish i were young,i wish i were young,desearía ser joven,j'aimerais être jeune,"Ich wünschte, ich wäre jung"
604,i wish tom the best,i wish tom the best,le deseo lo mejor a tom,je lui souhaite le meilleur,Ich wünsche Tom das Beste
605,i wish tom was here,i wish tom was here,desearía que tom estuviera aquí,J'aimerais que Tom soit là,"Ich wünschte, Tom wäre hier"
606,i wish you the same,i wish you the same,te deseo lo mismo,Je vous souhaite la même,Ich wünsche dir das Gleiche
607,i won't accept that,i will not accept that,no aceptare eso,je n'accepterai pas ça,das werde ich nicht akzeptieren
608,i won't do anything,i will not do anything,no haré nada,Je ne ferai rien,Ich werde nichts tun
609,i won't do it again,i will not do it again,no lo volveré hacer,je ne le referai pas,Ich werde es nicht nochmal tun
610,i won't forget that,i will not forget that,no olvidaré eso,je n'oublierai pas ça,das werde ich nicht vergessen
611,i won't let you die,i will not let you die,no te dejare morir,je ne te laisserai pas mourir,Ich werde dich nicht sterben lassen
612,i won't pay for you,i will not pay for you,no pagaré por ti,je ne paierai pas pour toi,Ich werde nicht für dich bezahlen
613,i won't tell anyone,i will not tell anyone,No le diré a nadie,je ne le dirai à personne,ich werde es niemandem sagen
614,i won't tolerate it,i will not tolerate it,no lo tolerare,je ne le tolérerai pas,ich werde es nicht tolerieren
615,i wonder who she is,i wonder who she is,Me pregunto quién es ella,je me demande qui elle est,"Ich frage mich, wer sie ist"
616,i would die for you,i would die for you,Yo moriría por ti,Je mourrais pour toi,Ich würde für dich sterben
617,i would do it again,i would do it again,lo haría de nuevo,Je le ferais à nouveau,Ich würde es wieder tun
618,i would do the same,i would do the same,yo haria lo mismo,Je voudrais faire la même chose,Ich würde dasselbe tun
619,i would like a room,i would like a room,Quisiera un cuarto,Je voudrais une chambre,Ich hätte gern ein Zimmer
620,i would've said yes,i would have said yes,hubiera dicho que si,j'aurais dit oui,ich hätte ja gesagt
621,i wouldn't say that,i wouldn t say that,yo no diría eso,je ne dirais pas ça,das würde ich nicht sagen
622,i'd appreciate that,i would appreciate that,te lo agradecería,J'apprécierais que,Ich würde das zu schätzen wissen
623,i'd die without you,i would die without you,moriría sin ti,je mourrais sans toi,Ich würde ohne dich sterben
624,i'd help if i could,i would help if i could,ayudaría si pudiera,j'aiderais si je pouvais,"Ich würde helfen, wenn ich könnte"
625,i'd like a city map,i would like a city map,quisiera un mapa de la ciudad,je voudrais un plan de la ville,Ich hätte gerne einen Stadtplan
626,i'd like a daiquiri,i would like a daiquiri,quisiera un daiquiri,je voudrais un daïquiri,Ich möchte einen Daiquiri
627,i'd like some shoes,i would like some shoes,quisiera unos zapatos,je voudrais des chaussures,Ich hätte gerne ein paar Schuhe
628,i'd like some water,i would like some water,Me gustaría tomar un poco de agua,je voudrais de l'eau,Ich hätte gerne etwas Wasser
629,i'd like to do more,i would like to do more,me gustaría hacer más,je voudrais faire plus,ich würde gerne mehr machen
630,i'd like to do that,i would like to do that,Me gustaría hacer eso,je voudrais faire ça,ich würde das machen
631,i'd like to go home,i would like to go home,me gustaria ir a casa,J'aimerais rentrer à la maison,Ich möchte nach Hause gehen
632,"i'd like to go, too",i would like to go  too,me gustaria ir tambien,je voudrais y aller aussi,ich möchte auch hingehen
633,i'd like to see her,i would like to see her,me gustaria verla,je voudrais la voir,ich würde sie gerne sehen
634,i'd pay to see that,i would pay to see that,pagaría por ver eso,je payerais pour voir ca,"Ich würde bezahlen, um das zu sehen"
635,i'll always be here,i will always be here,Siempre estaré aquí,Je serai toujours ici,Ich werde immer hier sein
636,i'll be back at six,i will be back at six,volveré a las seis,je serai de retour à six heures,Ich bin um sechs zurück
637,i'll be back at ten,i will be back at ten,volveré a las diez,je serai de retour à dix heures,Ich bin um zehn zurück
638,i'll be back by six,i will be back by six,volveré a las seis,je serai de retour à six heures,Ich bin um sechs zurück
639,i'll be leaving now,i will be leaving now,me iré ahora,je vais partir maintenant,ich werde jetzt gehen
640,i'll be out of town,i will be out of town,estaré fuera de la ciudad,je serai hors de la ville,Ich werde aus der Stadt sein
641,i'll be right there,i will be right there,estaré justo ahí,j'y serai,ich werde da sein
642,i'll bring the beer,i will bring the beer,traeré la cerveza,j'apporterai la bière,Ich bringe das Bier
643,i'll buy you a beer,i will buy you a beer,te compraré una cerveza,je vais t'acheter une bière,Ich kaufe dir ein Bier
644,i'll call back soon,i will call back soon,volveré a llamar pronto,je rappellerai bientôt,melde mich gleich
645,i'll call you a cab,i will call you a cab,te llamaré un taxi,je vais t'appeler un taxi,Ich rufe dir ein Taxi
646,i'll call you later,i will call you later,te llamaré mas tarde,je t'appellerai plus tard,Ich werde dich später anrufen
647,i'll come back soon,i will come back soon,Volveré pronto,je reviendrai bientôt,ich werde bald zurück sein
648,i'll come right now,i will come right now,vendré ahora mismo,je viendrai tout de suite,Ich komme gleich
649,i'll do it tomorrow,i will do it tomorrow,lo haré mañana,je le ferai demain,Ich werde es morgen machen
650,i'll do it with you,i will do it with you,lo haré contigo,je le ferai avec toi,Ich werde es mit dir tun
651,i'll do my homework,i will do my homework,Yo hare mi tarea,Je ferai mes devoirs,Ich werde meine Hausaufgaben machen
652,i'll drive tom home,i will drive tom home,llevaré a tom a casa,Je vais conduire Tom à la maison,Ich werde Tom nach Hause fahren
653,i'll drive you home,i will drive you home,te llevaré a casa,je vais te conduire à la maison,Ich werde dich nach Hause fahren
654,i'll eat after that,i will eat after that,comeré después de eso,je mangerai après,Ich werde danach essen
655,i'll find something,i will find something,encontraré algo,je trouverai quelque chose,Ich werde etwas finden
656,i'll fix your wagon,i will fix your wagon,arreglaré tu carro,je réparerai ton chariot,Ich repariere deinen Wagen
657,i'll get my revenge,i will get my revenge,me vengaré,je vais me venger,Ich werde mich rächen
658,i'll get used to it,i will get used to it,Me acostumbraré,je vais m'y habituer,Ich werde mich daran gewöhnen
659,i'll give him a pen,i will give him a pen,le daré un bolígrafo,je vais lui donner un stylo,Ich gebe ihm einen Stift
660,i'll give it a shot,i will give it a shot,le daré una oportunidad,Je vais vous donner un coup de feu,Ich werde es versuchen
661,i'll give it to you,i will give it to you,te lo daré,je te le donnerai,ich werde es dir geben
662,i'll go in a minute,i will go in a minute,iré en un minuto,j'irai dans une minute,Ich werde in einer Minute gehen
663,i'll guard the door,i will guard the door,vigilaré la puerta,je garderai la porte,Ich werde die Tür bewachen
664,i'll have no choice,i will have no choice,no tendré elección,je n'aurai pas le choix,Ich werde keine Wahl haben
665,i'll have skim milk,i will have skim milk,tomaré leche descremada,je prendrai du lait écrémé,Ich werde Magermilch haben
666,i'll have some cake,i will have some cake,voy a tener un poco de pastel,je vais prendre du gâteau,Ich werde etwas Kuchen haben
667,i'll join you later,i will join you later,me uniré a ti más tarde,je te rejoins plus tard,Ich komme später zu dir
668,i'll kick your butt,i will kick your butt,patearé tu trasero,je vais te botter les fesses,Ich werde dir in den Hintern treten
669,i'll lend it to you,i will lend it to you,te lo prestare,je te le prêterai,Ich werde es dir leihen
670,i'll make you happy,i will make you happy,te haré feliz,je vais vous rendre heureux,ich werde dich glücklich machen
671,i'll meet you there,i will meet you there,Te encontraré allí,Je te rencontrerai là,Ich werde dich dort treffen
672,i'll need your help,i will need your help,necesitaré tu ayuda,j'aurai besoin de votre aide,Ich werde deine Hilfe brauchen
673,i'll pay my own way,i will pay my own way,pagaré a mi manera,je paierai mon propre chemin,Ich werde meinen eigenen Weg bezahlen
674,i'll see you around,i will see you around,nos vemos,Je vais vous voir,Wir sehen uns
675,i'll send it to you,i will send it to you,te lo enviaré,je te l'enverrai,ich werde es dir schicken
676,i'll show you later,i will show you later,Te mostraré más tarde,je vous montrerai plus tard,Ich werde es dir später zeigen
677,i'll start tomorrow,i will start tomorrow,voy a empezar mañana,je commencerai demain,ich fange morgen an
678,i'll take it inside,i will take it inside,lo llevaré adentro,je vais le prendre à l'intérieur,Ich nehme es mit nach drinnen
679,i'll take you there,i will take you there,Te llevaré allí,je vais vous y conduire,ich nehme dich dahin mit
680,i'll take your coat,i will take your coat,tomaré tu abrigo,je prendrai ton manteau,Ich nehme deinen Mantel
681,i'll think about it,i will think about it,Voy a pensar en ello,j'y penserai,ich werde darüber nachdenken
682,i'll wait patiently,i will wait patiently,esperaré pacientemente,je vais attendre patiemment,Ich werde geduldig warten
683,i'll wait till noon,i will wait till noon,esperaré hasta el mediodía,je vais attendre jusqu'à midi,Ich werde bis Mittag warten
684,"i'm a beginner, too",i am a beginner  too,yo tambien soy principiante,moi aussi je suis débutant,ich bin auch anfänger
685,i'm a bit skeptical,i am a bit skeptical,soy un poco escéptico,je suis un peu sceptique,ich bin etwas skeptisch
686,i'm a house painter,i am a house painter,soy pintor de casas,je suis peintre en bâtiment,Ich bin Anstreicher
687,i'm a light sleeper,i am a light sleeper,tengo el sueño ligero,j'ai le sommeil léger,Ich habe einen leichten Schlaf
688,i'm a little hungry,i am a little hungry,tengo un poco de hambre,j'ai un peu faim,Ich bin ein bisschen hungrig
689,i'm a little scared,i am a little scared,estoy un poco asustado,j'ai un peu peur,ich habe ein bisschen Angst
690,i'm a married woman,i am a married woman,Soy una mujer casada,je suis une femme mariée,Ich bin eine verheiratete Frau
691,i'm a perfectionist,i am a perfectionist,soy un perfeccionista,je suis perfectionniste,Ich bin ein Perfektionist
692,i'm a quick learner,i am a quick learner,aprendo rápido,je suis un apprenant rapide,ich lerne schnell
693,i'm a single mother,i am a single mother,Soy una madre soltera,Je suis une mère célibataire,Ich bin eine alleinerziehende Mutter
694,i'm a social worker,i am a social worker,soy un trabajador social,je suis un travailleur social,Ich bin Sozialarbeiterin
695,i'm a sound sleeper,i am a sound sleeper,tengo el sueño profundo,je suis un dormeur profond,Ich bin ein Tiefschläfer
696,i'm a stranger here,i am a stranger here,soy un extraño aquí,je suis un étranger ici,Ich bin ein Fremder hier
697,i'm about to go out,i am about to go out,estoy a punto de salir,je suis sur le point de sortir,ich bin dabei auszugehen
698,i'm absolutely sure,i am absolutely sure,estoy absolutamente seguro,je suis absolument sûr,Ich bin mir absolut sicher
699,i'm afraid of death,i am afraid of death,tengo miedo a la muerte,j'ai peur de la mort,Ich habe Angst vor dem Tod
700,i'm afraid of dying,i am afraid of dying,tengo miedo de morir,j'ai peur de mourir,ich habe angst zu sterben
701,i'm against the war,i am against the war,estoy en contra de la guerra,je suis contre la guerre,Ich bin gegen den Krieg
702,i'm already married,i am already married,Ya estoy casado,je suis déjà marié,Ich bin bereits verheiratet
703,i'm already retired,i am already retired,ya estoy jubilado,je suis déjà à la retraite,Ich bin bereits im Ruhestand
704,i'm always up early,i am always up early,siempre me levanto temprano,je me lève toujours tôt,Ich bin immer früh auf den Beinen
705,i'm an innocent man,i am an innocent man,soy un hombre inocente,je suis un homme innocent,Ich bin ein unschuldiger Mann
706,i'm at a truck stop,i am at a truck stop,estoy en una parada de camiones,je suis à un relais routier,Ich bin an einer Raststätte
707,i'm at your service,i am at your service,Estoy a tu servicio,je suis à votre service,Ich bin für Sie da
708,i'm bad at swimming,i am bad at swimming,soy malo nadando,je suis mauvais en natation,Ich bin schlecht im Schwimmen
709,i'm behind schedule,i am behind schedule,estoy atrasado,je suis en retard,Ich bin hinter dem Zeitplan
710,i'm bored right now,i am bored right now,estoy aburrido en este momento,je m'ennuie en ce moment,mir ist gerade langweilig
711,i'm building a wall,i am building a wall,estoy construyendo una pared,je construis un mur,Ich baue eine Mauer
712,i'm certain of that,i am certain of that,Estoy seguro de eso,j'en suis certain,da bin ich mir sicher
713,i'm coming with you,i am coming with you,iré contigo,Je viens avec toi,ich komme mit dir
714,i'm counting on you,i am counting on you,Estoy contando contigo,je compte sur toi,ich zähle auf dich
715,i'm crazy about you,i am crazy about you,estoy loco por ti,je suis fou de toi,Ich bin verrückt nach dir
716,i'm doing all i can,i am doing all i can,estoy haciendo todo lo que puedo,je fais tout ce que je peux,"Ich tue alles, was ich kann"
717,i'm doing it myself,i am doing it myself,lo estoy haciendo yo mismo,je le fais moi-même,Ich mache es selbst
718,i'm doing just fine,i am doing just fine,estoy bien,je vais très bien,Mir geht es gut
719,i'm drafting a plan,i am drafting a plan,estoy elaborando un plan,je suis en train d'élaborer un plan,Ich entwerfe einen Plan
720,i'm drinking a beer,i am drinking a beer,estoy bebiendo una cerveza,je bois une bière,Ich trinke ein Bier
721,i'm dying of thirst,i am dying of thirst,me muero de sed,je meurs de soif,ich sterbe vor Durst
722,i'm eating an apple,i am eating an apple,estoy comiendo una manzana,Je mange une pomme,ich esse einen Apfel
723,i'm extremely happy,i am extremely happy,estoy extremadamente feliz,je suis extrêmement heureux,Ich bin sehr glücklich
724,i'm extremely tired,i am extremely tired,estoy extremadamente cansado,je suis extrêmement fatigué,Ich bin extrem müde
725,i'm fed up with her,i am fed up with her,estoy harto de ella,j'en ai marre d'elle,ich habe sie satt
726,"i'm fine, thank you",i am fine  thank you,Estoy bien gracias,"je vais bien, merci","ich bin ok, danke dir"
727,i'm getting married,i am getting married,Me voy a casar,je me marrie,Ich werde heiraten
728,i'm glad to be here,i am glad to be here,me alegro de estar aquí,Je suis ravi d'être ici,"Ich bin froh, hier zu sein"
729,i'm glad to be home,i am glad to be home,me alegro de estar en casa,je suis content d'être à la maison,"Ich bin froh, zu Hause zu sein"
730,i'm glad to hear it,i am glad to hear it,me alegra oírlo,je suis content de l'entendre,Ich bin froh das zu hören
731,i'm glad to see you,i am glad to see you,estoy feliz de verte,je suis content de te voir,"Ich bin froh, dich zu sehen"
732,i'm glad we saw tom,i am glad we saw tom,me alegro de haber visto a tom,je suis content que nous ayons vu tom,"Ich bin froh, dass wir Tom gesehen haben"
733,i'm glad you called,i am glad you called,me alegro de que hayas llamado,je suis content que tu aies appelé,"Ich bin froh, dass du angerufen hast"
734,i'm going on a trip,i am going on a trip,me voy de viaje,je pars en voyage,Ich gehe auf eine Reise
735,i'm going there now,i am going there now,voy allí ahora,j'y vais maintenant,Ich gehe jetzt dorthin
736,i'm going to church,i am going to church,Voy a la iglesia,je vais à l'église,Ich gehe zur Kirche
737,i'm going to go now,i am going to go now,me voy a ir ahora,je vais y aller maintenant,Ich werde jetzt gehen
738,i'm going to prison,i am going to prison,voy a ir a prisión,je vais en prison,Ich gehe ins Gefängnis
739,i'm good at cooking,i am good at cooking,soy bueno cocinando,je suis bon en cuisine,Ich kann gut kochen
740,i'm good at science,i am good at science,soy bueno en ciencias,je suis bon en sciences,Ich bin gut in Naturwissenschaften
741,i'm good at singing,i am good at singing,soy bueno cantando,je chante bien,Ich kann gut singen
742,i'm growing a beard,i am growing a beard,me estoy dejando barba,je me laisse pousser la barbe,Ich lasse mir einen Bart wachsen
743,i'm happy with that,i am happy with that,estoy feliz con eso,je suis content de ça,ich bin damit zufrieden
744,i'm in boston today,i am in boston today,estoy en boston hoy,je suis à boston aujourd'hui,Ich bin heute in Boston
745,i'm in my apartment,i am in my apartment,estoy en mi apartamento,je suis dans mon appartement,Ich bin in meiner Wohnung
746,i'm in my underwear,i am in my underwear,estoy en ropa interior,je suis en sous-vêtement,Ich bin in meiner Unterwäsche
747,i'm in the basement,i am in the basement,estoy en el sótano,je suis au sous-sol,Ich bin im Keller
748,i'm in the bathroom,i am in the bathroom,yo estoy en el bano,Je suis dans la salle de bain,ich bin im Badezimmer
749,i'm incredibly busy,i am incredibly busy,estoy increíblemente ocupado,je suis incroyablement occupé,Ich bin unglaublich beschäftigt
750,i'm indebted to you,i am indebted to you,estoy en deuda contigo,je vous suis redevable,Ich bin dir zu Dank verpflichtet
751,i'm just not hungry,i am just not hungry,simplemente no tengo hambre,je n'ai juste pas faim,Ich habe einfach keinen Hunger
752,i'm kind of a loner,i am kind of a loner,soy un poco solitario,je suis une sorte de solitaire,ich bin eher ein einzelgänger
753,i'm late for school,i am late for school,voy tarde para la escuela,je suis en retard pour l'école,Ich komme zu spät in die schule
754,i'm learning french,i am learning french,estoy aprendiendo francés,j'apprends le français,Ich lerne französisch
755,i'm leaving tonight,i am leaving tonight,me voy esta noche,je pars ce soir,Ich gehe heute Abend
756,i'm living my dream,i am living my dream,estoy viviendo mi sueño,Je vis mon rêve,Ich lebe meinen Traum
757,i'm looking for you,i am looking for you,te estoy buscando,je te cherche,ich suche nach dir
758,i'm making progress,i am making progress,estoy progresando,je fais des progrès,ich mache fortschritte
759,i'm more than happy,i am more than happy,estoy mas que feliz,je suis plus qu'heureux,Ich bin mehr als glücklich
760,i'm no longer tired,i am no longer tired,ya no estoy cansado,je ne suis plus fatigué,ich bin nicht mehr müde
761,i'm not a bit tired,i am not a bit tired,no estoy un poco cansado,je ne suis pas un peu fatigué,Ich bin kein bisschen müde
762,i'm not a good liar,i am not a good liar,no soy un buen mentiroso,je ne suis pas un bon menteur,Ich bin kein guter Lügner
763,i'm not a scientist,i am not a scientist,no soy un científico,je ne suis pas un scientifique,Ich bin kein Wissenschaftler
764,i'm not apologizing,i am not apologizing,no me estoy disculpando,je ne m'excuse pas,Ich entschuldige mich nicht
765,i'm not at all busy,i am not at all busy,no estoy nada ocupado,je ne suis pas du tout occupé,Ich bin überhaupt nicht beschäftigt
766,i'm not blaming you,i am not blaming you,no te estoy culpando,je ne te blâme pas,Ich mache dir keine Vorwürfe
767,i'm not busy either,i am not busy either,tampoco estoy ocupado,je ne suis pas occupé non plus,Ich bin auch nicht beschäftigt
768,i'm not comfortable,i am not comfortable,no estoy comodo,je ne suis pas à l'aise,ich bin nicht einverstanden
769,i'm not coming back,i am not coming back,no voy a volver,je ne reviens pas,Ich komme nicht zurück
770,i'm not complaining,i am not complaining,no me estoy quejando,je ne me plains pas,Ich beschwere mich nicht
771,i'm not disagreeing,i am not disagreeing,no estoy en desacuerdo,je ne suis pas en désaccord,Ich bin nicht anderer Meinung
772,i'm not discouraged,i am not discouraged,no estoy desanimado,je ne suis pas découragé,ich bin nicht entmutigt
773,i'm not dressed yet,i am not dressed yet,todavía no estoy vestido,je ne suis pas encore habillé,Ich bin noch nicht angezogen
774,i'm not eating this,i am not eating this,no estoy comiendo esto,je ne mange pas ça,ich esse das nicht
775,i'm not embarrassed,i am not embarrassed,no estoy avergonzado,je ne suis pas gêné,es ist mir nicht peinlich
776,i'm not going to go,i am not going to go,no voy a ir,je ne vais pas y aller,Ich werde nicht gehen
777,i'm not in any pain,i am not in any pain,no tengo ningún dolor,je n'ai aucune douleur,Ich habe keine Schmerzen
778,i'm not in the mood,i am not in the mood,no estoy de humor,je ne suis pas d'humeur,ich bin nicht in der Stimmung
779,i'm not intimidated,i am not intimidated,no estoy intimidado,je ne suis pas intimidé,ich bin nicht eingeschüchtert
780,i'm not leaving you,i am not leaving you,no te estoy dejando,je ne te quitte pas,Ich verlasse dich nicht
781,i'm not married yet,i am not married yet,aun no estoy casado,je ne suis pas encore marié,ich bin noch nicht verheiratet
782,i'm not one of them,i am not one of them,No soy uno de ellos,je ne suis pas l'un d'eux,ich bin keiner von ihnen
783,i'm not presentable,i am not presentable,no estoy presentable,je ne suis pas présentable,Ich bin nicht vorzeigbar
784,i'm not proud of it,i am not proud of it,no estoy orgulloso de eso,je n'en suis pas fier,Ich bin nicht stolz darauf
785,i'm not really busy,i am not really busy,no estoy muy ocupado,je ne suis pas vraiment occupé,Ich bin nicht wirklich beschäftigt
786,i'm not telling you,i am not telling you,no te lo estoy diciendo,Je ne te le dirai pas,Ich sage es dir nicht
787,i'm not that hungry,i am not that hungry,no tengo tanta hambre,je n'ai pas si faim,Ich bin nicht so hungrig
788,i'm not that stupid,i am not that stupid,no soy tan tonto,je ne suis pas si stupide,ich bin nicht so dumm
789,i'm not the manager,i am not the manager,no soy el gerente,je ne suis pas le gérant,Ich bin nicht der Manager
790,i'm not the problem,i am not the problem,yo no soy el problema,je ne suis pas le problème,Ich bin nicht das Problem
791,i'm not very hungry,i am not very hungry,no tengo mucha hambre,je n'ai pas très faim,Ich bin nicht sehr hungrig
792,i'm not your father,i am not your father,no soy tu padre,je ne suis pas ton père,Ich bin nicht dein Vater
793,i'm not your friend,i am not your friend,yo no soy tu amigo,je ne suis pas ton ami,Ich bin nicht dein Freund
794,i'm on the way home,i am on the way home,estoy de camino a casa,je suis sur le chemin du retour,Ich bin auf dem Weg nach Hause
795,i'm only a customer,i am only a customer,solo soy un cliente,je ne suis qu'un client,Ich bin nur Kunde
796,i'm out of practice,i am out of practice,estoy fuera de practica,je manque de pratique,Ich bin aus der Übung
797,i'm perfect for you,i am perfect for you,soy perfecto para ti,je suis parfait pour toi,Ich bin perfekt für dich
798,i'm perfectly happy,i am perfectly happy,soy perfectamente feliz,je suis parfaitement heureux,Ich bin vollkommen glücklich
799,i'm practising judo,i am practising judo,estoy practicando judo,je pratique le judo,Ich mache Judo
800,i'm praying for tom,i am praying for tom,estoy rezando por tom,je prie pour tom,Ich bete für Tom
801,i'm proud of my dad,i am proud of my dad,estoy orgulloso de mi papa,je suis fier de mon père,Ich bin stolz auf meinen Vater
802,i'm proud of my son,i am proud of my son,estoy orgulloso de mi hijo,je suis fier de mon fils,Ich bin stolz auf meinen Sohn
803,i'm proud of myself,i am proud of myself,estoy orgulloso de mi mismo,je suis fière de moi,Ich bin stolz auf mich
