,English,English_cleaned,Spanish,French,German
630,you're conceited,you are conceited,eres engreido,tu es prétentieux,du bist eingebildet
631,you're courteous,you are courteous,eres cortés,tu es courtois,du bist höflich
632,you're exhausted,you are exhausted,estas exhausto,tu es épuisé,du bist erschöpft
633,you're forgetful,you are forgetful,eres olvidadizo,tu es oublieux,du bist vergesslich
634,you're fortunate,you are fortunate,eres afortunado,tu as de la chance,Du hast Glück
635,you're impatient,you are impatient,Eres impaciente,tu es impatient,du bist ungeduldig
636,you're in danger,you are in danger,estás en peligro,tu es en danger,Sie sind in Gefahr
637,you're lying now,you are lying now,estas mintiendo ahora,tu mens maintenant,du lügst jetzt
638,you're my friend,you are my friend,eres mi amigo,vous êtes mon ami,du bist mein Freund
639,you're my guests,you are my guests,ustedes son mis invitados,vous êtes mes invités,Sie sind meine Gäste
640,you're no doctor,you are no doctor,no eres medico,tu n'es pas médecin,du bist kein arzt
641,you're no singer,you are no singer,no eres cantante,tu n'es pas un chanteur,Du bist kein Sänger
642,you're not alone,you are not alone,usted no está solo,tu n'es pas seul,du bist nicht alleine
643,you're not dying,you are not dying,no te estas muriendo,tu ne meurs pas,du stirbst nicht
644,you're not fired,you are not fired,no estas despedido,tu n'es pas licencié,du bist nicht gefeuert
645,you're not ready,you are not ready,no estás listo,tu n'es pas prêt,du bist nicht bereit
646,you're obnoxious,you are obnoxious,eres odioso,tu es désagréable,du bist widerlich
647,you're observant,you are observant,eres observador,tu es observateur,du bist aufmerksam
648,you're powerless,you are powerless,eres impotente,tu es impuissant,du bist machtlos
649,you're prisoners,you are prisoners,ustedes son prisioneros,vous êtes prisonniers,Sie sind Gefangene
650,you're resilient,you are resilient,eres resistente,tu es résilient,du bist belastbar
651,you're safe here,you are safe here,estás a salvo aquí,tu es en sécurité ici,hier bist du sicher
652,you're satisfied,you are satisfied,estas satisfecho,tu es satisfait,du bist zufrieden
653,you're shivering,you are shivering,estas temblando,tu trembles,du zitterst
654,you're so pretty,you are so pretty,eres tan bonita,tu es si jolie,Du bist so hübsch
655,you're talkative,you are talkative,eres hablador,tu es bavard,du bist gesprächig
656,you're too naive,you are too naive,eres demasiado ingenuo,tu es trop naïf,du bist zu naiv
657,you're too tense,you are too tense,estas demasiado tenso,tu es trop tendu,du bist zu angespannt
658,you're unethical,you are unethical,no eres ético,tu n'es pas éthique,du bist unethisch
659,you're very busy,you are very busy,estas muy ocupado,tu es très occupé,Du bist sehr beschäftigt
660,you're very good,you are very good,eres muy bueno,tu es très bon,Sie sind sehr gut
661,you're very late,you are very late,Llegas muy tarde,Vous êtes très en retard,du bist sehr spät
662,you're very nice,you are very nice,eres muy amable,tu es très gentil,Du bist sehr nett
663,you're very open,you are very open,eres muy abierto,tu es très ouvert,du bist sehr offen
664,you're very rude,you are very rude,Eres muy grosero,tu es très grossier,du bist sehr unhöflich
665,you're very sick,you are very sick,usted está muy enfermo,tu es très malade,du bist sehr krank
666,you're very tall,you are very tall,eres muy alto,tu es très grand,Du bist sehr groß
667,you're very wise,you are very wise,eres muy sabio,tu es très sage,Du bist sehr weise
668,you're wonderful,you are wonderful,Eres maravilloso,vous êtes merveilleux,du bist wunderbar
669,your car is fast,your car is fast,tu coche es rápido,ta voiture est rapide,Dein Auto ist schnell
670,your dog is here,your dog is here,tu perro esta aqui,ton chien est là,Ihr Hund ist hier
671,your face is red,your face is red,tu cara esta roja,ton visage est rouge,dein gesicht ist rot
672,your fly is open,your fly is open,tu mosca está abierta,ta braguette est ouverte,Ihre Fliege ist offen
673,your plan worked,your plan worked,tu plan funciono,votre plan a fonctionné,dein Plan hat funktioniert
674,your room is big,your room is big,tu habitación es grande,ta chambre est grande,dein zimmer ist groß
675,yours was better,yours was better,el tuyo fue mejor,le tien était mieux,deiner war besser
676,zip up your coat,zip up your coat,cierra la cremallera de tu abrigo,ferme ton manteau,Mach deinen Mantel zu
677,a dog bit her leg,a dog bit her leg,un perro le mordió la pierna,un chien lui a mordu la jambe,ein hund hat ihr ins bein gebissen
678,a dog was running,a dog was running,un perro estaba corriendo,un chien courait,ein Hund lief
679,a drunk robbed me,a drunk robbed me,un borracho me robó,un ivrogne m'a volé,Ein Betrunkener hat mich ausgeraubt
680,a heavy rain fell,a heavy rain fell,cayó una fuerte lluvia,une forte pluie est tombée,ein starker Regen fiel
681,a leaf is falling,a leaf is falling,una hoja esta cayendo,une feuille tombe,ein Blatt fällt
682,a screw's missing,a screw s missing,falta un tornillo,il manque une vis,eine Schraube fehlt
683,add a little milk,add a little milk,añadir un poco de leche,ajouter un peu de lait,etwas Milch hinzufügen
684,adjust the brakes,adjust the brakes,ajustar los frenos,régler les freins,die Bremsen einstellen
685,advance two steps,advance two steps,avanzar dos pasos,avancer de deux pas,zwei Schritte vorrücken
686,am i a bad person,am i a bad person,soy una mala persona,suis-je une mauvaise personne,bin ich ein schlechter mensch
687,am i going to die,am i going to die,voy a morir,vais-je mourir,werde ich sterben
688,am i making sense,am i making sense,¿Estoy teniendo sentido?,est-ce que j'ai du sens,mache ich Sinn
689,am i on that list,am i on that list,¿Estoy en esa lista?,suis-je sur cette liste,bin ich auf dieser liste
690,am i overreacting,am i overreacting,¿Estoy exagerando?,est-ce que je réagis de manière excessive,reagiere ich über
691,am i the only one,am i the only one,Soy el único,Suis-je le seul,bin ich der Einzige
692,am i under arrest,am i under arrest,estoy bajo arresto,suis-je en état d'arrestation,Bin ich verhaftet
693,any paper will do,any paper will do,cualquier papel servirá,n'importe quel papier fera l'affaire,jedes Papier tut es
694,are they canadian,are they canadian,¿Son canadienses?,sont-ils canadiens,sind sie kanadisch
695,are they japanese,are they japanese,¿Son japoneses?,sont-ils japonais,sind sie japaner
696,are they all nuts,are they all nuts,¿Están todos locos?,sont-ils tous fous,sind sie alle verrückt
697,are they brothers,are they brothers,¿Son hermanos?,sont-ils frères,sind sie Brüder
698,are they students,are they students,Son estudiantes,Sont-ils des étudiants,sind sie Studenten
699,are they worth it,are they worth it,valen la pena,en valent-ils la peine,sind sie es wert
700,are you a student,are you a student,eres estudiante,êtes-vous un étudiant,bist du ein Student
701,are you all alone,are you all alone,¿Estás solo?,es-tu tout seul,bist du ganz alleine
702,are you all ready,are you all ready,estan todos listos,êtes-vous tous prêts,Seid ihr alle bereit
703,are you all right,are you all right,estás bien,Est-ce que vous allez bien,Geht es dir gut
704,are you ambitious,are you ambitious,eres ambicioso,es-tu ambitieux,bist du ehrgeizig
705,are you available,are you available,estas disponible,êtes vous disponible,Bist du verfügbar
706,are you bachelors,are you bachelors,eres soltero?,êtes-vous célibataires,seid ihr junggesellen
707,are you confident,are you confident,estas seguro,êtes vous confiant,Bist du zuversichtlich
708,are you contented,are you contented,estas contento,es-tu content,bist du zufrieden
709,are you from here,are you from here,Eres de aquí,Êtes-vous de la région,sind sie von hier
710,are you going out,are you going out,Vas a salir,sorts-tu,gehst du aus
711,are you guys free,are you guys free,¿Están libres?,êtes-vous libres,seid ihr frei
712,are you happy now,are you happy now,Eres feliz ahora,Es-tu content maintenant,bist du jetzt glücklich
713,are you in boston,are you in boston,¿Estás en Boston?,es-tu à Boston,Bist du in Boston?
714,are you in danger,are you in danger,estas en peligro,es-tu en danger,bist du in gefahr
715,are you listening,are you listening,estas escuchando,écoutes-tu,hörst du
716,are you motivated,are you motivated,¿estás motivado?,es-tu motivé,bist du motiviert
717,are you our enemy,are you our enemy,eres nuestro enemigo,es-tu notre ennemi,bist du unser feind
718,are you ready now,are you ready now,Estás listo ahora,es-tu prêt maintenant,Bist du jetzt bereit
719,are you religious,are you religious,Es usted religioso,Êtes-vous religieux,Sind Sie religiös
720,are you saying no,are you saying no,¿Estás diciendo que no?,tu dis non,sagst du nein
721,"are you sure, tom",are you sure  tom,estas seguro tom,es-tu sûr,bist du sicher tom
722,are you surprised,are you surprised,Estás sorprendido,êtes-vous surpris,bist du überrascht
723,are you the mayor,are you the mayor,eres el alcalde,êtes-vous le maire,bist du der bürgermeister
724,are you up for it,are you up for it,¿Estás preparado para ello?,Êtes-vous prêt pour cela,bist du dabei
725,are your eyes bad,are your eyes bad,¿Tus ojos están mal?,tes yeux sont mauvais,sind deine Augen schlecht
726,aren't you hungry,are not you hungry,no tienes hambre,N'avez-vous pas faim,bist du nicht hungrig
727,aren't you sleepy,are not you sleepy,No estás somnoliento,N'es tu pas fatigue,Bist du nicht müde
728,ask me a question,ask me a question,Hazme una pregunta,Posez-moi une question,Fragen Sie mich etwas
729,ask the policeman,ask the policeman,pregúntale al policía,demande au policier,fragen Sie den Polizisten
730,ask your question,ask your question,Haz tu pregunta,pose ta question,stell deine Frage
731,be honest with me,be honest with me,sé honesto conmigo,Sois honnête avec moi,sei ehrlich mit mir
732,be kind to others,be kind to others,se amable con otros,être gentil avec les autres,sei nett zu anderen
733,be nice to others,be nice to others,ser amable con los demás,être gentil avec les autres,sei nett zu anderen
734,behave like a man,behave like a man,comportarse como un hombre,se comporter comme un homme,verhalte dich wie ein Mann
735,beware of the dog,beware of the dog,cuidado con el perro,attention au chien,Vorsicht vor dem Hund
736,birds build nests,birds build nests,pájaros construyen nidos,les oiseaux construisent des nids,Vögel bauen Nester
737,boys will be boys,boys will be boys,los niños serán niños,les garçons seront des garçons,Jungs bleiben Jungs
738,break time's over,break time s over,se acabó el tiempo de descanso,le temps de la pause est terminé,Pausenzeit ist vorbei
739,breathe in deeply,breathe in deeply,respira profundamente,respirez profondément,tief einatmen
740,bring me my shoes,bring me my shoes,tráeme mis zapatos,apporte moi mes chaussures,Bring mir meine Schuhe
741,but i was careful,but i was careful,pero tuve cuidado,mais j'ai fait attention,aber ich war vorsichtig
742,call an ambulance,call an ambulance,Llame una ambulancia,Appelez une ambulance,Rufen Sie einen Krankenwagen
743,call her tomorrow,call her tomorrow,llámala mañana,appelle la demain,ruf sie morgen an
744,can i ask why not,can i ask why not,¿Puedo preguntar por qué no?,puis-je demander pourquoi pas,darf ich fragen warum nicht
745,can i come in now,can i come in now,puedo entrar ahora,puis-je entrer maintenant,kann ich jetzt reinkommen
746,can i dial direct,can i dial direct,¿Puedo marcar directamente?,puis-je composer directement,kann ich direkt anrufen
747,can i do anything,can i do anything,Puedo hacer algo,puis-je faire quelque chose,Kann ich irgendetwas tun
748,can i go home now,can i go home now,Me puedo ir a casa ahora,puis-je rentrer à la maison maintenant,Kann ich jetzt nach Hause gehen
749,can i make copies,can i make copies,puedo hacer copias,puis-je faire des copies,kann ich Kopien machen
750,can i rely on you,can i rely on you,puedo confiar en ti,puis-je compter sur toi,kann ich mich auf dich verlassen
751,can i talk to you,can i talk to you,puedo hablar contigo,puis-je te parler,kann ich mit Ihnen sprechen
752,can i try this on,can i try this on,puedo probarme esto,est-ce que je peux l'essayer,Kann ich das anprobieren
753,can tom get a dog,can tom get a dog,Tom puede tener un perro,peut-on avoir un chien,Kann Tom einen Hund bekommen
754,can all birds fly,can all birds fly,¿Pueden todos los pájaros volar?,tous les oiseaux peuvent-ils voler,Können alle Vögel fliegen
755,can the baby walk,can the baby walk,el bebe puede caminar,le bébé peut-il marcher,kann das baby laufen
756,can we get closer,can we get closer,podemos acercarnos,pouvons-nous nous rapprocher,können wir näher kommen
757,can we go fishing,can we go fishing,podemos ir a pescar,pouvons-nous aller pêcher,Können wir angeln gehen?
758,can we reschedule,can we reschedule,podemos reprogramar,pouvons-nous reporter,können wir umplanen
759,can you afford it,can you afford it,Puedes pagarlo,pouvez-vous vous le permettre,Kannst du es dir leisten
760,can you beat that,can you beat that,puedes vencer eso,peux-tu battre ça,kannst du das schlagen
761,can you elaborate,can you elaborate,puedes elaborar,peux-tu élaborer,kannst du das näher erläutern
762,can you go faster,can you go faster,puedes ir mas rapido,pouvez-vous aller plus vite,kannst du schneller fahren
763,can you handle it,can you handle it,Puedes controlarlo,peux-tu t'en charger,kommst du damit klar
764,can you jump rope,can you jump rope,puedes saltar la cuerda,peux-tu sauter à la corde,kannst du seil springen
765,can you read that,can you read that,puedes leer eso,peux-tu lire ça,Kannst du das lesen
766,can't you help us,cannot you help us,no puedes ayudarnos,ne pouvez-vous pas nous aider,kannst du uns nicht helfen
767,carry this for me,carry this for me,lleva esto para mi,porte ça pour moi,trage das für mich
768,"champagne, please",champagne  please,champán por favor,champagne s'il vous plait,Champagner bitte
769,choose one person,choose one person,elige a una persona,choisissez une personne,wähle eine person
770,christmas is soon,christmas is soon,la navidad es pronto,Noël est bientôt,bald ist weihnachten
771,click on the link,click on the link,clic en el enlace,Clique sur le lien,klick auf den Link
772,close that drawer,close that drawer,cierra ese cajón,ferme ce tiroir,schließe diese Schublade
773,cocaine is a drug,cocaine is a drug,la cocaina es una droga,la cocaïne est une drogue,Kokain ist eine Droge
774,come a bit closer,come a bit closer,acércate un poco,approche un peu,komm ein bisschen näher
775,come and see this,come and see this,ven y mira esto,viens voir ça,komm und sieh dir das an
776,come here at once,come here at once,ven aquí de una vez,viens ici tout de suite,komm sofort her
777,come here quickly,come here quickly,ven aquí rapido,viens ici vite,Komm 'schnell her
778,come home at once,come home at once,ven a casa de una vez,rentrer à la maison tout de suite,komm gleich nach hause
779,come into my arms,come into my arms,ven a mis brazos,viens dans mes bras,Komm in meine Arme
780,come into my room,come into my room,ven a mi habitación,viens dans ma chambre,komm in mein Zimmer
781,"come on, admit it",come on  admit it,"vamos, admítelo",allez avoue le,"Komm schon, gib es zu"
782,"come on, trust me",come on  trust me,"vamos, confía en mí",allez fais moi confiance,komm vertrau mir
783,come play with us,come play with us,ven a jugar con nosotros,viens jouer avec nous,"Komm, spiel mit uns"
784,come to my office,come to my office,venga a mi oficina,venir à mon bureau,Komm in mein Büro
785,compare the facts,compare the facts,comparar los hechos,comparer les faits,Vergleichen Sie die Fakten
786,control your fear,control your fear,controla tu miedo,Contrôlez votre peur,kontrolliere deine Angst
787,could you do that,could you do that,podrías hacer eso,pourriez-vous le faire,könntest du das machen
788,cows give us milk,cows give us milk,las vacas nos dan leche,les vaches nous donnent du lait,Kühe geben uns Milch
789,crime doesn't pay,crime does not pay,el crimen no paga,le crime ne paie pas,Verbrechen zahlt sich nicht aus
790,cut off the power,cut off the power,cortar el poder,couper le courant,den Strom abschalten
791,cut the power off,cut the power off,cortar la energía,couper le courant,den Strom abschalten
792,deal us the cards,deal us the cards,repartirnos las cartas,distribue nous les cartes,Gib uns die Karten
793,defend yourselves,defend yourselves,defenderse,défendez-vous,wehrt euch
794,did i do all that,did i do all that,hice todo eso,est-ce que j'ai fait tout ça,habe ich das alles gemacht
795,did i fall asleep,did i fall asleep,me quede dormido,me suis-je endormi,bin ich eingeschlafen
796,did i startle you,did i startle you,¿Te asusté?,est-ce que je t'ai surpris,habe ich dich erschreckt
797,did i wake you up,did i wake you up,Te desperte,est-ce que je t'ai réveillé,Habe ich dich geweckt
798,did tom seem busy,did tom seem busy,Tom parecía ocupado,est-ce que Tom semblait occupé,schien Tom beschäftigt zu sein
799,did they hurt you,did they hurt you,¿te lastimaron?,t'ont-ils blessé,haben sie dir wehgetan
800,did you buy a car,did you buy a car,compraste un auto,avez-vous acheté une voiture,hast du ein auto gekauft
801,did you buy a gun,did you buy a gun,compraste un arma,avez-vous acheté une arme à feu,Hast du eine Waffe gekauft?
802,did you hear that,did you hear that,se enteró que,avez-vous entendu que,Hast du das gehört
803,did you know that,did you know that,Sabía usted que,saviez-vous que,wusstest du das
804,did you live here,did you live here,¿viviste aquí?,avez-vous vécu ici,hast du hier gewohnt
805,did you make this,did you make this,Hiciste esto,avez-vous fait cela,hast du das gemacht
806,did you read them,did you read them,¿los leíste?,tu les as lu,hast du sie gelesen
807,did you send them,did you send them,los enviaste,les as-tu envoyé,hast du sie geschickt
808,did you shoot tom,did you shoot tom,le disparaste a tom,as-tu tiré sur tom,hast du tom erschossen
809,did you wash that,did you wash that,lavaste eso,tu l'as lavé,hast du das gewaschen
810,didn't you go out,did not you go out,no saliste,n'es-tu pas sorti,bist du nicht ausgegangen
811,diet is important,diet is important,la dieta es importante,le régime est important,Ernährung ist wichtig
812,disable the alarm,disable the alarm,desactivar la alarma,désactiver l'alarme,Deaktivieren Sie den Wecker
813,do i have a fever,do i have a fever,tengo fiebre,ai-je de la fièvre,Habe ich Fieber
814,do ants have ears,do ants have ears,las hormigas tienen orejas,les fourmis ont-elles des oreilles,haben ameisen ohren
815,do as you're told,do as you are told,Haz lo que te dicen,fais ce qu'on te dit,mach wie es dir gesagt wurde
816,do it by yourself,do it by yourself,Hazlo tu mismo,fais-le toi-même,Mach es selbst
817,do they like wine,do they like wine,les gusta el vino,aiment-ils le vin,mögen sie Wein
818,do we have a deal,do we have a deal,Tenemos un trato,avons-nous un accord,haben wir einen Deal
819,do you drink beer,do you drink beer,Bebes cerveza,bois-tu de la bière,trinkst du Bier
820,do you drink wine,do you drink wine,Bebes vino,bois tu du vin,Trinkst Du Wein
821,do you ever sleep,do you ever sleep,Alguna vez duermes,as-tu déjà dormi,Schläfst du jemals
822,do you feel lucky,do you feel lucky,te sientes afortunado,vous sentez-vous chanceux,fühlst du dich glücklich
823,do you guys smoke,do you guys smoke,ustedes fuman,est-ce que vous fumez,raucht ihr
824,do you have a bag,do you have a bag,tienes una bolsa,as-tu un sac,Hast du eine Tasche?
825,do you have a car,do you have a car,Tienes un coche,as-tu une voiture,hast du ein Auto
826,do you have a dog,do you have a dog,Tienes un perro,As-tu un chien,hast du einen Hund
827,do you have a map,do you have a map,Tienes un mapa,Avez-vous une carte,haben Sie eine Karte
828,do you have a pen,do you have a pen,Tienes un bolígrafo,avez-vous un stylo,hast du einen Stift
829,do you have a pet,do you have a pet,Tienes una mascota,Avez-vous un animal de compagnie,haben Sie ein Haustier
830,do you have a sec,do you have a sec,tienes un segundo,avez-vous une seconde,hast du eine sek
831,do you have a son,do you have a son,Tienes un hijo,avez-vous un fils,hast du einen Sohn
832,do you have money,do you have money,tienes dinero,Avez-vous de l'argent,hast Du Geld
833,do you have paper,do you have paper,tienes papel,avez-vous du papier,hast du papier
834,do you know latin,do you know latin,¿sabes latín?,tu connais le latin,kannst du Latein
835,do you like music,do you like music,Te gusta la música,Aimes-tu la musique,magst du Musik
836,do you like trips,do you like trips,te gustan los viajes,aimes-tu les voyages,Magst du Ausflüge?
837,do you live alone,do you live alone,Vives solo,vous vivez seul,leben Sie allein
838,do you love music,do you love music,amas la musica,Aimes-tu la musique,liebst du Musik
839,do you mean to go,do you mean to go,quieres ir,tu veux dire aller,willst du gehen
840,do you need a bag,do you need a bag,¿Necesitas una bolsa?,as-tu besoin d'un sac,Brauchst du eine Tü-te
841,do you need money,do you need money,necesitas dinero,as-tu besoin d'argent,brauchst du Geld
842,do you see a rose,do you see a rose,ves una rosa,vois-tu une rose,siehst du eine Rose
843,do you see a star,do you see a star,ves una estrella,vois-tu une étoile,siehst du einen stern
844,do you smell that,do you smell that,hueles eso,tu sens ça,riechst du das
845,do you swim often,do you swim often,¿nadas a menudo?,nagez-vous souvent,schwimmst du oft
846,do you understand,do you understand,Lo entiendes,comprenez vous,verstehst du
847,do you want a cab,do you want a cab,quieres un taxi,veux-tu un taxi,Willst du ein Taxi?
848,do you want a car,do you want a car,quieres un auto,veux-tu une voiture,willst du ein auto
849,do you want a job,do you want a job,Quiéres un trabajo,veux-tu un travail,willst du einen job
850,do you want to go,do you want to go,Quieres ir,veux-tu aller,möchtest Du gehen
851,do you wish to go,do you wish to go,quieres ir,voulez-vous aller,willst du gehen
852,do your very best,do your very best,haz tu mejor esfuerzo,faites de votre mieux,tun Sie Ihr Bestes
853,does tom eat eggs,does tom eat eggs,¿Tom come huevos?,est-ce que tom mange des oeufs,isst tom eier
854,does tom know why,does tom know why,¿Tom sabe por qué?,Tom sait-il pourquoi,Weiß Tom warum
855,does he live here,does he live here,¿vive aquí?,habite-t-il ici,wohnt er hier
856,does she know you,does she know you,ella te conoce,te connaît-elle,kennt sie dich
857,does that mean no,does that mean no,eso significa que no,ça veut dire non,heißt das nein
858,does truth matter,does truth matter,importa la verdad,est-ce que la vérité compte,spielt Wahrheit eine Rolle
859,dogs are faithful,dogs are faithful,los perros son fieles,les chiens sont fidèles,Hunde sind treu
860,don't answer that,do not answer that,no respondas eso,ne réponds pas à ça,beantworte das nicht
861,don't be ignorant,do not be ignorant,no seas ignorante,ne sois pas ignorant,sei nicht unwissend
862,don't be so angry,do not be so angry,no te enojes tanto,ne sois pas si en colère,sei nicht so böse
863,don't be so silly,do not be so silly,no seas tan tonto,ne sois pas si stupide,sei nicht so albern
864,don't count on it,do not count on it,no cuentes con ello,ne compte pas dessus,Verlass dich nicht darauf
865,don't deceive him,do not deceive him,no lo engañes,ne le trompez pas,täusche ihn nicht
866,don't do it again,do not do it again,no lo hagas de nuevo,ne le refait pas,mach das nicht noch mal
867,don't do that now,do not do that now,no hagas eso ahora,ne fais pas ça maintenant,mach das jetzt nicht
868,don't eat garbage,do not eat garbage,no comas basura,ne mange pas les ordures,iss keinen Müll
869,don't even try it,do not even try it,ni lo intentes,n'essaye même pas,versuchen Sie es nicht einmal
870,don't fall asleep,do not fall asleep,no te duermas,ne t'endors pas,Schlaf nicht ein
871,don't fire anyone,do not fire anyone,no despidas a nadie,ne licencie personne,feuere niemanden
872,don't forget that,do not forget that,no olvides eso,n'oublie pas ça,Vergiss das nicht
873,don't get excited,do not get excited,no te emociones,ne vous excitez pas,reg Dich nicht auf
874,don't go in there,do not go in there,no entres ahí,n'y va pas,geh da nicht hin
875,don't hurt anyone,do not hurt anyone,no lastimes a nadie,Ne fais de mal à personne,niemanden verletzen
876,don't laugh at me,do not laugh at me,no te rías de mí,ne te moque pas de moi,Lach mich nicht aus
877,don't let me down,do not let me down,No me decepciones,ne me laisse pas tomber,Lass mich nicht hängen
878,don't look for us,do not look for us,no nos busques,ne nous cherche pas,suche uns nicht
879,don't look so sad,do not look so sad,no te veas tan triste,n'aie pas l'air si triste,schau nicht so traurig
880,don't make a fuss,do not make a fuss,no hagas un escándalo,Ne faites pas de bruit,mach kein Aufhebens
881,don't make me beg,do not make me beg,No me hagas rogar,ne me fais pas supplier,Lass mich nicht betteln
882,don't rely on him,do not rely on him,no confíes en él,ne comptez pas sur lui,verlasse dich nicht auf ihn
883,don't repeat that,do not repeat that,no repitas eso,ne le répète pas,wiederholen Sie das nicht
884,don't run so fast,do not run so fast,no corras tan rapido,ne cours pas si vite,lauf nicht so schnell
885,don't rush things,do not rush things,no apresurar las cosas,ne précipite pas les choses,Nicht eilen
886,don't screw it up,do not screw it up,no lo arruines,ne le bousille pas,Verbocks nicht
887,don't talk to tom,do not talk to tom,no hables con tom,ne lui parle pas,rede nicht mit tom
888,don't tell anyone,do not tell anyone,no le digas a nadie,ne le dis à personne,Erzähle es niemandem
889,don't threaten me,do not threaten me,no me amenaces,ne me menace pas,drohen Sie mir nicht
890,don't turn around,do not turn around,no te des la vuelta,ne te retourne pas,Dreh dich nicht um
891,don't wait for me,do not wait for me,no me esperes,Ne m'attends pas,warte nicht auf mich
892,don't wake her up,do not wake her up,no la despiertes,ne la réveille pas,wecke sie nicht auf
893,don't you go away,do not you go away,no te vayas,ne t'en vas-tu pas,gehst du nicht weg
894,don't you like us,do not you like us,no te gustamos,ne nous aimes-tu pas,magst du uns nicht
895,drop your weapons,drop your weapons,suelta tus armas,lâchez vos armes,lass deine Waffen fallen
896,earth is a planet,earth is a planet,la tierra es un planeta,la terre est une planète,die Erde ist ein Planet
897,even my mom knows,even my mom knows,hasta mi mamá lo sabe,même ma mère sait,Sogar meine Mutter weiß es
898,every bus is full,every bus is full,cada autobús está lleno,chaque bus est plein,Jeder Bus ist voll
899,everybody cheered,everybody cheered,todos vitorearon,tout le monde a applaudi,alle jubelten
900,everybody is fine,everybody is fine,todo el mundo está bien,tout le monde va bien,allen geht es gut
901,everybody is sore,everybody is sore,todo el mundo está dolorido,tout le monde a mal,jeder ist wund
902,everybody's happy,everybody s happy,todos felices,tout le monde est content,alle sind glücklich
903,everybody's tired,everybody s tired,todos están cansados,tout le monde est fatigué,alle sind müde
904,everyone got sick,everyone got sick,todos se enfermaron,tout le monde est tombé malade,alle wurden krank
905,everyone is angry,everyone is angry,todos están enojados,tout le monde est en colère,alle sind wütend
906,everyone is drunk,everyone is drunk,todos estan borrachos,tout le monde est ivre,alle sind betrunken
907,everyone is going,everyone is going,todo el mundo va,tout le monde va,alle gehen
908,everyone is happy,everyone is happy,todos están felices,tout le monde est content,alle sind glücklich
909,everyone is ready,everyone is ready,todo el mundo está listo,tout le monde est prêt,alle sind bereit
910,everyone is tired,everyone is tired,todo el mundo está cansado,tout le monde est fatigué,alle sind müde
911,everyone knows me,everyone knows me,todos me conocen,tout le monde me connaît,jeder kennt mich
912,everyone sat down,everyone sat down,todos se sentaron,tout le monde s'est assis,alle setzten sich
913,everyone screamed,everyone screamed,todos gritaron,tout le monde a crié,alle schrien
914,everyone survived,everyone survived,todos sobrevivieron,tout le monde a survécu,alle haben überlebt
915,everyone was hurt,everyone was hurt,todos estaban heridos,tout le monde a été blessé,alle waren verletzt
916,everyone will die,everyone will die,todos morirán,tout le monde va mourir,alle werden sterben
917,everyone's asleep,everyone s asleep,todos están dormidos,tout le monde dort,alle schlafen
918,everyone's eating,everyone s eating,todos están comiendo,tout le monde mange,alle essen
919,everything is bad,everything is bad,todo está mal,tout est mauvais,alles ist schlecht
920,everything is new,everything is new,todo es nuevo,tout est nouveau,alles ist neu
921,everything is set,everything is set,todo está listo,tout est réglé,alles ist eingestellt
922,everything worked,everything worked,todo funciono,tout a fonctionné,alles funktionierte
923,everything's fine,everything s fine,todo esta bien,tout va bien,alles ist gut
924,exercise outdoors,exercise outdoors,ejercicio al aire libre,faire de l'exercice à l'extérieur,draußen trainieren
925,fill in this form,fill in this form,Rellene este formulario,Remplissez ce formulaire,füllen Sie dieses Formular aus
926,finish your drink,finish your drink,termina tu bebida,finis ton verre,beenden Sie Ihr Getränk
927,fire is dangerous,fire is dangerous,el fuego es peligroso,le feu est dangereux,Feuer ist gefährlich
928,fry an egg for me,fry an egg for me,fríeme un huevo,fais frire un oeuf pour moi,brate mir ein Ei
929,get into your car,get into your car,entrar en su coche,monte dans ta voiture,steigen Sie in Ihr Auto
930,get me some water,get me some water,tráeme un poco de agua,donne moi de l'eau,Hol mir etwas Wasser
931,get on your horse,get on your horse,súbete a tu caballo,monte sur ton cheval,steig auf dein pferd
932,get on your knees,get on your knees,Ponte de rodillas,agenouille-toi,auf die Knie gehen
933,get out of my bed,get out of my bed,sal de mi cama,sors de mon lit,Raus aus meinem Bett
934,get out of my car,get out of my car,salir de mi coche,sortir de ma voiture,raus aus meinem Auto
935,get out of my way,get out of my way,Fuera de mi camino,vas t'en de mon chemin,geh mir aus dem Weg
936,get ready for bed,get ready for bed,preparate para la cama,prépare toi pour aller au lit,mach dich bettfertig
937,get ready quickly,get ready quickly,prepárate rápidamente,prépare toi vite,mach dich schnell fertig
938,get up out of bed,get up out of bed,levantarse de la cama,sortir du lit,aus dem Bett aufstehen
939,"get up, everybody",get up  everybody,levántense todos,levez-vous tout le monde,alle aufstehen
940,give me an orange,give me an orange,dame una naranja,donne moi une orange,Gib mir eine Orange
941,give me five days,give me five days,dame cinco dias,donne moi cinq jours,Gib mir fünf Tage
942,give me some milk,give me some milk,dame un poco de leche,donne moi du lait,Gib mir etwas Milch
943,give me the money,give me the money,Dame el dinero,donne moi l'argent,gib mir das Geld
944,give me the phone,give me the phone,Dame el telefono,donne-moi le téléphone,gib mir das Telefon
945,give me the sword,give me the sword,dame la espada,donne moi l'épée,Gib mir das Schwert
946,give me your belt,give me your belt,dame tu cinturón,donne moi ta ceinture,Gib mir deinen Gürtel
947,give me your hand,give me your hand,Dame tu mano,donne-moi ta main,gib mir deine Hand
948,give me your keys,give me your keys,dame tus llaves,donne moi tes clés,Gib mir deine Schlüssel
